#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -2.3874808634e+02    5.7001934272e+04   -3.2901204143e+02    9.0263955089e+01   -1.6281597514e+03    3.1408771064e+01    7.0681201123e+02    5.6092692771e+02    7.0687720167e+02    4.0925489215e+04    4.4962547170e+00    9.9955626206e-01
         1   -2.3883334384e+02    5.7042719970e+04   -3.2923503256e+02    9.0401688717e+01   -1.6280610308e+03    3.1162142125e+01    7.0673692843e+02    5.6092692771e+02    7.0680139907e+02    4.0969130124e+04    4.4995923510e+00    9.9954042622e-01
         2   -2.3889818186e+02    5.7073631557e+04   -3.2952157715e+02    9.0623395289e+01   -1.6278820021e+03    3.0745557840e+01    7.0668793943e+02    5.6092692771e+02    7.0675056786e+02    4.0969112555e+04    4.4319042590e+00    9.9952885700e-01
         3   -2.3891513182e+02    5.7081741658e+04   -3.2954685744e+02    9.0631725627e+01   -1.6275477757e+03    3.0521834098e+01    7.0655215646e+02    5.6092692771e+02    7.0661351574e+02    4.0935148050e+04    4.4356132350e+00    9.9953466078e-01
         4   -2.3894985708e+02    5.7098327122e+04   -3.2927816595e+02    9.0328308870e+01   -1.6280486689e+03    3.1237885952e+01    7.0660568925e+02    5.6092692771e+02    7.0667143818e+02    4.0957182690e+04    4.4567760210e+00    9.9953958060e-01
         5   -2.3895970151e+02    5.7103131351e+04   -3.2913244973e+02    9.0172748216e+01   -1.6279165650e+03    3.1292364834e+01    7.0656482269e+02    5.6092692771e+02    7.0662949065e+02    4.0958923587e+04    4.4621554610e+00    9.9952348398e-01
         6   -2.3897611664e+02    5.7110905848e+04   -3.2928930126e+02    9.0313184619e+01   -1.6277116711e+03    3.1091785263e+01    7.0640365687e+02    5.6092692771e+02    7.0646438366e+02    4.0970081047e+04    4.4376842690e+00    9.9953271028e-01
         7   -2.3896506526e+02    5.7105630167e+04   -3.2905371691e+02    9.0088651642e+01   -1.6279082645e+03    3.1526971116e+01    7.0640064877e+02    5.6092692771e+02    7.0645858891e+02    4.0942986753e+04    4.4437668940e+00    9.9954100791e-01
         8   -2.3897367873e+02    5.7109774741e+04   -3.2919595213e+02    9.0222273400e+01   -1.6280437841e+03    3.1535327683e+01    7.0638557659e+02    5.6092692771e+02    7.0644068180e+02    4.0957183350e+04    4.4506009610e+00    9.9952928218e-01
         9   -2.3899411003e+02    5.7119542693e+04   -3.2928932121e+02    9.0295211183e+01   -1.6279785205e+03    3.1346206702e+01    7.0641606485e+02    5.6092692771e+02    7.0647121097e+02    4.0980900821e+04    4.4670056220e+00    9.9954051491e-01
        10   -2.3898961589e+02    5.7117334854e+04   -3.2939330969e+02    9.0403693798e+01   -1.6278734252e+03    3.1127521264e+01    7.0642566657e+02    5.6092692771e+02    7.0648153602e+02    4.0947113975e+04    4.4354375490e+00    9.9954471558e-01
        11   -2.3896151718e+02    5.7103865766e+04   -3.2965319359e+02    9.0691676412e+01   -1.6277433754e+03    3.0807588731e+01    7.0635566540e+02    5.6092692771e+02    7.0640989492e+02    4.0981917611e+04    4.4565200280e+00    9.9953944213e-01
        12   -2.3897827981e+02    5.7112000062e+04   -3.2927860884e+02    9.0300329023e+01   -1.6280012762e+03    3.1355082158e+01    7.0644065749e+02    5.6092692771e+02    7.0649513950e+02    4.0968041132e+04    4.4622647230e+00    9.9954160159e-01
        13   -2.3897503788e+02    5.7110393605e+04   -3.2892588230e+02    8.9950844421e+01   -1.6279747289e+03    3.1800380703e+01    7.0632153819e+02    5.6092692771e+02    7.0637660825e+02    4.0961653451e+04    4.4497168120e+00    9.9953481055e-01
        14   -2.3897842722e+02    5.7111992933e+04   -3.2914740482e+02    9.0168977600e+01   -1.6278461478e+03    3.1453198999e+01    7.0631861630e+02    5.6092692771e+02    7.0637548617e+02    4.0957875057e+04    4.4605684260e+00    9.9954394390e-01
        15   -2.3901593505e+02    5.7129894620e+04   -3.2923141188e+02    9.0215476827e+01   -1.6276715253e+03    3.1094865088e+01    7.0641832062e+02    5.6092692771e+02    7.0647841461e+02    4.0976015374e+04    4.4593934930e+00    9.9953908120e-01
        16   -2.3900910476e+02    5.7126604185e+04   -3.2911782681e+02    9.0108722050e+01   -1.6277661985e+03    3.1292434077e+01    7.0642900990e+02    5.6092692771e+02    7.0648861414e+02    4.0946814883e+04    4.4420725780e+00    9.9953393810e-01
        17   -2.3898195451e+02    5.7113650294e+04   -3.2930619725e+02    9.0324242736e+01   -1.6277500294e+03    3.1089679923e+01    7.0642722453e+02    5.6092692771e+02    7.0648437958e+02    4.0974261677e+04    4.4578636400e+00    9.9954248207e-01
        18   -2.3897754793e+02    5.7111562165e+04   -3.2918149781e+02    9.0203949888e+01   -1.6276844747e+03    3.1188549030e+01    7.0638750018e+02    5.6092692771e+02    7.0644542882e+02    4.0960004530e+04    4.4407223860e+00    9.9955108540e-01
        19   -2.3898645550e+02    5.7115809930e+04   -3.2905916004e+02    9.0072704545e+01   -1.6276463856e+03    3.1088235146e+01    7.0657206275e+02    5.6092692771e+02    7.0663003346e+02    4.0967911270e+04    4.4905332090e+00    9.9955112510e-01
        20   -2.3901666493e+02    5.7130313820e+04   -3.2915726080e+02    9.0140595879e+01   -1.6276205428e+03    3.0971040967e+01    7.0656531334e+02    5.6092692771e+02    7.0661983670e+02    4.0944948646e+04    4.4712669420e+00    9.9955129928e-01
        21   -2.3900275736e+02    5.7123637100e+04   -3.2932621630e+02    9.0323458939e+01   -1.6272144513e+03    3.0531932916e+01    7.0642937439e+02    5.6092692771e+02    7.0647955173e+02    4.0949952258e+04    4.4375496950e+00    9.9953689004e-01
        22   -2.3899726863e+02    5.7121046459e+04   -3.2905506690e+02    9.0057798275e+01   -1.6272870351e+03    3.0988699117e+01    7.0631634140e+02    5.6092692771e+02    7.0636394458e+02    4.0957870817e+04    4.4333161750e+00    9.9954633021e-01
        23   -2.3902695111e+02    5.7135146382e+04   -3.2938880803e+02    9.0361856922e+01   -1.6273200821e+03    3.0662205968e+01    7.0634214035e+02    5.6092692771e+02    7.0639065288e+02    4.0955016818e+04    4.4514355460e+00    9.9953492284e-01
        24   -2.3903471561e+02    5.7138889782e+04   -3.2923962681e+02    9.0204911200e+01   -1.6275998096e+03    3.1089865545e+01    7.0634338951e+02    5.6092692771e+02    7.0639417603e+02    4.0954878357e+04    4.4797340150e+00    9.9954349236e-01
        25   -2.3904444102e+02    5.7143506390e+04   -3.2954193558e+02    9.0497494557e+01   -1.6277139341e+03    3.0832247465e+01    7.0641282339e+02    5.6092692771e+02    7.0646334342e+02    4.0936051198e+04    4.4456556280e+00    9.9954750517e-01
        26   -2.3902031106e+02    5.7131970099e+04   -3.2933013827e+02    9.0309827206e+01   -1.6277624494e+03    3.1016449540e+01    7.0648893391e+02    5.6092692771e+02    7.0653844387e+02    4.0941988650e+04    4.4456968340e+00    9.9953699179e-01
        27   -2.3902494026e+02    5.7134227361e+04   -3.2926645071e+02    9.0241510452e+01   -1.6279346342e+03    3.1145293408e+01    7.0659596242e+02    5.6092692771e+02    7.0664712637e+02    4.0953799400e+04    4.4258745710e+00    9.9954709997e-01
        28   -2.3900537005e+02    5.7124931152e+04   -3.2936001544e+02    9.0354645384e+01   -1.6278732968e+03    3.1017840224e+01    7.0656851341e+02    5.6092692771e+02    7.0662120565e+02    4.0988159276e+04    4.4705073420e+00    9.9954541268e-01
        29   -2.3902396443e+02    5.7133830839e+04   -3.2932504706e+02    9.0301082625e+01   -1.6279588590e+03    3.1070475929e+01    7.0663640830e+02    5.6092692771e+02    7.0669074828e+02    4.0964296965e+04    4.4671851260e+00    9.9955370095e-01
        30   -2.3903763313e+02    5.7140316296e+04   -3.2945708757e+02    9.0419454442e+01   -1.6281462150e+03    3.0901005904e+01    7.0686119384e+02    5.6092692771e+02    7.0691541627e+02    4.0969726124e+04    4.4200372700e+00    9.9953138729e-01
        31   -2.3900471147e+02    5.7124508790e+04   -3.2966347061e+02    9.0658759136e+01   -1.6284115609e+03    3.0883528271e+01    7.0693763429e+02    5.6092692771e+02    7.0699184682e+02    4.0949883553e+04    5.1312690610e+00    9.9952672183e-01
        32   -2.3900231058e+02    5.7123437554e+04   -3.2957626828e+02    9.0573957704e+01   -1.6280735392e+03    3.0786231641e+01    7.0678411159e+02    5.6092692771e+02    7.0684013160e+02    4.0964900863e+04    6.3125201300e+00    9.9954604252e-01
        33   -2.3899215433e+02    5.7118606156e+04   -3.2952805672e+02    9.0535902391e+01   -1.6280015806e+03    3.0815372419e+01    7.0673122378e+02    5.6092692771e+02    7.0678376191e+02    4.0948860527e+04    4.4263553020e+00    9.9954176369e-01
        34   -2.3901510080e+02    5.7129577082e+04   -3.2942445043e+02    9.0409349622e+01   -1.6278954884e+03    3.1060360457e+01    7.0648374979e+02    5.6092692771e+02    7.0653984039e+02    4.0953123742e+04    4.4358412810e+00    9.9954279171e-01
        35   -2.3902293585e+02    5.7133292567e+04   -3.2930524948e+02    9.0282313622e+01   -1.6279061576e+03    3.1251333541e+01    7.0642264692e+02    5.6092692771e+02    7.0647835802e+02    4.0956143121e+04    4.4387736000e+00    9.9953386025e-01
        36   -2.3903864812e+02    5.7140806098e+04   -3.2935752065e+02    9.0318872530e+01   -1.6280678166e+03    3.1200013965e+01    7.0658335431e+02    5.6092692771e+02    7.0663705725e+02    4.0960756394e+04    4.4526796420e+00    9.9955361866e-01
        37   -2.3902928748e+02    5.7136304707e+04   -3.2930274171e+02    9.0273454225e+01   -1.6281757777e+03    3.1366075470e+01    7.0658003277e+02    5.6092692771e+02    7.0663202982e+02    4.0976913522e+04    4.4427369830e+00    9.9953853910e-01
        38   -2.3903004672e+02    5.7136686127e+04   -3.2962967890e+02    9.0599632175e+01   -1.6282237250e+03    3.1184501609e+01    7.0648261681e+02    5.6092692771e+02    7.0653382079e+02    4.0949125319e+04    4.4365699410e+00    9.9954568770e-01
        39   -2.3904668109e+02    5.7144672276e+04   -3.2954577307e+02    9.0499091980e+01   -1.6283436264e+03    3.1326957590e+01    7.0654396803e+02    5.6092692771e+02    7.0659631619e+02    4.0963463364e+04    4.4745706620e+00    9.9954715231e-01
        40   -2.3905203103e+02    5.7147225009e+04   -3.2946492021e+02    9.0412889181e+01   -1.6283102434e+03    3.1422585395e+01    7.0649581006e+02    5.6092692771e+02    7.0654725303e+02    4.0980951179e+04    4.4337765360e+00    9.9952818687e-01
        41   -2.3904557574e+02    5.7144127948e+04   -3.2941031005e+02    9.0364734312e+01   -1.6281799828e+03    3.1272050882e+01    7.0657069419e+02    5.6092692771e+02    7.0662225175e+02    4.0962098440e+04    5.0952763150e+00    9.9953448248e-01
        42   -2.3904148414e+02    5.7142147338e+04   -3.2943033498e+02    9.0388850835e+01   -1.6282847452e+03    3.1287288266e+01    7.0664019420e+02    5.6092692771e+02    7.0669216564e+02    4.0957173306e+04    4.4557924780e+00    9.9954292738e-01
        43   -2.3903153476e+02    5.7137345669e+04   -3.2983117194e+02    9.0799637182e+01   -1.6284631564e+03    3.0961224079e+01    7.0674383266e+02    5.6092692771e+02    7.0679459397e+02    4.0965862214e+04    4.5001290680e+00    9.9953561337e-01
        44   -2.3902046057e+02    5.7132018987e+04   -3.2977050511e+02    9.0750044545e+01   -1.6284310667e+03    3.0929057447e+01    7.0680457641e+02    5.6092692771e+02    7.0685862989e+02    4.0955063832e+04    4.4899485330e+00    9.9952410410e-01
        45   -2.3902080471e+02    5.7132235979e+04   -3.2965284730e+02    9.0632042582e+01   -1.6284949554e+03    3.1190625658e+01    7.0672455477e+02    5.6092692771e+02    7.0677906010e+02    4.0937224899e+04    4.4845348750e+00    9.9955263922e-01
        46   -2.3903019157e+02    5.7136764266e+04   -3.2971690380e+02    9.0686712228e+01   -1.6284690049e+03    3.1090778408e+01    7.0673439498e+02    5.6092692771e+02    7.0678593687e+02    4.0971736404e+04    4.4836816030e+00    9.9954121724e-01
        47   -2.3903197898e+02    5.7137585208e+04   -3.2969380038e+02    9.0661821396e+01   -1.6284476634e+03    3.1006711897e+01    7.0682022337e+02    5.6092692771e+02    7.0687076855e+02    4.0944921653e+04    4.4798440820e+00    9.9952865654e-01
        48   -2.3901046386e+02    5.7127289548e+04   -3.2957178342e+02    9.0561319564e+01   -1.6286126537e+03    3.1316805442e+01    7.0679713715e+02    5.6092692771e+02    7.0684914743e+02    4.0944952510e+04    4.4665256650e+00    9.9955519178e-01
