#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.3722329972e+01    1.9177765977e+03   -8.1852726639e+01    3.8130396667e+01   -2.5511712950e+01    3.5109629374e+00   -8.7492985459e+00   -5.1102678081e+01   -8.3746549338e+00    2.0000000000e+02    5.4782768200e-01    7.2215625000e-01
         1   -4.3815474239e+01    1.9252527725e+03   -8.0407436688e+01    3.6591962449e+01   -2.2877956510e+01    2.6710170279e+00   -9.0978191245e+00   -5.1102678081e+01   -8.7066733613e+00    2.0000000000e+02    5.4967494300e-01    7.2331250000e-01
         2   -4.4223520747e+01    1.9637031053e+03   -8.1542119845e+01    3.7318599098e+01   -2.3458344476e+01    2.4512033681e+00   -9.4323006566e+00   -5.1102678081e+01   -9.0623777400e+00    2.0000000000e+02    5.4650509500e-01    7.1890625000e-01
         3   -4.3939648025e+01    1.9382751689e+03   -8.0090389524e+01    3.6150741500e+01   -2.2915618088e+01    3.0144986941e+00   -9.0865920495e+00   -5.1102678081e+01   -8.6960108368e+00    2.0000000000e+02    5.5115469400e-01    7.2071875000e-01
         4   -4.3877923300e+01    1.9325971756e+03   -8.1134739183e+01    3.7256815883e+01   -2.4268231331e+01    3.1396222170e+00   -8.9034519877e+00   -5.1102678081e+01   -8.5463741163e+00    2.0000000000e+02    5.4745560900e-01    7.2340625000e-01
         5   -4.3746948084e+01    1.9217828215e+03   -8.0140272306e+01    3.6393324222e+01   -2.3136273467e+01    3.0435655731e+00   -8.9448863316e+00   -5.1102678081e+01   -8.4922824926e+00    2.0000000000e+02    5.4747462000e-01    7.2460937500e-01
         6   -4.4060634977e+01    1.9497102695e+03   -8.1402439415e+01    3.7341804438e+01   -2.3599736631e+01    2.7304052481e+00   -9.4304299503e+00   -5.1102678081e+01   -9.0582915281e+00    2.0000000000e+02    5.4603920100e-01    7.2557812500e-01
         7   -4.3423111051e+01    1.8953743811e+03   -8.0798649329e+01    3.7375538278e+01   -2.4440781928e+01    3.2530737930e+00   -8.5082631129e+00   -5.1102678081e+01   -8.1176195505e+00    2.0000000000e+02    5.4696726900e-01    7.2293750000e-01
         8   -4.3654909887e+01    1.9132684201e+03   -8.2025891397e+01    3.8370981510e+01   -2.5627495488e+01    3.2071737884e+00   -8.5028916164e+00   -5.1102678081e+01   -8.0927503688e+00    2.0000000000e+02    5.5132568900e-01    7.1935937500e-01
         9   -4.3984378247e+01    1.9414894999e+03   -8.1825779939e+01    3.7841401693e+01   -2.5075207797e+01    3.3581359296e+00   -9.0060299907e+00   -5.1102678081e+01   -8.6223817780e+00    2.0000000000e+02    5.4859525900e-01    7.2198437500e-01
        10   -4.3766009322e+01    1.9236218451e+03   -8.0805222086e+01    3.7039212764e+01   -2.3576385271e+01    2.8714553421e+00   -8.9976140761e+00   -5.1102678081e+01   -8.6043629794e+00    2.0000000000e+02    5.5008767300e-01    7.2198437500e-01
        11   -4.3594194737e+01    1.9076664651e+03   -8.1631748438e+01    3.8037553701e+01   -2.4285727809e+01    2.5850894831e+00   -8.8284320302e+00   -5.1102678081e+01   -8.4331425769e+00    2.0000000000e+02    5.4847280000e-01    7.2228125000e-01
        12   -4.4189209030e+01    1.9600580519e+03   -8.0191519655e+01    3.6002310625e+01   -2.3090671208e+01    3.1785501928e+00   -9.1767205583e+00   -5.1102678081e+01   -8.7901476743e+00    2.0000000000e+02    5.5384990100e-01    7.2312500000e-01
        13   -4.4222793855e+01    1.9626005017e+03   -8.1837548314e+01    3.7614754459e+01   -2.4326451060e+01    2.9306575495e+00   -9.3390767227e+00   -5.1102678081e+01   -9.0016227000e+00    2.0000000000e+02    5.4548204000e-01    7.2101562500e-01
        14   -4.3967912523e+01    1.9396043675e+03   -8.0545807656e+01    3.6577895134e+01   -2.3274365794e+01    2.9802621522e+00   -9.1490259334e+00   -5.1102678081e+01   -8.7715112661e+00    2.0000000000e+02    5.4885569000e-01    7.2418750000e-01
        15   -4.4106187232e+01    1.9519380534e+03   -8.1230536110e+01    3.7124348878e+01   -2.3835299949e+01    2.9584020859e+00   -9.2509601661e+00   -5.1102678081e+01   -8.8690090122e+00    2.0000000000e+02    5.4608858300e-01    7.2425000000e-01
        16   -4.3943256998e+01    1.9394977709e+03   -8.2172996824e+01    3.8229739825e+01   -2.3878739295e+01    2.0055132535e+00   -9.1970927008e+00   -5.1102678081e+01   -8.8186345149e+00    2.0000000000e+02    5.4414456700e-01    7.2112500000e-01
        17   -4.4146157915e+01    1.9558407911e+03   -8.1534431912e+01    3.7388273997e+01   -2.4053356273e+01    2.8029936085e+00   -9.1813911671e+00   -5.1102678081e+01   -8.8181913119e+00    2.0000000000e+02    5.4790469600e-01    7.2412500000e-01
        18   -4.3426187659e+01    1.8948655150e+03   -8.0474582575e+01    3.7048394916e+01   -2.3946317230e+01    3.1762651458e+00   -8.6018524097e+00   -5.1102678081e+01   -8.1954409717e+00    2.0000000000e+02    5.4751543500e-01    7.2442187500e-01
        19   -4.3806444526e+01    1.9260998721e+03   -8.2620006874e+01    3.8813562348e+01   -2.5103636712e+01    2.3452870721e+00   -8.7589791533e+00   -5.1102678081e+01   -8.3760481187e+00    2.0000000000e+02    5.4827613600e-01    7.2354687500e-01
        20   -4.3290385381e+01    1.8832819813e+03   -8.0146656791e+01    3.6856271410e+01   -2.3561114288e+01    2.9963141070e+00   -8.4791785288e+00   -5.1102678081e+01   -8.0802271733e+00    2.0000000000e+02    5.4454360600e-01    7.2371875000e-01
        21   -4.3915543396e+01    1.9358004962e+03   -8.1179058349e+01    3.7263514952e+01   -2.3880591466e+01    2.8978312347e+00   -9.0936200363e+00   -5.1102678081e+01   -8.6794596859e+00    2.0000000000e+02    5.5546833900e-01    7.2101562500e-01
        22   -4.4044805333e+01    1.9464964128e+03   -8.1227583559e+01    3.7182778226e+01   -2.3558329783e+01    2.6062904079e+00   -9.1728661022e+00   -5.1102678081e+01   -8.8515805506e+00    2.0000000000e+02    5.5362464100e-01    7.1875000000e-01
        23   -4.4095898822e+01    1.9515917214e+03   -8.0099232749e+01    3.6003333927e+01   -2.3064143571e+01    3.2389273393e+00   -9.1713384357e+00   -5.1102678081e+01   -8.7564690982e+00    2.0000000000e+02    5.5485457200e-01    7.2642187500e-01
        24   -4.4222204384e+01    1.9626377345e+03   -8.1161950891e+01    3.6939746507e+01   -2.3728648253e+01    3.0385705783e+00   -9.3691951358e+00   -5.1102678081e+01   -9.0331508133e+00    2.0000000000e+02    5.5383494900e-01    7.2548437500e-01
        25   -4.3894883957e+01    1.9345022085e+03   -8.0494559697e+01    3.6599675739e+01   -2.3510451931e+01    3.2220302602e+00   -9.1034599451e+00   -5.1102678081e+01   -8.7281228446e+00    2.0000000000e+02    5.5264650000e-01    7.2525000000e-01
        26   -4.4313501456e+01    1.9701625193e+03   -8.0855088006e+01    3.6541586549e+01   -2.3261846373e+01    2.9981313811e+00   -9.4886949322e+00   -5.1102678081e+01   -9.1377652405e+00    2.0000000000e+02    5.5323705400e-01    7.2395312500e-01
        27   -4.3556957497e+01    1.9040184349e+03   -8.1447542730e+01    3.7890585232e+01   -2.4356006221e+01    2.6571523927e+00   -8.6460108204e+00   -5.1102678081e+01   -8.1656501490e+00    2.0000000000e+02    5.5546565800e-01    7.2059375000e-01
        28   -4.3497807082e+01    1.9004969328e+03   -8.1253420100e+01    3.7755613019e+01   -2.4480946216e+01    2.8409940581e+00   -8.5107898616e+00   -5.1102678081e+01   -8.1522741390e+00    2.0000000000e+02    5.5000332700e-01    7.2025000000e-01
        29   -4.4166681664e+01    1.9569320566e+03   -8.1708104405e+01    3.7541422740e+01   -2.4828676417e+01    3.3130184613e+00   -9.0897683676e+00   -5.1102678081e+01   -8.7507732100e+00    2.0000000000e+02    5.4670907300e-01    7.2268750000e-01
        30   -4.4057683378e+01    1.9483902344e+03   -8.2046890792e+01    3.7989207415e+01   -2.4347134336e+01    2.4874325533e+00   -9.0845109288e+00   -5.1102678081e+01   -8.7531872987e+00    2.0000000000e+02    5.6020756500e-01    7.2710937500e-01
        31   -4.3785093750e+01    1.9250615649e+03   -8.0456580582e+01    3.6671486833e+01   -2.3524241196e+01    3.1541019577e+00   -8.9837632627e+00   -5.1102678081e+01   -8.6385957037e+00    2.0000000000e+02    5.5267825500e-01    7.2359375000e-01
        32   -4.4026077128e+01    1.9457466620e+03   -8.2039505801e+01    3.8013428673e+01   -2.5072213882e+01    3.1653730742e+00   -9.0299869121e+00   -5.1102678081e+01   -8.6295739939e+00    2.0000000000e+02    5.4959510000e-01    7.2462500000e-01
        33   -4.4162542713e+01    1.9571406746e+03   -8.0565337983e+01    3.6402795270e+01   -2.2863341935e+01    2.9507236052e+00   -9.5500415725e+00   -5.1102678081e+01   -9.1701561098e+00    2.0000000000e+02    5.4563750300e-01    7.2334375000e-01
        34   -4.3897052158e+01    1.9333854923e+03   -8.0669637654e+01    3.6772585496e+01   -2.3549271895e+01    2.9867101263e+00   -9.0043978043e+00   -5.1102678081e+01   -8.6078650940e+00    2.0000000000e+02    5.4970102300e-01    7.2359375000e-01
        35   -4.4202757351e+01    1.9595310559e+03   -8.1586314210e+01    3.7383556860e+01   -2.3260469335e+01    2.2215080899e+00   -9.4446748845e+00   -5.1102678081e+01   -9.0667005315e+00    2.0000000000e+02    5.4704873900e-01    7.2407812500e-01
        36   -4.3584901148e+01    1.9059746356e+03   -8.0409508965e+01    3.6824607817e+01   -2.3266710128e+01    2.8398735861e+00   -8.8799943422e+00   -5.1102678081e+01   -8.4672093007e+00    2.0000000000e+02    5.4472247700e-01    7.2295312500e-01
        37   -4.3814702561e+01    1.9282836907e+03   -8.1765013754e+01    3.7950311193e+01   -2.3933309657e+01    2.1121361083e+00   -8.8411621248e+00   -5.1102678081e+01   -8.4467065471e+00    2.0000000000e+02    5.4910708400e-01    7.2220312500e-01
        38   -4.3903569512e+01    1.9350545462e+03   -8.0329299630e+01    3.6425730119e+01   -2.3215329093e+01    3.2828440167e+00   -9.2941364733e+00   -5.1102678081e+01   -8.9153352182e+00    2.0000000000e+02    5.4745422200e-01    7.2273437500e-01
        39   -4.4024340023e+01    1.9459325452e+03   -8.2397467473e+01    3.8373127451e+01   -2.5702694841e+01    3.3621164190e+00   -8.9542109698e+00   -5.1102678081e+01   -8.5592218367e+00    2.0000000000e+02    5.4699688200e-01    7.2254687500e-01
        40   -4.3191072017e+01    1.8746332599e+03   -7.9476241484e+01    3.6285169467e+01   -2.2767905424e+01    2.8584991627e+00   -8.4641571415e+00   -5.1102678081e+01   -8.0578881504e+00    2.0000000000e+02    5.4835874700e-01    7.2685937500e-01
        41   -4.3786853509e+01    1.9265937004e+03   -8.2546116215e+01    3.8759262706e+01   -2.6008976481e+01    3.0567186460e+00   -8.4911802988e+00   -5.1102678081e+01   -8.1362418991e+00    2.0000000000e+02    5.5202710700e-01    7.1893750000e-01
        42   -4.3817039515e+01    1.9266225530e+03   -8.1554020565e+01    3.7736981051e+01   -2.4672666042e+01    3.0313772182e+00   -8.8100536600e+00   -5.1102678081e+01   -8.4210122312e+00    2.0000000000e+02    5.4782757200e-01    7.2350000000e-01
        43   -4.4094134933e+01    1.9519865631e+03   -8.1433844818e+01    3.7339709885e+01   -2.4775164607e+01    3.6216019501e+00   -9.1776040798e+00   -5.1102678081e+01   -8.8155177849e+00    2.0000000000e+02    5.4697928800e-01    7.2484375000e-01
        44   -4.3409084073e+01    1.8931124393e+03   -8.0830126864e+01    3.7421042790e+01   -2.3889351392e+01    2.7454990813e+00   -8.5835964718e+00   -5.1102678081e+01   -8.2039840459e+00    2.0000000000e+02    5.4489071800e-01    7.2414062500e-01
        45   -4.3860871809e+01    1.9314660316e+03   -8.1019480730e+01    3.7158608921e+01   -2.4335399929e+01    3.2382095687e+00   -8.8196122885e+00   -5.1102678081e+01   -8.4071955414e+00    2.0000000000e+02    5.4827815200e-01    7.2464062500e-01
