#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5073885568e+01    2.0329725987e+03   -8.1267619618e+01    3.6193734049e+01   -2.2007692614e+01    3.3240629688e+00   -1.1481311892e+01   -5.1102678081e+01   -1.1219541419e+01    2.0000000000e+02    5.4905997300e-01    7.1834375000e-01
         1   -4.4997285901e+01    2.0262776350e+03   -8.2006425560e+01    3.7009139659e+01   -2.3092809407e+01    3.0315754835e+00   -1.0842513556e+01   -5.1102678081e+01   -1.0558903574e+01    2.0000000000e+02    5.3695606700e-01    7.1595312500e-01
         2   -4.5053707227e+01    2.0313142426e+03   -8.1837722071e+01    3.6784014844e+01   -2.2356077045e+01    2.6483127473e+00   -1.1027279693e+01   -5.1102678081e+01   -1.0745548373e+01    2.0000000000e+02    5.4324524700e-01    7.1996875000e-01
         3   -4.5014543287e+01    2.0275142917e+03   -8.1613871117e+01    3.6599327830e+01   -2.2339271512e+01    3.0652712311e+00   -1.1237192755e+01   -5.1102678081e+01   -1.0947418345e+01    2.0000000000e+02    5.3888729500e-01    7.1873437500e-01
         4   -4.5158517856e+01    2.0410696315e+03   -8.1645960215e+01    3.6487442359e+01   -2.2267239339e+01    3.2361768916e+00   -1.1512219687e+01   -5.1102678081e+01   -1.1251053779e+01    2.0000000000e+02    5.3547351500e-01    7.1968750000e-01
         5   -4.5026455576e+01    2.0285951635e+03   -8.2317745204e+01    3.7291289629e+01   -2.3206798198e+01    2.8997556273e+00   -1.0908024553e+01   -5.1102678081e+01   -1.0593507186e+01    2.0000000000e+02    5.4071155300e-01    7.1760937500e-01
         6   -4.5019781363e+01    2.0278618645e+03   -8.2881050679e+01    3.7861269316e+01   -2.3173376786e+01    2.7149763724e+00   -1.1319972184e+01   -5.1102678081e+01   -1.1070204964e+01    2.0000000000e+02    5.4068758600e-01    7.2003125000e-01
         7   -4.5083035245e+01    2.0337556344e+03   -8.2199886670e+01    3.7116851425e+01   -2.2438109259e+01    2.7676056434e+00   -1.1426704973e+01   -5.1102678081e+01   -1.1168784047e+01    2.0000000000e+02    5.3691457300e-01    7.2065625000e-01
         8   -4.4957751064e+01    2.0230330669e+03   -8.2816974584e+01    3.7859223520e+01   -2.3281585218e+01    2.4326672395e+00   -1.0865378525e+01   -5.1102678081e+01   -1.0579313618e+01    2.0000000000e+02    5.4064436700e-01    7.1865625000e-01
         9   -4.4946773385e+01    2.0219394615e+03   -8.2383145775e+01    3.7436372390e+01   -2.3227582047e+01    3.2020784474e+00   -1.1254964094e+01   -5.1102678081e+01   -1.0968610831e+01    2.0000000000e+02    5.3392333500e-01    7.1829687500e-01
        10   -4.4986536593e+01    2.0249222628e+03   -8.1467742830e+01    3.6481206237e+01   -2.2660838314e+01    3.1220059699e+00   -1.0826232404e+01   -5.1102678081e+01   -1.0535407511e+01    2.0000000000e+02    5.4286711100e-01    7.1860937500e-01
        11   -4.4802500803e+01    2.0086199120e+03   -8.1464077534e+01    3.6661576730e+01   -2.1921897316e+01    2.5534246348e+00   -1.0992926771e+01   -5.1102678081e+01   -1.0672176789e+01    2.0000000000e+02    5.3322229900e-01    7.1832812500e-01
        12   -4.4904571422e+01    2.0176597774e+03   -8.0756452103e+01    3.5851880681e+01   -2.1154291751e+01    2.6510282746e+00   -1.1150510545e+01   -5.1102678081e+01   -1.0860495200e+01    2.0000000000e+02    5.3656502000e-01    7.2054687500e-01
        13   -4.5055558077e+01    2.0315096690e+03   -8.1806777405e+01    3.6751219327e+01   -2.2686080696e+01    2.9213728797e+00   -1.0939391507e+01   -5.1102678081e+01   -1.0634713132e+01    2.0000000000e+02    5.3918715300e-01    7.1837500000e-01
        14   -4.5036219696e+01    2.0294259993e+03   -8.2278127732e+01    3.7241908036e+01   -2.3155411677e+01    3.0798585846e+00   -1.1099896558e+01   -5.1102678081e+01   -1.0837304953e+01    2.0000000000e+02    5.3864206500e-01    7.1796875000e-01
        15   -4.5030717232e+01    2.0295927045e+03   -8.3219423474e+01    3.8188706243e+01   -2.3413859577e+01    2.2840045952e+00   -1.0986890412e+01   -5.1102678081e+01   -1.0718171909e+01    2.0000000000e+02    5.3116158900e-01    7.1606250000e-01
        16   -4.4987093777e+01    2.0251214409e+03   -8.2702019440e+01    3.7714925663e+01   -2.2946398444e+01    2.4119584796e+00   -1.1064901395e+01   -5.1102678081e+01   -1.0781582432e+01    2.0000000000e+02    5.3744589200e-01    7.1579687500e-01
