#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.4988436177e+01    2.0251684923e+03   -8.3168892611e+01    3.8180456434e+01   -2.3600043321e+01    2.5867558262e+00   -1.1052927035e+01   -5.1102678081e+01   -1.0764825818e+01    2.0000000000e+02    5.4456466200e-01    7.2223437500e-01
         1   -4.4861755333e+01    2.0139310159e+03   -8.2112976528e+01    3.7251221194e+01   -2.3680174640e+01    3.1555249465e+00   -1.0485648753e+01   -5.1102678081e+01   -1.0167479836e+01    2.0000000000e+02    5.4225659500e-01    7.1900000000e-01
         2   -4.4862067544e+01    2.0136466482e+03   -8.3282195825e+01    3.8420128281e+01   -2.3615605473e+01    2.8032217761e+00   -1.1367134047e+01   -5.1102678081e+01   -1.1082520432e+01    2.0000000000e+02    5.3785879800e-01    7.1921875000e-01
         3   -4.4883986923e+01    2.0157676762e+03   -8.1876519717e+01    3.6992532794e+01   -2.2056941610e+01    2.1101960826e+00   -1.0827096109e+01   -5.1102678081e+01   -1.0540049284e+01    2.0000000000e+02    5.3315484400e-01    7.1918750000e-01
         4   -4.5077741375e+01    2.0333657385e+03   -8.0926057578e+01    3.5848316203e+01   -2.1953106142e+01    3.2240274435e+00   -1.1094300798e+01   -5.1102678081e+01   -1.0807600552e+01    2.0000000000e+02    5.3279872900e-01    7.2225000000e-01
         5   -4.4970981684e+01    2.0241045954e+03   -8.2384890966e+01    3.7413909282e+01   -2.3115159789e+01    3.0180386249e+00   -1.1185091721e+01   -5.1102678081e+01   -1.0893000519e+01    2.0000000000e+02    5.3855456600e-01    7.1612500000e-01
         6   -4.5121012132e+01    2.0374843808e+03   -8.2466288640e+01    3.7345276508e+01   -2.3820549295e+01    3.2623218255e+00   -1.0805383089e+01   -5.1102678081e+01   -1.0519384009e+01    2.0000000000e+02    5.3553495000e-01    7.1565625000e-01
         7   -4.4971553204e+01    2.0237533547e+03   -8.2216070429e+01    3.7244517224e+01   -2.2733546053e+01    2.7713567286e+00   -1.1151203023e+01   -5.1102678081e+01   -1.0851068234e+01    2.0000000000e+02    5.3305093400e-01    7.1815625000e-01
         8   -4.5037795007e+01    2.0296828991e+03   -8.1198034263e+01    3.6160239256e+01   -2.2186180369e+01    3.2234670967e+00   -1.1132642910e+01   -5.1102678081e+01   -1.0844036488e+01    2.0000000000e+02    5.3875981600e-01    7.1901562500e-01
         9   -4.4985440253e+01    2.0249364405e+03   -8.3689699181e+01    3.8704258928e+01   -2.4070574758e+01    2.6886824364e+00   -1.1205128778e+01   -5.1102678081e+01   -1.0923563605e+01    2.0000000000e+02    5.3760662300e-01    7.1809375000e-01
        10   -4.5056299426e+01    2.0314225961e+03   -8.2065588064e+01    3.7009288638e+01   -2.3153497605e+01    3.2593486683e+00   -1.1068761046e+01   -5.1102678081e+01   -1.0755614744e+01    2.0000000000e+02    5.3541659900e-01    7.1514062500e-01
        11   -4.4885109314e+01    2.0158109893e+03   -8.3186982079e+01    3.8301872765e+01   -2.4594397055e+01    3.2302077719e+00   -1.0720114715e+01   -5.1102678081e+01   -1.0446218367e+01    2.0000000000e+02    5.4135628300e-01    7.1334375000e-01
        12   -4.4945629610e+01    2.0215324746e+03   -8.2377800990e+01    3.7432171380e+01   -2.3692247443e+01    3.2376230996e+00   -1.0820498565e+01   -5.1102678081e+01   -1.0523592220e+01    2.0000000000e+02    5.3738592700e-01    7.1631250000e-01
        13   -4.4854643449e+01    2.0131083628e+03   -8.2324156876e+01    3.7469513427e+01   -2.3327137622e+01    3.1048055777e+00   -1.0999146751e+01   -5.1102678081e+01   -1.0703168968e+01    2.0000000000e+02    5.4186227100e-01    7.1973437500e-01
        14   -4.5089200596e+01    2.0345905280e+03   -8.2203312827e+01    3.7114112231e+01   -2.2962981682e+01    2.7875246315e+00   -1.0925177696e+01   -5.1102678081e+01   -1.0652636625e+01    2.0000000000e+02    5.3692949500e-01    7.1985937500e-01
        15   -4.5200631614e+01    2.0472459889e+03   -8.2347102414e+01    3.7146470799e+01   -2.3974065804e+01    3.7310222605e+00   -1.1001380789e+01   -5.1102678081e+01   -1.0728294561e+01    2.0000000000e+02    5.4125241500e-01    7.2118750000e-01
        16   -4.5025151547e+01    2.0285915382e+03   -8.1539876057e+01    3.6514724510e+01   -2.1892880620e+01    2.6448764663e+00   -1.1189193823e+01   -5.1102678081e+01   -1.0892561163e+01    2.0000000000e+02    5.3723665900e-01    7.1623437500e-01
        17   -4.5112491624e+01    2.0362040430e+03   -8.0694800219e+01    3.5582308594e+01   -2.1311855676e+01    2.8668501210e+00   -1.1147116583e+01   -5.1102678081e+01   -1.0885830649e+01    2.0000000000e+02    5.3837018300e-01    7.1942187500e-01
        18   -4.4830087154e+01    2.0110693188e+03   -8.3034292809e+01    3.8204205655e+01   -2.3619264340e+01    2.7632506684e+00   -1.1075601057e+01   -5.1102678081e+01   -1.0821757576e+01    2.0000000000e+02    5.3712774100e-01    7.1959375000e-01
        19   -4.4908326976e+01    2.0178924973e+03   -8.3272190297e+01    3.8363863321e+01   -2.3397390229e+01    2.3504685462e+00   -1.1122590533e+01   -5.1102678081e+01   -1.0818331126e+01    2.0000000000e+02    5.3921461400e-01    7.2134375000e-01
        20   -4.5043232689e+01    2.0302629630e+03   -8.2760418494e+01    3.7717185805e+01   -2.3700477529e+01    3.1214735300e+00   -1.1078736413e+01   -5.1102678081e+01   -1.0816190373e+01    2.0000000000e+02    5.4244752600e-01    7.1865625000e-01
        21   -4.4877197065e+01    2.0153955111e+03   -8.3535130011e+01    3.8657932946e+01   -2.4302114795e+01    3.0647113620e+00   -1.1195048497e+01   -5.1102678081e+01   -1.0897755142e+01    2.0000000000e+02    5.4465713600e-01    7.2032812500e-01
        22   -4.5065773508e+01    2.0322290547e+03   -8.2134953360e+01    3.7069179852e+01   -2.2739431779e+01    2.6909143315e+00   -1.0983757831e+01   -5.1102678081e+01   -1.0646805219e+01    2.0000000000e+02    5.3911673400e-01    7.1975000000e-01
        23   -4.5029540292e+01    2.0292291307e+03   -8.2902591129e+01    3.7873050837e+01   -2.4261107180e+01    3.3535693035e+00   -1.0892375172e+01   -5.1102678081e+01   -1.0598629687e+01    2.0000000000e+02    5.3995682500e-01    7.1606250000e-01
        24   -4.4902654326e+01    2.0176061734e+03   -8.1034043424e+01    3.6131389099e+01   -2.2420260000e+01    3.3663467418e+00   -1.0877452085e+01   -5.1102678081e+01   -1.0508176569e+01    2.0000000000e+02    5.4856450200e-01    7.1782812500e-01
        25   -4.4981019691e+01    2.0246754358e+03   -8.1017878167e+01    3.6036858475e+01   -2.1710369902e+01    2.8303164058e+00   -1.1035146589e+01   -5.1102678081e+01   -1.0760422454e+01    2.0000000000e+02    5.4358336400e-01    7.2050000000e-01
        26   -4.5172726768e+01    2.0420855546e+03   -8.2499813978e+01    3.7327087210e+01   -2.3134037839e+01    3.1512818445e+00   -1.1414379902e+01   -5.1102678081e+01   -1.1169817676e+01    2.0000000000e+02    5.4506763200e-01    7.1564062500e-01
        27   -4.4916530256e+01    2.0190392954e+03   -8.2121747848e+01    3.7205217592e+01   -2.4685258647e+01    4.1131938288e+00   -1.0447004948e+01   -5.1102678081e+01   -1.0176415612e+01    2.0000000000e+02    5.4562250100e-01    7.1698437500e-01
        28   -4.4929609075e+01    2.0202323477e+03   -8.1193831787e+01    3.6264222712e+01   -2.2700844160e+01    3.2842693738e+00   -1.0674578919e+01   -5.1102678081e+01   -1.0356935172e+01    2.0000000000e+02    5.4856823500e-01    7.1751562500e-01
        29   -4.5032645242e+01    2.0292305664e+03   -8.2051985561e+01    3.7019340319e+01   -2.3334515159e+01    3.3541327304e+00   -1.0968925051e+01   -5.1102678081e+01   -1.0694740953e+01    2.0000000000e+02    5.4514457800e-01    7.2089062500e-01
