#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.4936083037e+01    2.0207430221e+03   -8.1479566060e+01    3.6543483023e+01   -2.1577141416e+01    2.4938008332e+00   -1.1293547396e+01   -5.1102678081e+01   -1.1002868827e+01    2.0000000000e+02    5.7378762900e-01    7.2050000000e-01
         1   -4.4940937188e+01    2.0208963935e+03   -8.1909085678e+01    3.6968148490e+01   -2.2773603149e+01    3.2378386853e+00   -1.1270643134e+01   -5.1102678081e+01   -1.1015356600e+01    2.0000000000e+02    5.7389152800e-01    7.1773437500e-01
         2   -4.4979795590e+01    2.0245282110e+03   -8.1233040311e+01    3.6253244721e+01   -2.2370039232e+01    3.2109695623e+00   -1.0971292561e+01   -5.1102678081e+01   -1.0668132558e+01    2.0000000000e+02    5.7560199300e-01    7.1650000000e-01
         3   -4.5001282528e+01    2.0272852883e+03   -8.2558370213e+01    3.7557087685e+01   -2.3526017927e+01    2.9333779217e+00   -1.0863052127e+01   -5.1102678081e+01   -1.0549393394e+01    2.0000000000e+02    5.6714866500e-01    7.2478125000e-01
         4   -4.4836744582e+01    2.0115364071e+03   -8.2453097863e+01    3.7616353281e+01   -2.3087006149e+01    2.7738890607e+00   -1.1037302694e+01   -5.1102678081e+01   -1.0727897615e+01    2.0000000000e+02    5.7224988200e-01    7.2107812500e-01
         5   -4.5083148839e+01    2.0339284756e+03   -8.1666529692e+01    3.6583380853e+01   -2.2611734500e+01    3.0172481169e+00   -1.0969365228e+01   -5.1102678081e+01   -1.0686699326e+01    2.0000000000e+02    5.6745816500e-01    7.1582812500e-01
         6   -4.4995634095e+01    2.0258209117e+03   -8.2464961438e+01    3.7469327343e+01   -2.2919667207e+01    2.7771182355e+00   -1.1219734385e+01   -5.1102678081e+01   -1.0923021710e+01    2.0000000000e+02    5.7102956100e-01    7.1484375000e-01
         7   -4.5042936644e+01    2.0302954296e+03   -8.3053133384e+01    3.8010196740e+01   -2.3661532967e+01    2.7048318942e+00   -1.0993754230e+01   -5.1102678081e+01   -1.0703564891e+01    2.0000000000e+02    5.6895454600e-01    7.1689062500e-01
         8   -4.5042985388e+01    2.0303756648e+03   -8.3661273686e+01    3.8618288298e+01   -2.3680439966e+01    2.3912230649e+00   -1.1269378704e+01   -5.1102678081e+01   -1.0997508304e+01    2.0000000000e+02    5.6512158900e-01    7.1296875000e-01
         9   -4.5055292001e+01    2.0314473915e+03   -8.2438821796e+01    3.7383529795e+01   -2.3214335745e+01    2.7355834396e+00   -1.0857391410e+01   -5.1102678081e+01   -1.0530605848e+01    2.0000000000e+02    5.6941380600e-01    7.1807812500e-01
        10   -4.5084566935e+01    2.0340470008e+03   -8.2075504826e+01    3.6990937892e+01   -2.3548293131e+01    3.3302870359e+00   -1.0754820650e+01   -5.1102678081e+01   -1.0466615017e+01    2.0000000000e+02    5.6717053300e-01    7.2014062500e-01
        11   -4.5131846874e+01    2.0387810017e+03   -8.1425903225e+01    3.6294056351e+01   -2.3526024775e+01    4.1258149667e+00   -1.0923015336e+01   -5.1102678081e+01   -1.0657938764e+01    2.0000000000e+02    5.7136957800e-01    7.2189062500e-01
        12   -4.5100442191e+01    2.0354398341e+03   -8.2334478311e+01    3.7234036120e+01   -2.2977003159e+01    3.0183287918e+00   -1.1273125862e+01   -5.1102678081e+01   -1.0999748939e+01    2.0000000000e+02    5.6625838300e-01    7.1732812500e-01
        13   -4.4980329997e+01    2.0246679342e+03   -8.2524548495e+01    3.7544218498e+01   -2.3213390182e+01    2.9360851468e+00   -1.1144565378e+01   -5.1102678081e+01   -1.0871874079e+01    2.0000000000e+02    5.7325798900e-01    7.2025000000e-01
        14   -4.5145873303e+01    2.0394537849e+03   -8.2284181224e+01    3.7138307921e+01   -2.3260279395e+01    3.1310179250e+00   -1.1052241673e+01   -5.1102678081e+01   -1.0767288306e+01    2.0000000000e+02    5.6528042200e-01    7.1767187500e-01
        15   -4.5016348574e+01    2.0277167459e+03   -8.2334424085e+01    3.7318075511e+01   -2.3388657042e+01    3.1166731162e+00   -1.0959762078e+01   -5.1102678081e+01   -1.0678365792e+01    2.0000000000e+02    5.6879341500e-01    7.1876562500e-01
        16   -4.4907213116e+01    2.0180878342e+03   -8.1538935209e+01    3.6631722093e+01   -2.1661831562e+01    2.6333402977e+00   -1.1407765864e+01   -5.1102678081e+01   -1.1122601162e+01    2.0000000000e+02    5.6919662400e-01    7.1901562500e-01
        17   -4.5122538921e+01    2.0375077050e+03   -8.2998530148e+01    3.7875991227e+01   -2.3442366844e+01    2.9145059976e+00   -1.1367991220e+01   -5.1102678081e+01   -1.1101298174e+01    2.0000000000e+02    5.6821642600e-01    7.1664062500e-01
        18   -4.5095289816e+01    2.0354941799e+03   -8.2151613005e+01    3.7056323190e+01   -2.3930883123e+01    3.5496926973e+00   -1.0667744498e+01   -5.1102678081e+01   -1.0380427785e+01    2.0000000000e+02    5.6928270900e-01    7.1800000000e-01
        19   -4.5131611267e+01    2.0380970454e+03   -8.2363574362e+01    3.7231963095e+01   -2.3362641387e+01    3.1445146942e+00   -1.1042769588e+01   -5.1102678081e+01   -1.0758762156e+01    2.0000000000e+02    5.7010212300e-01    7.1665625000e-01
        20   -4.5301868173e+01    2.0535690625e+03   -8.1341448212e+01    3.6039580039e+01   -2.1891203804e+01    2.8906449923e+00   -1.1238211318e+01   -5.1102678081e+01   -1.0982517065e+01    2.0000000000e+02    5.7093172000e-01    7.1579687500e-01
        21   -4.5015793916e+01    2.0280678427e+03   -8.3177827255e+01    3.8162033340e+01   -2.3690751548e+01    2.8945537602e+00   -1.1278951386e+01   -5.1102678081e+01   -1.1021578499e+01    2.0000000000e+02    5.6497313500e-01    7.1826562500e-01
        22   -4.5060565542e+01    2.0316188413e+03   -8.1889918105e+01    3.6829352563e+01   -2.2450511242e+01    2.9730944745e+00   -1.1309823257e+01   -5.1102678081e+01   -1.1033373758e+01    2.0000000000e+02    5.7009288800e-01    7.1675000000e-01
        23   -4.5155027051e+01    2.0406179386e+03   -8.1737844357e+01    3.6582817306e+01   -2.1874404919e+01    2.3810990268e+00   -1.1141860384e+01   -5.1102678081e+01   -1.0863984157e+01    2.0000000000e+02    5.6601752600e-01    7.1887500000e-01
        24   -4.5113952179e+01    2.0367651390e+03   -8.2962237930e+01    3.7848285751e+01   -2.4116432455e+01    3.4871753312e+00   -1.1230302726e+01   -5.1102678081e+01   -1.0922140738e+01    2.0000000000e+02    5.6700425600e-01    7.1767187500e-01
        25   -4.4888044546e+01    2.0161846854e+03   -8.2332426535e+01    3.7444381988e+01   -2.2962852771e+01    3.2073952483e+00   -1.1474290930e+01   -5.1102678081e+01   -1.1205278052e+01    2.0000000000e+02    5.6841044500e-01    7.2015625000e-01
        26   -4.5039668745e+01    2.0300157683e+03   -8.1264259517e+01    3.6224590772e+01   -2.1291181129e+01    2.5862995876e+00   -1.1456699895e+01   -5.1102678081e+01   -1.1214494871e+01    2.0000000000e+02    5.7064096700e-01    7.1678125000e-01
        27   -4.4947993944e+01    2.0216677454e+03   -8.3356687378e+01    3.8408693434e+01   -2.3439085173e+01    2.2767329247e+00   -1.1091657049e+01   -5.1102678081e+01   -1.0815829930e+01    2.0000000000e+02    5.7426702500e-01    7.1840625000e-01
        28   -4.5139590962e+01    2.0389307047e+03   -8.1792903904e+01    3.6653312941e+01   -2.2306143466e+01    2.8212918415e+00   -1.1205374198e+01   -5.1102678081e+01   -1.0919951818e+01    2.0000000000e+02    5.7500565300e-01    7.2160937500e-01
        29   -4.4909842999e+01    2.0181866589e+03   -8.2169881525e+01    3.7260038526e+01   -2.2699423864e+01    2.7835878944e+00   -1.1151367475e+01   -5.1102678081e+01   -1.0881764888e+01    2.0000000000e+02    5.6789397300e-01    7.2165625000e-01
        30   -4.5261863868e+01    2.0507751692e+03   -8.2538554313e+01    3.7276690445e+01   -2.3738183251e+01    3.5183556773e+00   -1.1216048658e+01   -5.1102678081e+01   -1.0969251974e+01    2.0000000000e+02    5.7472807800e-01    7.1650000000e-01
        31   -4.4795802859e+01    2.0078703266e+03   -8.2720204512e+01    3.7924401654e+01   -2.3780221154e+01    3.2112053442e+00   -1.1048510622e+01   -5.1102678081e+01   -1.0736583709e+01    2.0000000000e+02    5.7635573100e-01    7.1590625000e-01
        32   -4.5084925312e+01    2.0344474615e+03   -8.2948211550e+01    3.7863286238e+01   -2.3493919113e+01    2.7447697568e+00   -1.1096384114e+01   -5.1102678081e+01   -1.0810061588e+01    2.0000000000e+02    5.7603793000e-01    7.1904687500e-01
