#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
        19   -1.7261454417e+01    2.9819668184e+02   -3.3174492998e+01    1.5913038581e+01   -6.0160911664e+01    1.8569144350e+00    1.8148740984e+01    6.9807632464e+00    4.0000000000e+01    4.2370000000e-03    4.6250000000e-01
        20   -1.7217119155e+01    2.9662519416e+02   -3.2125117205e+01    1.4907998050e+01   -5.8809425607e+01    2.7079741869e+00    1.6995570969e+01    6.9807632464e+00    4.0000000000e+01    3.8499170000e-03    4.4750000000e-01
        21   -1.7234095832e+01    2.9719456742e+02   -3.2281540852e+01    1.5047445020e+01   -5.8360130149e+01    1.9236984970e+00    1.7174127553e+01    6.9807632464e+00    4.0000000000e+01    3.9290410000e-03    4.7687500000e-01
        22   -1.7313782621e+01    2.9994406243e+02   -3.0464612935e+01    1.3150830314e+01   -5.6194902494e+01    1.8350376224e+00    1.6914488690e+01    6.9807632464e+00    4.0000000000e+01    3.9208750000e-03    4.6375000000e-01
        23   -1.7281095773e+01    2.9870526982e+02   -3.5418409494e+01    1.8137313720e+01   -6.4365298476e+01    1.9608131063e+00    2.0005312629e+01    6.9807632464e+00    4.0000000000e+01    4.0804170000e-03    4.5750000000e-01
        24   -1.7186666903e+01    2.9558852757e+02   -2.9545055917e+01    1.2358389014e+01   -5.6294552001e+01    2.6094447344e+00    1.7159288103e+01    6.9807632464e+00    4.0000000000e+01    3.9871250000e-03    4.8437500000e-01
        25   -1.7290684704e+01    2.9911330163e+02   -3.1745842367e+01    1.4455157663e+01   -5.4991868591e+01    4.1079962992e-01    1.5854463347e+01    6.9807632464e+00    4.0000000000e+01    3.8584590000e-03    4.6687500000e-01
        26   -1.7096397058e+01    2.9274028011e+02   -3.1363470691e+01    1.4267073633e+01   -5.7698576822e+01    2.4594051031e+00    1.6894937782e+01    6.9807632464e+00    4.0000000000e+01    3.9274580000e-03    4.6187500000e-01
        27   -1.7271758251e+01    2.9844291015e+02   -3.2576724544e+01    1.5304966293e+01   -6.0663662800e+01    2.8588951322e+00    1.8247279878e+01    6.9807632464e+00    4.0000000000e+01    4.1483750000e-03    4.6687500000e-01
        28   -1.7158489859e+01    2.9453803576e+02   -3.2369490482e+01    1.5211000623e+01   -5.9147350344e+01    2.2214783950e+00    1.7575618221e+01    6.9807632464e+00    4.0000000000e+01    4.0001670000e-03    4.6125000000e-01
        29   -1.7123933639e+01    2.9343418836e+02   -3.1114432115e+01    1.3990498477e+01   -5.6485850345e+01    1.9454041485e+00    1.6445250835e+01    6.9807632464e+00    4.0000000000e+01    3.7872500000e-03    4.6687500000e-01
        30   -1.7290573142e+01    2.9911064812e+02   -3.1944912436e+01    1.4654339293e+01   -5.8093164623e+01    2.6531419014e+00    1.6514347039e+01    6.9807632464e+00    4.0000000000e+01    3.7955840000e-03    4.7750000000e-01
        31   -1.7147179412e+01    2.9417351465e+02   -3.0639765325e+01    1.3492585913e+01   -5.5446312957e+01    8.1142586201e-01    1.7014358524e+01    6.9807632464e+00    4.0000000000e+01    4.1539170000e-03    5.0000000000e-01
        32   -1.7293305010e+01    2.9919512816e+02   -2.8805548777e+01    1.1512243767e+01   -5.4429868885e+01    2.3171275619e+00    1.6326429299e+01    6.9807632464e+00    4.0000000000e+01    3.8729160000e-03    4.8937500000e-01
        33   -1.7438144496e+01    3.0463404669e+02   -3.0936456387e+01    1.3498311891e+01   -5.7670104151e+01    2.4018385439e+00    1.7351045973e+01    6.9807632464e+00    4.0000000000e+01    3.9135830000e-03    4.6375000000e-01
        34   -1.7285179584e+01    2.9892555121e+02   -2.9599783894e+01    1.2314604311e+01   -5.4930643582e+01    1.0502021566e+00    1.7299894285e+01    6.9807632464e+00    4.0000000000e+01    3.9579170000e-03    4.6312500000e-01
        35   -1.7312055546e+01    3.0000525025e+02   -2.8998714389e+01    1.1686658843e+01   -5.3106193652e+01    6.6868656354e-01    1.6458029453e+01    6.9807632464e+00    4.0000000000e+01    3.8630000000e-03    4.9750000000e-01
        36   -1.7161476341e+01    2.9476725560e+02   -3.2953182863e+01    1.5791706522e+01   -6.0614665617e+01    3.6673811541e+00    1.7013338353e+01    6.9807632464e+00    4.0000000000e+01    3.9396250000e-03    4.6125000000e-01
        37   -1.7501590729e+01    3.0711007898e+02   -2.8815249867e+01    1.1313659138e+01   -5.3530250127e+01    2.2231298214e+00    1.5511107192e+01    6.9807632464e+00    4.0000000000e+01    4.0281250000e-03    4.8687500000e-01
        38   -1.7294756319e+01    2.9925563608e+02   -3.1615231720e+01    1.4320475402e+01   -5.8319934366e+01    2.8006657445e+00    1.6923273655e+01    6.9807632464e+00    4.0000000000e+01    3.8039580000e-03    4.7375000000e-01
        39   -1.7181408910e+01    2.9533271686e+02   -3.1334715606e+01    1.4153306696e+01   -5.6832899100e+01    1.9383768047e+00    1.6579043443e+01    6.9807632464e+00    4.0000000000e+01    4.1829580000e-03    4.7687500000e-01
        40   -1.7192456029e+01    2.9589484894e+02   -3.0663878723e+01    1.3471422694e+01   -5.7165194264e+01    2.5740410459e+00    1.6946511249e+01    6.9807632464e+00    4.0000000000e+01    4.2194580000e-03    4.9125000000e-01
        41   -1.7048229276e+01    2.9082409320e+02   -3.0548882134e+01    1.3500652858e+01   -5.6783616996e+01    2.4183084464e+00    1.6835663170e+01    6.9807632464e+00    4.0000000000e+01    3.7782910000e-03    4.5875000000e-01
        42   -1.7120208160e+01    2.9323229400e+02   -3.0576876519e+01    1.3456668359e+01   -5.7221800152e+01    2.3284310540e+00    1.7335729333e+01    6.9807632464e+00    4.0000000000e+01    3.9000420000e-03    4.3875000000e-01
        43   -1.7319831045e+01    3.0012269087e+02   -3.1384416523e+01    1.4064585478e+01   -5.7884275221e+01    2.7470898569e+00    1.6772005595e+01    6.9807632464e+00    4.0000000000e+01    3.9989590000e-03    4.7750000000e-01
        44   -1.7295871642e+01    2.9930262118e+02   -3.0317985472e+01    1.3022113829e+01   -5.7543980650e+01    2.1412664609e+00    1.8103965471e+01    6.9807632464e+00    4.0000000000e+01    4.0982920000e-03    4.7437500000e-01
        45   -1.7274191720e+01    2.9858918029e+02   -2.8472421055e+01    1.1198229335e+01   -5.2972122919e+01    1.0460505232e+00    1.6472888094e+01    6.9807632464e+00    4.0000000000e+01    3.6879160000e-03    4.6625000000e-01
        46   -1.7174411359e+01    2.9517619258e+02   -3.1180324963e+01    1.4005913605e+01   -5.6374363002e+01    1.0622042267e+00    1.7151070565e+01    6.9807632464e+00    4.0000000000e+01    3.9830830000e-03    4.7437500000e-01
        47   -1.7270969502e+01    2.9849376320e+02   -3.2767939085e+01    1.5496969583e+01   -5.9899801118e+01    3.1349753883e+00    1.7016123399e+01    6.9807632464e+00    4.0000000000e+01    3.9109580000e-03    4.7125000000e-01
        48   -1.7255980970e+01    2.9792289085e+02   -3.1174803743e+01    1.3918822773e+01   -5.7542403731e+01    1.6324193925e+00    1.7754417350e+01    6.9807632464e+00    4.0000000000e+01    4.0688330000e-03    4.8000000000e-01
        49   -1.7123711432e+01    2.9389753402e+02   -3.3818013423e+01    1.6694301991e+01   -6.1503376513e+01    2.6299320332e+00    1.8074667810e+01    6.9807632464e+00    4.0000000000e+01    3.8968750000e-03    4.8750000000e-01
        50   -1.7375439331e+01    3.0203229238e+02   -3.0250300873e+01    1.2874861543e+01   -5.5137834466e+01    8.6427626843e-01    1.7042494078e+01    6.9807632464e+00    4.0000000000e+01    3.8959580000e-03    4.7687500000e-01
        51   -1.7299783285e+01    2.9948472341e+02   -3.0623111068e+01    1.3323327783e+01   -5.6803829827e+01    1.8804932941e+00    1.7319462219e+01    6.9807632464e+00    4.0000000000e+01    3.8863750000e-03    4.7375000000e-01
        52   -1.7353206762e+01    3.0128359502e+02   -2.8357793498e+01    1.1004586736e+01   -5.3891748921e+01    1.2220693203e+00    1.7331122856e+01    6.9807632464e+00    4.0000000000e+01    4.0346670000e-03    4.6750000000e-01
        53   -1.7307932562e+01    2.9965673144e+02   -2.9537538736e+01    1.2229606174e+01   -5.3827701370e+01    1.1773970807e+00    1.6132002307e+01    6.9807632464e+00    4.0000000000e+01    3.8852080000e-03    5.1062500000e-01
        54   -1.7246405369e+01    2.9763394713e+02   -3.1481418297e+01    1.4235012928e+01   -5.7429507591e+01    1.6179103520e+00    1.7349415695e+01    6.9807632464e+00    4.0000000000e+01    3.9352500000e-03    4.6437500000e-01
        55   -1.7179193473e+01    2.9527611545e+02   -2.8803018981e+01    1.1623825508e+01   -5.2262704609e+01    4.1518625903e-01    1.6063736123e+01    6.9807632464e+00    4.0000000000e+01    3.9879590000e-03    4.9000000000e-01
        56   -1.7304537232e+01    2.9952566005e+02   -3.0991921901e+01    1.3687384669e+01   -5.7422259947e+01    1.9270604871e+00    1.7522514312e+01    6.9807632464e+00    4.0000000000e+01    3.8045000000e-03    4.2937500000e-01
        57   -1.7156639668e+01    2.9444967371e+02   -2.9016523542e+01    1.1859883874e+01   -5.3770725852e+01    7.2779651455e-01    1.7045642549e+01    6.9807632464e+00    4.0000000000e+01    3.8950840000e-03    4.6875000000e-01
        58   -1.7283716372e+01    2.9885542356e+02   -3.2061010283e+01    1.4777293910e+01   -5.8329396533e+01    2.0321279624e+00    1.7255495041e+01    6.9807632464e+00    4.0000000000e+01    3.8820000000e-03    4.5812500000e-01
        59   -1.7254445846e+01    2.9787024044e+02   -2.8026465087e+01    1.0772019241e+01   -5.1264658376e+01    3.1581818106e-01    1.5941611861e+01    6.9807632464e+00    4.0000000000e+01    3.7824160000e-03    4.8562500000e-01
        60   -1.7268871137e+01    2.9831256440e+02   -3.0531206660e+01    1.3262335523e+01   -5.4097638849e+01    7.4296751043e-01    1.5842701432e+01    6.9807632464e+00    4.0000000000e+01    3.9002090000e-03    4.7937500000e-01
        61   -1.7236627721e+01    2.9721188493e+02   -3.3683909722e+01    1.6447282001e+01   -5.9569490580e+01    1.4275442483e+00    1.7477273364e+01    6.9807632464e+00    4.0000000000e+01    3.9138330000e-03    4.9000000000e-01
        62   -1.7156833105e+01    2.9450044125e+02   -3.1236409800e+01    1.4079576695e+01   -5.7006558202e+01    1.7864922285e+00    1.7002892928e+01    6.9807632464e+00    4.0000000000e+01    3.8274590000e-03    4.8625000000e-01
        63   -1.7359708930e+01    3.0173713747e+02   -3.2217109787e+01    1.4857400857e+01   -6.0770331395e+01    3.8170203801e+00    1.7755437981e+01    6.9807632464e+00    4.0000000000e+01    3.8940830000e-03    4.7375000000e-01
        64   -1.7085898409e+01    2.9214282866e+02   -2.9434444550e+01    1.2348546141e+01   -5.2975179535e+01    9.8097605882e-01    1.5578995680e+01    6.9807632464e+00    4.0000000000e+01    3.9625410000e-03    5.0562500000e-01
        65   -1.7207716100e+01    2.9630033502e+02   -3.1323216107e+01    1.4115500007e+01   -5.8621996040e+01    2.4727096885e+00    1.7845306997e+01    6.9807632464e+00    4.0000000000e+01    3.9694580000e-03    4.5125000000e-01
        66   -1.7275561286e+01    2.9854009945e+02   -3.1356580784e+01    1.4081019499e+01   -5.8470173975e+01    2.5285525407e+00    1.7604277404e+01    6.9807632464e+00    4.0000000000e+01    3.9975420000e-03    4.5500000000e-01
        67   -1.7315528518e+01    2.9988849077e+02   -3.1926320950e+01    1.4610792432e+01   -5.8941720855e+01    1.9388938009e+00    1.8095742858e+01    6.9807632464e+00    4.0000000000e+01    4.0879580000e-03    4.6625000000e-01
        68   -1.7187436098e+01    2.9572122225e+02   -3.2315793776e+01    1.5128357678e+01   -5.9124946565e+01    2.2377126122e+00    1.7590676931e+01    6.9807632464e+00    4.0000000000e+01    4.0154580000e-03    4.7562500000e-01
        69   -1.7353885340e+01    3.0146332059e+02   -2.8592488828e+01    1.1238603488e+01   -5.6436052477e+01    3.1287140309e+00    1.7734086373e+01    6.9807632464e+00    4.0000000000e+01    4.0447080000e-03    5.0437500000e-01
        70   -1.7224233180e+01    2.9710450716e+02   -2.9660901717e+01    1.2436668537e+01   -5.5827645474e+01    2.2725243476e+00    1.6913456162e+01    6.9807632464e+00    4.0000000000e+01    3.9777920000e-03    5.0375000000e-01
        71   -1.7178470697e+01    2.9533731714e+02   -3.3450951930e+01    1.6272481233e+01   -6.0076649242e+01    1.6123505240e+00    1.8032583542e+01    6.9807632464e+00    4.0000000000e+01    4.0880830000e-03    4.5062500000e-01
        72   -1.7348770346e+01    3.0107620839e+02   -3.2125927821e+01    1.4777157475e+01   -5.8183854226e+01    1.9950327692e+00    1.7082130389e+01    6.9807632464e+00    4.0000000000e+01    4.0010000000e-03    4.7375000000e-01
        73   -1.7303499757e+01    2.9956871662e+02   -3.0447826967e+01    1.3144327210e+01   -5.6562379011e+01    1.9454823706e+00    1.7188306426e+01    6.9807632464e+00    4.0000000000e+01    3.9217920000e-03    4.8312500000e-01
        74   -1.7265642813e+01    2.9821501939e+02   -2.9604905710e+01    1.2339262897e+01   -5.5590894726e+01    2.0889302008e+00    1.6916295569e+01    6.9807632464e+00    4.0000000000e+01    3.7461250000e-03    4.6062500000e-01
        75   -1.7242442324e+01    2.9746145540e+02   -3.2240289286e+01    1.4997846963e+01   -5.9719259291e+01    2.6464469150e+00    1.7851759843e+01    6.9807632464e+00    4.0000000000e+01    3.9260000000e-03    4.8812500000e-01
        76   -1.7215182584e+01    2.9648587167e+02   -3.0449136861e+01    1.3233954277e+01   -5.4493979343e+01    1.1584407664e+00    1.5905638470e+01    6.9807632464e+00    4.0000000000e+01    3.9432910000e-03    4.9687500000e-01
        77   -1.7255841270e+01    2.9784802550e+02   -2.9230641913e+01    1.1974800643e+01   -5.4140169215e+01    1.8842492003e+00    1.6044514855e+01    6.9807632464e+00    4.0000000000e+01    3.9765830000e-03    4.8000000000e-01
        78   -1.7351237220e+01    3.0147648597e+02   -3.0266679515e+01    1.2915442295e+01   -5.6679399291e+01    2.3837982739e+00    1.7048158256e+01    6.9807632464e+00    4.0000000000e+01    4.0801670000e-03    4.8625000000e-01
        79   -1.7249786273e+01    2.9773811705e+02   -2.8478011146e+01    1.1228224873e+01   -5.3295044969e+01    1.6071685221e+00    1.6229102055e+01    6.9807632464e+00    4.0000000000e+01    3.9197090000e-03    4.8625000000e-01
        80   -1.7291704594e+01    2.9915788105e+02   -2.8556759086e+01    1.1265054492e+01   -5.2139302071e+01    4.3176926414e-01    1.6170010475e+01    6.9807632464e+00    4.0000000000e+01    3.9582080000e-03    4.9312500000e-01
        81   -1.7215063205e+01    2.9648510623e+02   -2.8585299501e+01    1.1370236296e+01   -5.3474216756e+01    2.1550385398e+00    1.5753115468e+01    6.9807632464e+00    4.0000000000e+01    3.8295420000e-03    5.0000000000e-01
        82   -1.7241363056e+01    2.9754108197e+02   -3.1654527620e+01    1.4413164564e+01   -6.0405935394e+01    3.8343804607e+00    1.7936264067e+01    6.9807632464e+00    4.0000000000e+01    3.8765000000e-03    4.5812500000e-01
        83   -1.7350289227e+01    3.0141523068e+02   -3.1632916508e+01    1.4282627281e+01   -5.8648271523e+01    2.5174481971e+00    1.7517143571e+01    6.9807632464e+00    4.0000000000e+01    4.0247090000e-03    4.8000000000e-01
        84   -1.7163052913e+01    2.9473173643e+02   -2.9748072405e+01    1.2585019491e+01   -5.5346183111e+01    2.6365858475e+00    1.5980761612e+01    6.9807632464e+00    4.0000000000e+01    3.8121250000e-03    5.0562500000e-01
        85   -1.7257913097e+01    2.9808813739e+02   -3.0086844801e+01    1.2828931704e+01   -5.6025238649e+01    2.0377436437e+00    1.6919886957e+01    6.9807632464e+00    4.0000000000e+01    3.9300830000e-03    4.6062500000e-01
        86   -1.7226310431e+01    2.9684886043e+02   -3.0006035776e+01    1.2779725346e+01   -5.3551142304e+01    6.1902615408e-01    1.5945317127e+01    6.9807632464e+00    4.0000000000e+01    4.0414160000e-03    4.6125000000e-01
        87   -1.7419739583e+01    3.0397584560e+02   -3.1831792001e+01    1.4412052417e+01   -5.9935401842e+01    2.6413338542e+00    1.8481512741e+01    6.9807632464e+00    4.0000000000e+01    4.1035000000e-03    4.6562500000e-01
        88   -1.7168928528e+01    2.9486924118e+02   -3.0281021681e+01    1.3112093153e+01   -5.5706844482e+01    1.4607589591e+00    1.6984300595e+01    6.9807632464e+00    4.0000000000e+01    4.3261660000e-03    4.7687500000e-01
        89   -1.7188144703e+01    2.9557980299e+02   -3.1785644179e+01    1.4597499477e+01   -6.1128421345e+01    3.7713829193e+00    1.8590631000e+01    6.9807632464e+00    4.0000000000e+01    3.9956250000e-03    4.6250000000e-01
        90   -1.7172625861e+01    2.9503573860e+02   -3.0733605855e+01    1.3560979994e+01   -5.6122644105e+01    1.3625913312e+00    1.7045683673e+01    6.9807632464e+00    4.0000000000e+01    4.0615410000e-03    4.6500000000e-01
        91   -1.7396458959e+01    3.0289423738e+02   -3.1607080700e+01    1.4210621741e+01   -5.8986683398e+01    3.3702564686e+00    1.7028582983e+01    6.9807632464e+00    4.0000000000e+01    4.0238750000e-03    4.6500000000e-01
        92   -1.7359193605e+01    3.0151725511e+02   -3.1074805274e+01    1.3715611670e+01   -5.6474162038e+01    2.1028592514e+00    1.6315734266e+01    6.9807632464e+00    4.0000000000e+01    3.9510840000e-03    4.6125000000e-01
        93   -1.7355020467e+01    3.0134821825e+02   -3.1788128494e+01    1.4433108027e+01   -5.8526442032e+01    1.9387907836e+00    1.7818759509e+01    6.9807632464e+00    4.0000000000e+01    3.8855420000e-03    4.7625000000e-01
        94   -1.7289750912e+01    2.9901883567e+02   -3.0258090249e+01    1.2968339336e+01   -5.5972942192e+01    1.6371789153e+00    1.7096909781e+01    6.9807632464e+00    4.0000000000e+01    3.9393750000e-03    4.7812500000e-01
        95   -1.7201946655e+01    2.9603581097e+02   -2.8879933517e+01    1.1677986862e+01   -5.4172097395e+01    1.6887026382e+00    1.6622697993e+01    6.9807632464e+00    4.0000000000e+01    4.0301660000e-03    4.8750000000e-01
        96   -1.7356433859e+01    3.0164914590e+02   -3.3312824010e+01    1.5956390151e+01   -5.8438017410e+01    3.0852558401e-01    1.7835904570e+01    6.9807632464e+00    4.0000000000e+01    3.9614170000e-03    4.7750000000e-01
        97   -1.7263378306e+01    2.9818430365e+02   -2.9276037635e+01    1.2012659330e+01   -5.2570219107e+01    4.7917170241e-01    1.5834246523e+01    6.9807632464e+00    4.0000000000e+01    3.8447920000e-03    4.9750000000e-01
        98   -1.7294301130e+01    2.9919364417e+02   -2.6387140468e+01    9.0928393377e+00   -4.8748770497e+01    9.2577153222e-01    1.4455095250e+01    6.9807632464e+00    4.0000000000e+01    3.6484160000e-03    4.8937500000e-01
        99   -1.7247317059e+01    2.9762657295e+02   -3.0584755173e+01    1.3337438114e+01   -5.5393066236e+01    7.4044567001e-01    1.7087102147e+01    6.9807632464e+00    4.0000000000e+01    4.0239170000e-03    4.9375000000e-01
       100   -1.7190209322e+01    2.9566062507e+02   -3.0347317990e+01    1.3157108668e+01   -5.7275431482e+01    2.3357200721e+00    1.7611630173e+01    6.9807632464e+00    4.0000000000e+01    3.8370840000e-03    4.5375000000e-01
       101   -1.7220122147e+01    2.9661802372e+02   -3.0457741573e+01    1.3237619426e+01   -5.6885565482e+01    2.7343146078e+00    1.6712746055e+01    6.9807632464e+00    4.0000000000e+01    3.9358750000e-03    4.7062500000e-01
       102   -1.7209507652e+01    2.9635154004e+02   -3.0616340336e+01    1.3406832684e+01   -5.6644417146e+01    2.4298525731e+00    1.6617460990e+01    6.9807632464e+00    4.0000000000e+01    4.0134580000e-03    4.6875000000e-01
       103   -1.7104085789e+01    2.9291951033e+02   -2.9505082284e+01    1.2400996495e+01   -5.5462748318e+01    2.3982402885e+00    1.6578662499e+01    6.9807632464e+00    4.0000000000e+01    3.9189590000e-03    4.8500000000e-01
       104   -1.7113025027e+01    2.9328241244e+02   -3.0785179973e+01    1.3672154946e+01   -5.9145281979e+01    4.5198179734e+00    1.6859520786e+01    6.9807632464e+00    4.0000000000e+01    3.9111250000e-03    4.7375000000e-01
       105   -1.7147462279e+01    2.9443474319e+02   -3.0857356332e+01    1.3709894053e+01   -5.7049425352e+01    1.9033733445e+00    1.7307932429e+01    6.9807632464e+00    4.0000000000e+01    3.9217920000e-03    4.6187500000e-01
       106   -1.7207151272e+01    2.9630690063e+02   -3.1161850237e+01    1.3954698965e+01   -5.8193132088e+01    2.4764694857e+00    1.7574049119e+01    6.9807632464e+00    4.0000000000e+01    4.0644170000e-03    4.6875000000e-01
       107   -1.7223937920e+01    2.9678190286e+02   -3.1452864808e+01    1.4228926888e+01   -5.8247863423e+01    2.7781042889e+00    1.7036131080e+01    6.9807632464e+00    4.0000000000e+01    3.8394170000e-03    4.8375000000e-01
       108   -1.7130080988e+01    2.9361155043e+02   -3.0809492350e+01    1.3679411362e+01   -5.7540337871e+01    2.3465334100e+00    1.7403548864e+01    6.9807632464e+00    4.0000000000e+01    3.9240830000e-03    4.7562500000e-01
       109   -1.7236367796e+01    2.9727286616e+02   -2.7798242881e+01    1.0561875085e+01   -5.3269630033e+01    2.4104003066e+00    1.6080223599e+01    6.9807632464e+00    4.0000000000e+01    4.0749160000e-03    5.0937500000e-01
       110   -1.7183103919e+01    2.9538530687e+02   -2.8951656962e+01    1.1768553043e+01   -5.4738781097e+01    1.8868299622e+00    1.6919530925e+01    6.9807632464e+00    4.0000000000e+01    4.0061670000e-03    4.7875000000e-01
       111   -1.7159522133e+01    2.9455600678e+02   -2.9573759057e+01    1.2414236924e+01   -5.6295748345e+01    2.1015286819e+00    1.7639697360e+01    6.9807632464e+00    4.0000000000e+01    3.9950830000e-03    4.7812500000e-01
       112   -1.7220302898e+01    2.9670642083e+02   -3.1111207940e+01    1.3890905042e+01   -5.7435750283e+01    2.3604187419e+00    1.6983360355e+01    6.9807632464e+00    4.0000000000e+01    3.9720420000e-03    4.7875000000e-01
       113   -1.7214780113e+01    2.9646155539e+02   -2.9345176825e+01    1.2130396712e+01   -5.3467282198e+01    9.6782868685e-01    1.6173513439e+01    6.9807632464e+00    4.0000000000e+01    7.1123330000e-03    5.0062500000e-01
       114   -1.7228078157e+01    2.9699252165e+02   -3.2782398182e+01    1.5554320025e+01   -5.9468034212e+01    1.3314657529e+00    1.8373407031e+01    6.9807632464e+00    4.0000000000e+01    4.1490840000e-03    4.8125000000e-01
       115   -1.7366935880e+01    3.0196807426e+02   -3.1256275497e+01    1.3889339616e+01   -5.7386552324e+01    2.1021576745e+00    1.7047355907e+01    6.9807632464e+00    4.0000000000e+01    3.9626670000e-03    4.6750000000e-01
       116   -1.7491702531e+01    3.0672755127e+02   -2.9367603149e+01    1.1875900619e+01   -5.6768899820e+01    2.8480244325e+00    1.7572508992e+01    6.9807632464e+00    4.0000000000e+01    4.0679580000e-03    4.7437500000e-01
       117   -1.7151035482e+01    2.9460107037e+02   -3.1263939656e+01    1.4112904174e+01   -5.7316744503e+01    1.1639807076e+00    1.7908060893e+01    6.9807632464e+00    4.0000000000e+01    4.0630830000e-03    4.7062500000e-01
       118   -1.7283715198e+01    2.9886838837e+02   -2.7374351746e+01    1.0090636548e+01   -5.3083219990e+01    2.8182517048e+00    1.5909853292e+01    6.9807632464e+00    4.0000000000e+01    3.8897500000e-03    4.7125000000e-01
