#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
       118   -1.7278354941e+01    2.9870934113e+02   -3.0758493301e+01    1.3480138360e+01   -5.6771806513e+01    2.1950408308e+00    1.6837509135e+01    6.9807632464e+00    1.2502073371e+03    6.2488875000e-02    9.9750000000e-01
       119   -1.7281716272e+01    2.9884274389e+02   -2.9829846570e+01    1.2548130299e+01   -5.5677709773e+01    1.9644784483e+00    1.6902621507e+01    6.9807632464e+00    1.2522612000e+03    6.3641958000e-02    9.9790335463e-01
       120   -1.7265553806e+01    2.9825314010e+02   -3.0029609724e+01    1.2764055918e+01   -5.5629987103e+01    1.8812219169e+00    1.6738392216e+01    6.9807632464e+00    1.2491433305e+03    6.3339625000e-02    9.9789831865e-01
       121   -1.7284883039e+01    2.9893636557e+02   -3.0518662865e+01    1.3233779826e+01   -5.6521590473e+01    2.1123125803e+00    1.6909851782e+01    6.9807632464e+00    1.2333381891e+03    6.2452875000e-02    9.9898621249e-01
       122   -1.7298265121e+01    2.9952219941e+02   -3.1067189315e+01    1.3768924194e+01   -5.6749516308e+01    1.7461737838e+00    1.6955389963e+01    6.9807632464e+00    1.2363983111e+03    6.2520208000e-02    9.9726941748e-01
       123   -1.7253050253e+01    2.9787589899e+02   -3.1260659002e+01    1.4007608748e+01   -5.7306884799e+01    1.9830203152e+00    1.7082442236e+01    6.9807632464e+00    1.2480980840e+03    6.3507375000e-02    9.9749599359e-01
       124   -1.7228316352e+01    2.9702950943e+02   -3.1054470638e+01    1.3826154286e+01   -5.7464337382e+01    2.3207842714e+00    1.7108319226e+01    6.9807632464e+00    1.2399790667e+03    6.5877958000e-02    9.9677419355e-01
       125   -1.7237441160e+01    2.9740996395e+02   -3.0231708779e+01    1.2994267619e+01   -5.6777762185e+01    2.4954732883e+00    1.7069816871e+01    6.9807632464e+00    1.2410086535e+03    6.2456666000e-02    9.9788477035e-01
       126   -1.7287066941e+01    2.9917761177e+02   -3.1074793205e+01    1.3787726264e+01   -5.6794348059e+01    1.6551368489e+00    1.7083654759e+01    6.9807632464e+00    1.2582204416e+03    6.3795042000e-02    9.9781399046e-01
       127   -1.7307003656e+01    2.9975594290e+02   -3.0595615492e+01    1.3288611836e+01   -5.6949026553e+01    2.0438173097e+00    1.7328830505e+01    6.9807632464e+00    1.2384695377e+03    6.2944834000e-02    9.9767770598e-01
       128   -1.7246002272e+01    2.9761643268e+02   -3.0514070123e+01    1.3268067850e+01   -5.7128857873e+01    2.4480634180e+00    1.7185961086e+01    6.9807632464e+00    1.2231583744e+03    6.2172709000e-02    9.9662714636e-01
       129   -1.7289440716e+01    2.9910463121e+02   -3.0198877755e+01    1.2909437039e+01   -5.6321686225e+01    2.1415599581e+00    1.7000485265e+01    6.9807632464e+00    1.2204273625e+03    6.1955500000e-02    9.9651639344e-01
       130   -1.7265727143e+01    2.9833969754e+02   -3.0474238539e+01    1.3208511396e+01   -5.6469856122e+01    1.9684619454e+00    1.7046392390e+01    6.9807632464e+00    1.2252916849e+03    6.1869542000e-02    9.9795918367e-01
       131   -1.7288691412e+01    2.9912854340e+02   -3.0634852118e+01    1.3346160706e+01   -5.6370625724e+01    1.4247989468e+00    1.7330211413e+01    6.9807632464e+00    1.2363418882e+03    6.2722000000e-02    9.9696601942e-01
       132   -1.7251969344e+01    2.9780817539e+02   -3.0032373366e+01    1.2780404021e+01   -5.6025081210e+01    1.7674526158e+00    1.7244491982e+01    6.9807632464e+00    1.2351378839e+03    6.2722459000e-02    9.9696356275e-01
       133   -1.7233949367e+01    2.9718966202e+02   -3.0058425945e+01    1.2824476579e+01   -5.5987872764e+01    1.9684162215e+00    1.6980267351e+01    6.9807632464e+00    1.2121545727e+03    6.2193750000e-02    9.9773102310e-01
       134   -1.7255350001e+01    2.9792488013e+02   -3.0029621021e+01    1.2774271020e+01   -5.5861866152e+01    1.7815846795e+00    1.7069897204e+01    6.9807632464e+00    1.2172256023e+03    6.2300833000e-02    9.9774034511e-01
       135   -1.7228783600e+01    2.9700069677e+02   -3.0080963477e+01    1.2852179877e+01   -5.5609665374e+01    1.5418440248e+00    1.7006094625e+01    6.9807632464e+00    1.2121191711e+03    6.0628042000e-02    9.9700907591e-01
       136   -1.7234448437e+01    2.9721532051e+02   -3.0597023962e+01    1.3362575526e+01   -5.6233214149e+01    1.6726500089e+00    1.6982776931e+01    6.9807632464e+00    1.2101315340e+03    6.0099958000e-02    9.9731404959e-01
       137   -1.7258199848e+01    2.9801063389e+02   -3.0234615043e+01    1.2976415195e+01   -5.5653751432e+01    1.5840093058e+00    1.6854363837e+01    6.9807632464e+00    1.2113127599e+03    6.1021042000e-02    9.9824525186e-01
       138   -1.7210465668e+01    2.9636342112e+02   -3.0118421309e+01    1.2907955642e+01   -5.5866554028e+01    1.9108576707e+00    1.6856511801e+01    6.9807632464e+00    1.2149891454e+03    6.1345792000e-02    9.9814814815e-01
       139   -1.7248026949e+01    2.9768805876e+02   -2.9951867290e+01    1.2703840341e+01   -5.5712995744e+01    1.8489298249e+00    1.6931435383e+01    6.9807632464e+00    1.2281570164e+03    6.1966083000e-02    9.9704804560e-01
       140   -1.7249123960e+01    2.9773729645e+02   -3.0477853393e+01    1.3228729433e+01   -5.7075643569e+01    2.5037970931e+00    1.7113229836e+01    6.9807632464e+00    1.2361218857e+03    6.1881333000e-02    9.9686488673e-01
       141   -1.7293979201e+01    2.9925465301e+02   -3.0608066532e+01    1.3314087331e+01   -5.6853431315e+01    2.1696293405e+00    1.7094972197e+01    6.9807632464e+00    1.2333943927e+03    6.0920542000e-02    9.9756690998e-01
       142   -1.7259042387e+01    2.9805819058e+02   -3.0552220140e+01    1.3293177753e+01   -5.6844012440e+01    2.3467221064e+00    1.6964306947e+01    6.9807632464e+00    1.2401765754e+03    6.2076625000e-02    9.9838709677e-01
       143   -1.7274063849e+01    2.9860865995e+02   -3.0953586647e+01    1.3679522798e+01   -5.6909271103e+01    1.9939984452e+00    1.6980922764e+01    6.9807632464e+00    1.2203311778e+03    6.3377625000e-02    9.9713114754e-01
       144   -1.7284400675e+01    2.9895070035e+02   -3.1489865009e+01    1.4205464334e+01   -5.7153289708e+01    1.5660660038e+00    1.7116595449e+01    6.9807632464e+00    1.2333598685e+03    6.2882292000e-02    9.9756690998e-01
       145   -1.7265239940e+01    2.9822082022e+02   -3.0761094342e+01    1.3495854402e+01   -5.6872282601e+01    1.9486639415e+00    1.7181761071e+01    6.9807632464e+00    1.2432058966e+03    6.2205625000e-02    9.9798873693e-01
       146   -1.7236846470e+01    2.9735069250e+02   -3.0792154998e+01    1.3555308529e+01   -5.6711436049e+01    1.7846833848e+00    1.7153834419e+01    6.9807632464e+00    1.2410290743e+03    6.1280667000e-02    9.9707896857e-01
       147   -1.7194592678e+01    2.9593304722e+02   -3.0068000923e+01    1.2873408245e+01   -5.6470018754e+01    2.1247417718e+00    1.7296512812e+01    6.9807632464e+00    1.2497228130e+03    6.3143375000e-02    9.9660000000e-01
       148   -1.7200052777e+01    2.9646637580e+02   -2.9969099668e+01    1.2769046891e+01   -5.6033500586e+01    1.8653865952e+00    1.7218251076e+01    6.9807632464e+00    1.2308386737e+03    6.2229750000e-02    9.9827376117e-01
       149   -1.7239428677e+01    2.9735305313e+02   -2.9741975737e+01    1.2502547060e+01   -5.5698727208e+01    1.7166276148e+00    1.7259360610e+01    6.9807632464e+00    1.2330713771e+03    6.2528042000e-02    9.9766828873e-01
       150   -1.7207082195e+01    2.9630870239e+02   -3.0420693426e+01    1.3213611231e+01   -5.6786964038e+01    2.0038823457e+00    1.7381625019e+01    6.9807632464e+00    1.2199618520e+03    6.9291625000e-02    9.9713114754e-01
       151   -1.7227897765e+01    2.9698126801e+02   -3.0710702600e+01    1.3482804835e+01   -5.6893795115e+01    1.8552417875e+00    1.7347087480e+01    6.9807632464e+00    1.2389802539e+03    6.2239833000e-02    9.9737691687e-01
       152   -1.7268703522e+01    2.9838367576e+02   -3.0912315639e+01    1.3643612117e+01   -5.7233656801e+01    1.9451587414e+00    1.7395419174e+01    6.9807632464e+00    1.2501834431e+03    6.5461584000e-02    9.9810000000e-01
       153   -1.7265456393e+01    2.9823287973e+02   -3.1083972686e+01    1.3818516294e+01   -5.7272638592e+01    1.9443055367e+00    1.7263597123e+01    6.9807632464e+00    1.2581208573e+03    6.8615500000e-02    9.9781399046e-01
       154   -1.7237737870e+01    2.9734440617e+02   -3.2042706127e+01    1.4804968257e+01   -5.8321442516e+01    2.0477853532e+00    1.7250187789e+01    6.9807632464e+00    1.2579676363e+03    6.4366208000e-02    9.9811208267e-01
       155   -1.7245107090e+01    2.9757821869e+02   -3.1975998632e+01    1.4730891542e+01   -5.8314336192e+01    2.1019933991e+00    1.7255580914e+01    6.9807632464e+00    1.2500370513e+03    6.2890041000e-02    9.9670000000e-01
       156   -1.7248550452e+01    2.9765575659e+02   -3.1536214592e+01    1.4287664141e+01   -5.7491513392e+01    1.8114445621e+00    1.7163090991e+01    6.9807632464e+00    1.2470703150e+03    6.2471833000e-02    9.9779470730e-01
       157   -1.7219969750e+01    2.9665149400e+02   -3.1390811626e+01    1.4170841876e+01   -5.7224761453e+01    1.6589171317e+00    1.7194269449e+01    6.9807632464e+00    1.2349687910e+03    6.3070917000e-02    9.9726720648e-01
       158   -1.7229472780e+01    2.9701606108e+02   -3.1175813748e+01    1.3946340969e+01   -5.6931391054e+01    1.7412825904e+00    1.7033531469e+01    6.9807632464e+00    1.2270497599e+03    6.2032875000e-02    9.9806438468e-01
       159   -1.7254222725e+01    2.9786506186e+02   -3.1201021254e+01    1.3946798529e+01   -5.7210205093e+01    1.9432730207e+00    1.7085147572e+01    6.9807632464e+00    1.2351643308e+03    6.2055125000e-02    9.9706477733e-01
       160   -1.7218889829e+01    2.9667012371e+02   -3.1446197149e+01    1.4227307319e+01   -5.7705297595e+01    2.1988125332e+00    1.7079524667e+01    6.9807632464e+00    1.2469211709e+03    6.2345167000e-02    9.9779470730e-01
       161   -1.7247537463e+01    2.9763054466e+02   -3.1321792707e+01    1.4074255244e+01   -5.7432206342e+01    1.9387410313e+00    1.7190909357e+01    6.9807632464e+00    1.2460655689e+03    6.2765250000e-02    9.9779293740e-01
       162   -1.7236412089e+01    2.9728375301e+02   -3.1487643424e+01    1.4251231335e+01   -5.7528581189e+01    1.8865133836e+00    1.7173661134e+01    6.9807632464e+00    1.2390479543e+03    6.6254458000e-02    9.9717514124e-01
       163   -1.7229718051e+01    2.9742419709e+02   -3.1886940808e+01    1.4657222756e+01   -5.8221967912e+01    2.0961453319e+00    1.7258118526e+01    6.9807632464e+00    1.2499937507e+03    6.2564083000e-02    9.9580000000e-01
       164   -1.7203475020e+01    2.9619559535e+02   -3.1788241043e+01    1.4584766023e+01   -5.8047134999e+01    1.9593353951e+00    1.7318795315e+01    6.9807632464e+00    1.2517609283e+03    6.2717375000e-02    9.9710463259e-01
       165   -1.7224107134e+01    2.9683537389e+02   -3.1437390510e+01    1.4213283376e+01   -5.7601335268e+01    1.9198149017e+00    1.7263366610e+01    6.9807632464e+00    1.2598664997e+03    6.3689833000e-02    9.9751984127e-01
       166   -1.7176812893e+01    2.9532988701e+02   -3.1177734760e+01    1.4000921867e+01   -5.7678148739e+01    2.3224834624e+00    1.7197167270e+01    6.9807632464e+00    1.2615969930e+03    6.2612292000e-02    9.9762282092e-01
       167   -1.7218353429e+01    2.9669361582e+02   -3.1372449342e+01    1.4154095914e+01   -5.8100739130e+01    2.4484447827e+00    1.7299081759e+01    6.9807632464e+00    1.2697581306e+03    6.3688000000e-02    9.9694881890e-01
       168   -1.7294108761e+01    2.9950406263e+02   -3.1564409318e+01    1.4270300557e+01   -5.8268934254e+01    2.4636626201e+00    1.7260099070e+01    6.9807632464e+00    1.2702510760e+03    6.4202250000e-02    9.9714566929e-01
       169   -1.7252252327e+01    2.9782837240e+02   -3.1496935144e+01    1.4244682816e+01   -5.7731678013e+01    2.1253805673e+00    1.7128599056e+01    6.9807632464e+00    1.2689954465e+03    6.3829751000e-02    9.9655240347e-01
       170   -1.7267736479e+01    2.9866258538e+02   -3.1266111139e+01    1.3998374660e+01   -5.7216348439e+01    1.8280342379e+00    1.7141439816e+01    6.9807632464e+00    1.2571536060e+03    6.3192042000e-02    9.9821002387e-01
       171   -1.7236217558e+01    2.9724215252e+02   -3.1782976857e+01    1.4546759298e+01   -5.7465894058e+01    1.5101635954e+00    1.7191990360e+01    6.9807632464e+00    1.2460392787e+03    6.2747541000e-02    9.9689004815e-01
       172   -1.7243703222e+01    2.9756464253e+02   -3.1098998120e+01    1.3855294898e+01   -5.7057455628e+01    1.8544262677e+00    1.7123267995e+01    6.9807632464e+00    1.2430784394e+03    6.1917000000e-02    9.9738535800e-01
       173   -1.7276760302e+01    2.9869592923e+02   -3.0371523462e+01    1.3094763160e+01   -5.6762191031e+01    2.5024179167e+00    1.6907486405e+01    6.9807632464e+00    1.2363022574e+03    6.1656875000e-02    9.9828074434e-01
       174   -1.7261535088e+01    2.9815083018e+02   -3.0111623873e+01    1.2850088785e+01   -5.5899000967e+01    2.0537272979e+00    1.6752886550e+01    6.9807632464e+00    1.2402226631e+03    6.1098333000e-02    9.9697580645e-01
       175   -1.7263686336e+01    2.9817118895e+02   -2.9924587675e+01    1.2660901339e+01   -5.5419645949e+01    1.6764380019e+00    1.6837857026e+01    6.9807632464e+00    1.2402108751e+03    6.1554500000e-02    9.9798387097e-01
       176   -1.7310400094e+01    2.9985868457e+02   -3.0405584074e+01    1.3095183980e+01   -5.5566214539e+01    1.3242804997e+00    1.6855586719e+01    6.9807632464e+00    1.2405053300e+03    6.1483125000e-02    9.9778225806e-01
       177   -1.7269985601e+01    2.9847524148e+02   -3.1250187368e+01    1.3980201767e+01   -5.6689162188e+01    1.4848880792e+00    1.6973323494e+01    6.9807632464e+00    1.2462554430e+03    6.2733125000e-02    9.9769261637e-01
       178   -1.7266957371e+01    2.9833728716e+02   -3.0787788981e+01    1.3520831610e+01   -5.6844710976e+01    2.0986680857e+00    1.6977490662e+01    6.9807632464e+00    1.2412116037e+03    6.2360166000e-02    9.9728041902e-01
       179   -1.7273611621e+01    2.9853696731e+02   -3.0712205781e+01    1.3438594160e+01   -5.6465465511e+01    1.7261783582e+00    1.7046318125e+01    6.9807632464e+00    1.2522479932e+03    6.3693958000e-02    9.9710463259e-01
       180   -1.7364854827e+01    3.0207308483e+02   -3.0891916028e+01    1.3527061200e+01   -5.7407023641e+01    2.3796828771e+00    1.7154661490e+01    6.9807632464e+00    1.2865378240e+03    6.4918958000e-02    9.9795878694e-01
       181   -1.7274491450e+01    2.9854803057e+02   -3.0757141380e+01    1.3482649929e+01   -5.7136165416e+01    2.2021265560e+00    1.7196134234e+01    6.9807632464e+00    1.2860733453e+03    6.4615583000e-02    9.9805598756e-01
       182   -1.7289535692e+01    2.9909069493e+02   -3.0609041241e+01    1.3319505549e+01   -5.6925679333e+01    2.2455134241e+00    1.7090361421e+01    6.9807632464e+00    1.2881355996e+03    6.5066250000e-02    9.9737965839e-01
       183   -1.7245111511e+01    2.9756708905e+02   -3.1272192536e+01    1.4027081025e+01   -5.7988012410e+01    2.4629563987e+00    1.7272100229e+01    6.9807632464e+00    1.2998352171e+03    6.6652334000e-02    9.9692307692e-01
       184   -1.7247723493e+01    2.9768451217e+02   -3.1061058822e+01    1.3813335328e+01   -5.7479166450e+01    2.3411280780e+00    1.7096216304e+01    6.9807632464e+00    1.3097640761e+03    6.6556125000e-02    9.9599236641e-01
       185   -1.7259162211e+01    2.9810294432e+02   -3.1190378074e+01    1.3931215862e+01   -5.7728672421e+01    2.2810655861e+00    1.7276465514e+01    6.9807632464e+00    1.3068403763e+03    6.6967542000e-02    9.9837413925e-01
       186   -1.7274389871e+01    2.9859086765e+02   -3.1141716747e+01    1.3867326876e+01   -5.7197904880e+01    1.9414061977e+00    1.7134018689e+01    6.9807632464e+00    1.2880259387e+03    6.6075917000e-02    9.9737965839e-01
       187   -1.7277602670e+01    2.9873597794e+02   -3.1266935524e+01    1.3989332854e+01   -5.7135210778e+01    1.7161427346e+00    1.7171369273e+01    6.9807632464e+00    1.2801124423e+03    6.5123542000e-02    9.9736328125e-01
       188   -1.7246413853e+01    2.9764161024e+02   -3.0693931778e+01    1.3447517925e+01   -5.6514835451e+01    1.7392245974e+00    1.7100915829e+01    6.9807632464e+00    1.2839114301e+03    6.5051542000e-02    9.9776090343e-01
       189   -1.7235506919e+01    2.9722823614e+02   -3.0409427257e+01    1.3173920339e+01   -5.6259159274e+01    1.6769680534e+00    1.7192000717e+01    6.9807632464e+00    1.2857895955e+03    6.5204709000e-02    9.9805598756e-01
       190   -1.7306005412e+01    2.9990693870e+02   -3.0395358067e+01    1.3089352656e+01   -5.5724489367e+01    1.2855875882e+00    1.7062780465e+01    6.9807632464e+00    1.2772912518e+03    6.5487583000e-02    9.9716131558e-01
       191   -1.7277226561e+01    2.9869267090e+02   -3.0988631750e+01    1.3711405188e+01   -5.6418744205e+01    1.5039293217e+00    1.6945419887e+01    6.9807632464e+00    1.2711621388e+03    6.4172000000e-02    9.9822974036e-01
       192   -1.7222199476e+01    2.9699815753e+02   -3.1585663536e+01    1.4363464060e+01   -5.7456777686e+01    1.6354770525e+00    1.7254873851e+01    6.9807632464e+00    1.2986760730e+03    6.6053792000e-02    9.9692070824e-01
       193   -1.7261474286e+01    2.9824819282e+02   -3.1198689911e+01    1.3937215625e+01   -5.7913458409e+01    2.4127978449e+00    1.7321207406e+01    6.9807632464e+00    1.2969109510e+03    6.5856666000e-02    9.9759059368e-01
       194   -1.7249843714e+01    2.9783596395e+02   -3.1149214574e+01    1.3899370860e+01   -5.7059433532e+01    1.7862817900e+00    1.7143173922e+01    6.9807632464e+00    1.2958562217e+03    6.6847750000e-02    9.9720293210e-01
       195   -1.7205778459e+01    2.9640128680e+02   -3.1073931046e+01    1.3868152587e+01   -5.7076736903e+01    1.8899971341e+00    1.7132045477e+01    6.9807632464e+00    1.2956162937e+03    6.5704375000e-02    9.9739583333e-01
       196   -1.7233942589e+01    2.9727348215e+02   -3.0777456476e+01    1.3543513887e+01   -5.7153797793e+01    2.3020210844e+00    1.7093556986e+01    6.9807632464e+00    1.2917388367e+03    6.5112791000e-02    9.9835526316e-01
       197   -1.7270238115e+01    2.9848119941e+02   -3.0677508745e+01    1.3407270630e+01   -5.6682343562e+01    1.9303770185e+00    1.7093694552e+01    6.9807632464e+00    1.2800717101e+03    6.4403459000e-02    9.9785156250e-01
       198   -1.7246450413e+01    2.9761275046e+02   -3.0711659861e+01    1.3465209448e+01   -5.6665351001e+01    1.8278054298e+00    1.7145122464e+01    6.9807632464e+00    1.2878756590e+03    6.5066958000e-02    9.9728260870e-01
       199   -1.7258555795e+01    2.9805855226e+02   -3.0920812328e+01    1.3662256533e+01   -5.6717045476e+01    1.7073811744e+00    1.7108088727e+01    6.9807632464e+00    1.2839700566e+03    6.5152041000e-02    9.9776090343e-01
