#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5832179052e+01    2.1017507193e+03   -8.0116821985e+01    3.4284642933e+01   -2.0548321339e+01    3.1727194213e+00   -1.1638541986e+01   -5.1102678081e+01   -1.1361825506e+01    5.1211671127e+02    7.4132709900e-01    9.9652099609e-01
         1   -4.5806607098e+01    2.0995840961e+03   -8.0048822644e+01    3.4242215546e+01   -2.0736331436e+01    3.4510167423e+00   -1.1660829869e+01   -5.1102678081e+01   -1.1378928544e+01    5.1193444401e+02    7.4106125000e-01    9.9621582031e-01
         2   -4.5808248734e+01    2.0995697163e+03   -7.9763756632e+01    3.3955507898e+01   -2.0397228713e+01    3.3914683205e+00   -1.1655318159e+01   -5.1102678081e+01   -1.1371686017e+01    5.1205079707e+02    7.4040352400e-01    9.9639892578e-01
         3   -4.5810372532e+01    2.0997770625e+03   -7.9919730738e+01    3.4109358205e+01   -2.0481448567e+01    3.2474689744e+00   -1.1583073064e+01   -5.1102678081e+01   -1.1298380139e+01    5.1097197960e+02    7.3823180700e-01    9.9669765166e-01
         4   -4.5801738376e+01    2.0992394620e+03   -7.9923434916e+01    3.4121696540e+01   -2.0513764319e+01    3.3080354793e+00   -1.1615027995e+01   -5.1102678081e+01   -1.1335767280e+01    5.1100961814e+02    7.3728609500e-01    9.9669117647e-01
         5   -4.5837538300e+01    2.1026051267e+03   -8.0102000271e+01    3.4264461971e+01   -2.0601196264e+01    3.2108877301e+00   -1.1609013656e+01   -5.1102678081e+01   -1.1333551895e+01    5.1410359756e+02    7.4034977300e-01    9.9683235867e-01
         6   -4.5800845147e+01    2.0988005323e+03   -8.0003112905e+01    3.4202267759e+01   -2.1024785373e+01    3.6368323109e+00   -1.1512481762e+01   -5.1102678081e+01   -1.1232772574e+01    5.0981536236e+02    7.2369415700e-01    9.9700927734e-01
         7   -4.5788707613e+01    2.0977575675e+03   -8.0164164298e+01    3.4375456685e+01   -2.0941899387e+01    3.4223918338e+00   -1.1541978663e+01   -5.1102678081e+01   -1.1263396058e+01    5.1313569221e+02    7.1579394600e-01    9.9749266145e-01
         8   -4.5851621845e+01    2.1035433024e+03   -8.0560836932e+01    3.4709215087e+01   -2.1210149457e+01    3.3154073822e+00   -1.1563416776e+01   -5.1102678081e+01   -1.1290590157e+01    5.1101693596e+02    7.1224857000e-01    9.9676513672e-01
         9   -4.5879759071e+01    2.1062666860e+03   -8.0744431700e+01    3.4864672629e+01   -2.1450264538e+01    3.4261845462e+00   -1.1617673627e+01   -5.1102678081e+01   -1.1348991961e+01    5.1303702850e+02    8.2006777000e-01    9.9676513672e-01
        10   -4.5878806264e+01    2.1061402858e+03   -8.0684727891e+01    3.4805921628e+01   -2.1254360799e+01    3.2807204930e+00   -1.1608409505e+01   -5.1102678081e+01   -1.1336076752e+01    5.1194972294e+02    7.2985602400e-01    9.9713693957e-01
        11   -4.5816030585e+01    2.1004213887e+03   -8.0668999782e+01    3.4852969197e+01   -2.1303122521e+01    3.4150721296e+00   -1.1678271309e+01   -5.1102678081e+01   -1.1403076489e+01    5.1386916317e+02    7.2508977000e-01    9.9616974708e-01
        12   -4.5799490757e+01    2.0988945050e+03   -8.0292730680e+01    3.4493239922e+01   -2.1262371611e+01    3.6985627426e+00   -1.1626243730e+01   -5.1102678081e+01   -1.1349593688e+01    5.1107945744e+02    7.2551562800e-01    9.9701510721e-01
        13   -4.5770657326e+01    2.0962691192e+03   -8.0629114788e+01    3.4858457462e+01   -2.1124998924e+01    3.2226021240e+00   -1.1624039907e+01   -5.1102678081e+01   -1.1351633029e+01    5.0982996064e+02    7.2977576100e-01    9.9686886051e-01
        14   -4.5812823198e+01    2.1000578632e+03   -8.0727940508e+01    3.4915117310e+01   -2.1153468384e+01    3.2654686735e+00   -1.1737262716e+01   -5.1102678081e+01   -1.1457558747e+01    5.1430871292e+02    7.3484630300e-01    9.9652099609e-01
        15   -4.5818762866e+01    2.1005200538e+03   -8.0424404183e+01    3.4605641318e+01   -2.1034106921e+01    3.4103375183e+00   -1.1697956700e+01   -5.1102678081e+01   -1.1425937901e+01    5.1373931212e+02    7.3584115200e-01    9.9721414729e-01
        16   -4.5795610626e+01    2.0984255397e+03   -8.0044145824e+01    3.4248535198e+01   -2.0863195723e+01    3.5422214862e+00   -1.1620493506e+01   -5.1102678081e+01   -1.1348198248e+01    5.1123148702e+02    7.2195327800e-01    9.9652777778e-01
        17   -4.5815020186e+01    2.1001546343e+03   -8.0134963704e+01    3.4319943518e+01   -2.0713553936e+01    3.2706671447e+00   -1.1589398832e+01   -5.1102678081e+01   -1.1311816288e+01    5.1180696655e+02    7.1555747200e-01    9.9669765166e-01
        18   -4.5811286874e+01    2.0997677193e+03   -7.9937334434e+01    3.4126047560e+01   -2.0572179289e+01    3.3232366359e+00   -1.1585713700e+01   -5.1102678081e+01   -1.1308158467e+01    5.1119024362e+02    7.7297290500e-01    9.9675880626e-01
