#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.4930022028e+01    2.0201106426e+03   -8.2786864971e+01    3.7856842943e+01   -2.3237079515e+01    2.7024154620e+00   -1.1149522837e+01   -5.1102678081e+01   -1.0831021775e+01    5.1200000000e+02    1.0293761320e+00    7.1903483073e-01
         1   -4.5044392807e+01    2.0304466944e+03   -8.2625162346e+01    3.7580769539e+01   -2.3473173753e+01    2.9886330166e+00   -1.1037943529e+01   -5.1102678081e+01   -1.0750693221e+01    5.1200000000e+02    1.0727463050e+00    7.1545410156e-01
         2   -4.5008242431e+01    2.0270632428e+03   -8.2094160818e+01    3.7085918388e+01   -2.3079047503e+01    3.1782450484e+00   -1.1090680282e+01   -5.1102678081e+01   -1.0786005173e+01    5.1200000000e+02    1.0598417820e+00    7.1718343099e-01
         3   -4.4997251293e+01    2.0270443355e+03   -8.2146535886e+01    3.7149284592e+01   -2.2940864537e+01    3.0314768492e+00   -1.1134470117e+01   -5.1102678081e+01   -1.0849775402e+01    5.1200000000e+02    1.0464658920e+00    7.2182210286e-01
         4   -4.5035302101e+01    2.0294427956e+03   -8.2507328830e+01    3.7472026730e+01   -2.3320978483e+01    3.1363736976e+00   -1.1220045964e+01   -5.1102678081e+01   -1.0928979930e+01    5.1200000000e+02    1.0275835240e+00    7.2072347005e-01
         5   -4.5038298011e+01    2.0297900088e+03   -8.2716290349e+01    3.7677992338e+01   -2.3273532780e+01    2.7511884155e+00   -1.1091267903e+01   -5.1102678081e+01   -1.0788727108e+01    5.1200000000e+02    1.0092746270e+00    7.2143554688e-01
         6   -4.5067352909e+01    2.0326043936e+03   -8.2764926845e+01    3.7697573935e+01   -2.3442998944e+01    2.8954426996e+00   -1.1114692519e+01   -5.1102678081e+01   -1.0821008781e+01    5.1200000000e+02    1.0137235540e+00    7.1614583333e-01
         7   -4.5064947252e+01    2.0324590075e+03   -8.2217825921e+01    3.7152878668e+01   -2.3089094660e+01    3.0106245749e+00   -1.1036677754e+01   -5.1102678081e+01   -1.0752215843e+01    5.1200000000e+02    1.0475455960e+00    7.1870930990e-01
         8   -4.5069313430e+01    2.0326325926e+03   -8.2584231754e+01    3.7514918325e+01   -2.3170217585e+01    2.7360587544e+00   -1.1047394843e+01   -5.1102678081e+01   -1.0772885699e+01    5.1200000000e+02    9.9004962300e-01    7.1769205729e-01
         9   -4.5049515609e+01    2.0308744332e+03   -8.2481785119e+01    3.7432269510e+01   -2.3247490292e+01    2.7416900361e+00   -1.0873306782e+01   -5.1102678081e+01   -1.0602676132e+01    5.1200000000e+02    1.0145161460e+00    7.1573893229e-01
