#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5065670179e+01    2.0327288487e+03   -8.2672151886e+01    3.7606481707e+01   -2.3341402920e+01    2.9545295786e+00   -1.1182600463e+01   -5.1102678081e+01   -1.0907564083e+01    5.1209003856e+02    7.3641270700e-01    9.9572753906e-01
         1   -4.4974010299e+01    2.0243916309e+03   -8.2724962124e+01    3.7750951824e+01   -2.3232194394e+01    2.9145052718e+00   -1.1304594920e+01   -5.1102678081e+01   -1.1030409397e+01    5.1176825493e+02    7.6470061500e-01    9.9633789062e-01
         2   -4.5075362191e+01    2.0332004037e+03   -8.2807050517e+01    3.7731688327e+01   -2.3222615141e+01    2.8049662180e+00   -1.1286723513e+01   -5.1102678081e+01   -1.1018823427e+01    5.1349379020e+02    7.3218684500e-01    9.9652777778e-01
         3   -4.5079258619e+01    2.0337592152e+03   -8.2755203649e+01    3.7675945030e+01   -2.3353820563e+01    2.9274440032e+00   -1.1226149008e+01   -5.1102678081e+01   -1.0956136281e+01    5.1251832657e+02    7.3630393500e-01    9.9562256809e-01
         4   -4.5114052842e+01    2.0376249247e+03   -8.2842901748e+01    3.7728848905e+01   -2.3429921804e+01    2.9933214505e+00   -1.1303623313e+01   -5.1102678081e+01   -1.1031354415e+01    5.1361484696e+02    7.4114677600e-01    9.9610894942e-01
         5   -4.5012458467e+01    2.0275251811e+03   -8.2982030083e+01    3.7969571615e+01   -2.3250983050e+01    2.6384389268e+00   -1.1266807878e+01   -5.1102678081e+01   -1.0994318901e+01    5.1211154077e+02    6.9529328100e-01    9.9702091440e-01
         6   -4.5020168571e+01    2.0281806036e+03   -8.2828177280e+01    3.7808008709e+01   -2.3080405820e+01    2.5976973720e+00   -1.1242790751e+01   -5.1102678081e+01   -1.0973999850e+01    5.1389961818e+02    6.8640283900e-01    9.9580496109e-01
         7   -4.5025275338e+01    2.0287671487e+03   -8.2998763188e+01    3.7973487850e+01   -2.3319233380e+01    2.6681611091e+00   -1.1245012836e+01   -5.1102678081e+01   -1.0969456174e+01    5.1310188968e+02    7.2885253500e-01    9.9532766990e-01
         8   -4.5048062220e+01    2.0306747323e+03   -8.2750047016e+01    3.7701984796e+01   -2.3109219230e+01    2.6528240185e+00   -1.1190973723e+01   -5.1102678081e+01   -1.0916168751e+01    5.1295880957e+02    7.3071854200e-01    9.9647373541e-01
         9   -4.5048888981e+01    2.0306337783e+03   -8.3145114814e+01    3.8096225834e+01   -2.3185378425e+01    2.4589095409e+00   -1.1315967849e+01   -5.1102678081e+01   -1.1040092113e+01    5.1006350364e+02    8.2108842400e-01    9.9626956947e-01
        10   -4.5061355787e+01    2.0318219015e+03   -8.3001326579e+01    3.7939970792e+01   -2.3076475850e+01    2.4928160804e+00   -1.1314988728e+01   -5.1102678081e+01   -1.1037198937e+01    5.1193372273e+02    7.2251548900e-01    9.9638480392e-01
        11   -4.5053290093e+01    2.0312791553e+03   -8.2961653793e+01    3.7908363700e+01   -2.3254470728e+01    2.6646806821e+00   -1.1269185667e+01   -5.1102678081e+01   -1.0992332317e+01    5.1002740188e+02    7.2108629400e-01    9.9632352941e-01
        12   -4.5061778905e+01    2.0318808043e+03   -8.3223934415e+01    3.8162155511e+01   -2.3293153161e+01    2.4088868038e+00   -1.1236989977e+01   -5.1102678081e+01   -1.0963789425e+01    5.1398456869e+02    7.2400915400e-01    9.9670410156e-01
        13   -4.5055085156e+01    2.0314380523e+03   -8.3137827350e+01    3.8082742194e+01   -2.3480276775e+01    2.6705511892e+00   -1.1225423683e+01   -5.1102678081e+01   -1.0949398561e+01    5.0899692299e+02    6.9852575900e-01    9.9602495108e-01
        14   -4.5089207354e+01    2.0344336937e+03   -8.3056208695e+01    3.7967001341e+01   -2.3326748411e+01    2.7095421494e+00   -1.1336324352e+01   -5.1102678081e+01   -1.1061356523e+01    5.1211064558e+02    6.9692347000e-01    9.9570235756e-01
        15   -4.5122034492e+01    2.0375437386e+03   -8.3139407852e+01    3.8017373360e+01   -2.3480970029e+01    2.6880627810e+00   -1.1243822523e+01   -5.1102678081e+01   -1.0970343740e+01    5.0695837806e+02    7.4483647500e-01    9.9488412229e-01
        16   -4.5027068806e+01    2.0289101162e+03   -8.3145963330e+01    3.8118894525e+01   -2.3499792692e+01    2.6869396033e+00   -1.1230432161e+01   -5.1102678081e+01   -1.0965582617e+01    5.1380042983e+02    6.9660662500e-01    9.9643909627e-01
        17   -4.5073470573e+01    2.0329681100e+03   -8.2922439709e+01    3.7848969136e+01   -2.3383998758e+01    2.7735633305e+00   -1.1209326200e+01   -5.1102678081e+01   -1.0947964207e+01    5.1032584066e+02    7.1353746300e-01    9.9584960938e-01
        18   -4.5164353219e+01    2.0412293039e+03   -8.2866897650e+01    3.7702544431e+01   -2.3529412313e+01    2.9222739315e+00   -1.1157081188e+01   -5.1102678081e+01   -1.0891666292e+01    5.1289680854e+02    7.0550279500e-01    9.9590264188e-01
        19   -4.5184121872e+01    2.0432734464e+03   -8.2690873346e+01    3.7506751475e+01   -2.3601383104e+01    3.1236297459e+00   -1.1110441908e+01   -5.1102678081e+01   -1.0846742345e+01    5.1719219995e+02    8.1702809600e-01    9.9625965251e-01
        20   -4.5113529959e+01    2.0368779156e+03   -8.3038308571e+01    3.7924778612e+01   -2.3495544696e+01    2.7739414491e+00   -1.1214027243e+01   -5.1102678081e+01   -1.0944463774e+01    5.0872617579e+02    7.1285539500e-01    9.9580496109e-01
        21   -4.5110318827e+01    2.0362465413e+03   -8.3167529808e+01    3.8057210980e+01   -2.3517566328e+01    2.7485982332e+00   -1.1295883631e+01   -5.1102678081e+01   -1.1031293660e+01    5.0900797956e+02    7.0890828100e-01    9.9576375246e-01
        22   -4.5085816354e+01    2.0341868438e+03   -8.3465701606e+01    3.8379885252e+01   -2.3513080902e+01    2.4431854195e+00   -1.1293128042e+01   -5.1102678081e+01   -1.1040525272e+01    5.1092563473e+02    7.1263625200e-01    9.9510763209e-01
        23   -4.5151049133e+01    2.0399841539e+03   -8.3452733978e+01    3.8301684845e+01   -2.3518212417e+01    2.3897869280e+00   -1.1221630407e+01   -5.1102678081e+01   -1.0965282419e+01    5.1208889782e+02    7.0827161900e-01    9.9536132812e-01
        24   -4.5132445436e+01    2.0383196631e+03   -8.3409367237e+01    3.8276921800e+01   -2.3244195162e+01    2.2135683047e+00   -1.1276062298e+01   -5.1102678081e+01   -1.1015899639e+01    5.1413781169e+02    7.0889421300e-01    9.9677772374e-01
        25   -4.5119798988e+01    2.0370581819e+03   -8.3579443675e+01    3.8459644687e+01   -2.3703556373e+01    2.4573882892e+00   -1.1230597510e+01   -5.1102678081e+01   -1.0968421019e+01    5.1400591100e+02    6.9406070500e-01    9.9556177043e-01
        26   -4.5107924318e+01    2.0359962829e+03   -8.3462023342e+01    3.8354099024e+01   -2.3786226440e+01    2.6442394717e+00   -1.1217358293e+01   -5.1102678081e+01   -1.0950394169e+01    5.1494417842e+02    6.9900511900e-01    9.9544902913e-01
        27   -4.5023914761e+01    2.0285253875e+03   -8.3201933118e+01    3.8178018357e+01   -2.3422615754e+01    2.5451202498e+00   -1.1221759533e+01   -5.1102678081e+01   -1.0960406808e+01    5.1570762424e+02    7.0359539200e-01    9.9624515504e-01
        28   -4.5037868146e+01    2.0299952635e+03   -8.3302590185e+01    3.8264722039e+01   -2.3625260412e+01    2.5518169106e+00   -1.1126468603e+01   -5.1102678081e+01   -1.0866362633e+01    5.1958512552e+02    7.1384424000e-01    9.9513221154e-01
        29   -4.5090793506e+01    2.0346278959e+03   -8.3229201503e+01    3.8138407997e+01   -2.3355277053e+01    2.3953844603e+00   -1.1166630829e+01   -5.1102678081e+01   -1.0903402467e+01    5.1973995824e+02    8.0451791200e-01    9.9615384615e-01
        30   -4.5125841222e+01    2.0376415359e+03   -8.2736675973e+01    3.7610834751e+01   -2.3312044594e+01    2.7870816713e+00   -1.1109034969e+01   -5.1102678081e+01   -1.0850604297e+01    5.1598845015e+02    7.0719623700e-01    9.9660852713e-01
        31   -4.5077750297e+01    2.0338001731e+03   -8.2483770634e+01    3.7406020337e+01   -2.2883794697e+01    2.5400011850e+00   -1.1037299041e+01   -5.1102678081e+01   -1.0781866789e+01    5.1797772457e+02    7.3262765100e-01    9.9589768340e-01
        32   -4.5078524854e+01    2.0333871658e+03   -8.2984207914e+01    3.7905683060e+01   -2.2827455688e+01    2.1175009635e+00   -1.1171575108e+01   -5.1102678081e+01   -1.0911491771e+01    5.1680571934e+02    7.3576499800e-01    9.9661508704e-01
        33   -4.5062170804e+01    2.0318739125e+03   -8.2814277332e+01    3.7752106528e+01   -2.2686601957e+01    2.1964082708e+00   -1.1221405565e+01   -5.1102678081e+01   -1.0954345122e+01    5.1479989896e+02    7.4154331500e-01    9.9593446602e-01
        34   -4.5082130224e+01    2.0337492110e+03   -8.2524693590e+01    3.7442563366e+01   -2.2912092134e+01    2.6254804495e+00   -1.1135403824e+01   -5.1102678081e+01   -1.0863984318e+01    5.1885255579e+02    7.3884170400e-01    9.9680876686e-01
        35   -4.5114674738e+01    2.0367386048e+03   -8.2407363288e+01    3.7292688550e+01   -2.2881114066e+01    2.7990840186e+00   -1.1222655159e+01   -5.1102678081e+01   -1.0951997522e+01    5.1694340946e+02    7.4013227000e-01    9.9595019342e-01
        36   -4.5050624104e+01    2.0312256582e+03   -8.2387177923e+01    3.7336553819e+01   -2.2831716776e+01    2.7507981353e+00   -1.1203581200e+01   -5.1102678081e+01   -1.0942659785e+01    5.1488950602e+02    7.3244240400e-01    9.9563106796e-01
        37   -4.5166989007e+01    2.0415812908e+03   -8.2299972203e+01    3.7132983195e+01   -2.2663612476e+01    2.6590951023e+00   -1.1192776748e+01   -5.1102678081e+01   -1.0930774392e+01    5.1504117376e+02    7.0680837700e-01    9.9678398058e-01
        38   -4.5161004293e+01    2.0408845214e+03   -8.2091280935e+01    3.6930276642e+01   -2.2638201565e+01    2.8162545442e+00   -1.1166655833e+01   -5.1102678081e+01   -1.0904452036e+01    5.1531152965e+02    7.0562333700e-01    9.9623786408e-01
        39   -4.5106003849e+01    2.0359916940e+03   -8.2193078630e+01    3.7087074781e+01   -2.2619823369e+01    2.7138601209e+00   -1.1184437301e+01   -5.1102678081e+01   -1.0923296795e+01    5.1412445871e+02    7.8839829600e-01    9.9629134241e-01
        40   -4.5109059586e+01    2.0363090978e+03   -8.2661735535e+01    3.7552675949e+01   -2.2726012063e+01    2.4152995123e+00   -1.1248344903e+01   -5.1102678081e+01   -1.0985964239e+01    5.1700983326e+02    7.1426187900e-01    9.9607108317e-01
        41   -4.5146942888e+01    2.0396041166e+03   -8.2636552999e+01    3.7489610110e+01   -2.2895229677e+01    2.6451417163e+00   -1.1283786957e+01   -5.1102678081e+01   -1.1022218885e+01    5.1514876515e+02    7.0736229500e-01    9.9660194175e-01
