# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.5747290450e+01    1.3652640214e+00    5.1218123078e+02    5.1200000000e+02    0.0000000000e+00   -4.5676219034e+01    9.9388200810e-01    1.0000000000e+00
         1   -4.5713049984e+01    1.5934066459e+00    5.1191256091e+02    5.1200000000e+02    0.0000000000e+00   -4.5782680824e+01    9.9454558759e-01    9.8828125000e-01
         2   -4.5693090303e+01    1.7676714514e+00    5.1004931395e+02    5.1000000000e+02    0.0000000000e+00   -4.5695970579e+01    9.9568677348e-01    9.9215686275e-01
         3   -4.5691742217e+01    1.4177071184e+00    5.0791401226e+02    5.0600000000e+02    0.0000000000e+00   -4.5311369305e+01    9.9493251810e-01    9.9802371542e-01
         4   -4.5711265961e+01    1.3866532122e+00    5.1717581611e+02    5.1300000000e+02    0.0000000000e+00   -4.4890496318e+01    9.9459648267e-01    9.9610136452e-01
         5   -4.5766965184e+01    1.1931060561e+00    5.1002757358e+02    5.1500000000e+02    0.0000000000e+00   -4.6717092111e+01    9.9346214040e-01    9.9611650485e-01
         6   -4.5761947392e+01    1.1299164979e+00    5.1493510561e+02    5.1300000000e+02    0.0000000000e+00   -4.5380981691e+01    9.9423369144e-01    9.9610136452e-01
         7   -4.5700942062e+01    1.0249324305e+00    5.1094771637e+02    5.1400000000e+02    0.0000000000e+00   -4.6333573308e+01    9.9415067077e-01    9.9416342412e-01
         8   -4.5730348062e+01    1.1928914606e+00    5.1514950402e+02    5.1400000000e+02    0.0000000000e+00   -4.5495206426e+01    9.9449642509e-01    9.9805447471e-01
         9   -4.5626198841e+01    1.1191582767e+00    5.1659587949e+02    5.2000000000e+02    0.0000000000e+00   -4.6343601318e+01    9.9383167393e-01    9.9423076923e-01
        10   -4.5676599887e+01    1.1669231333e+00    5.1352922322e+02    5.1800000000e+02    0.0000000000e+00   -4.6519826779e+01    9.9490313913e-01    9.8455598456e-01
        11   -4.5696699224e+01    1.0814428912e+00    5.0856574682e+02    5.1000000000e+02    0.0000000000e+00   -4.5974831146e+01    9.9495772448e-01    9.9607843137e-01
        12   -4.5705725750e+01    1.1267153680e+00    5.1344530886e+02    5.1000000000e+02    0.0000000000e+00   -4.5023686995e+01    9.9607256496e-01    9.9803921569e-01
        13   -4.5753916777e+01    1.0760315301e+00    5.0868497806e+02    5.1000000000e+02    0.0000000000e+00   -4.5987614955e+01    9.9500015300e-01    9.9411764706e-01
        14   -4.5686620401e+01    1.3000680085e+00    5.1111242591e+02    5.0800000000e+02    0.0000000000e+00   -4.5104346407e+01    9.9438173265e-01    9.9606299213e-01
