# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.5832179052e+01    1.1620826379e+00    5.1211671127e+02    5.1200000000e+02    0.0000000000e+00   -4.5786460588e+01    9.9438758767e-01    1.0000000000e+00
         1   -4.5806607098e+01    1.3388422690e+00    5.1193444401e+02    5.1200000000e+02    0.0000000000e+00   -4.5854971624e+01    9.9366035720e-01    9.9023437500e-01
         2   -4.5808248734e+01    1.1740641748e+00    5.1205079707e+02    5.1200000000e+02    0.0000000000e+00   -4.5793802374e+01    9.9387397298e-01    9.9218750000e-01
         3   -4.5810372532e+01    1.1868308976e+00    5.1097197960e+02    5.1100000000e+02    0.0000000000e+00   -4.5818169545e+01    9.9414056446e-01    9.9412915851e-01
         4   -4.5801738376e+01    1.4402237447e+00    5.1100961814e+02    5.1000000000e+02    0.0000000000e+00   -4.5609385455e+01    9.9439244595e-01    9.9607843137e-01
         5   -4.5837538300e+01    1.5252092479e+00    5.1410359756e+02    5.1300000000e+02    0.0000000000e+00   -4.5608117094e+01    9.9514038187e-01    9.9610136452e-01
         6   -4.5800845147e+01    1.0831161772e+00    5.0981536236e+02    5.1200000000e+02    0.0000000000e+00   -4.6247555478e+01    9.9532996458e-01    9.9609375000e-01
         7   -4.5788707613e+01    1.1518226090e+00    5.1313569221e+02    5.1100000000e+02    0.0000000000e+00   -4.5373245200e+01    9.9520859009e-01    9.9804305284e-01
         8   -4.5851621845e+01    1.1720766362e+00    5.1101693596e+02    5.1200000000e+02    0.0000000000e+00   -4.6010276851e+01    9.9488275291e-01    9.9804687500e-01
         9   -4.5879759071e+01    1.3143936113e+00    5.1303702850e+02    5.1200000000e+02    0.0000000000e+00   -4.5659432584e+01    9.9356655788e-01    1.0000000000e+00
        10   -4.5878806264e+01    1.2754216102e+00    5.1194972294e+02    5.1300000000e+02    0.0000000000e+00   -4.6082098854e+01    9.9484432862e-01    1.0000000000e+00
        11   -4.5816030585e+01    1.3127301722e+00    5.1386916317e+02    5.1400000000e+02    0.0000000000e+00   -4.5868986044e+01    9.9347592326e-01    9.9805447471e-01
        12   -4.5799490757e+01    1.3011514113e+00    5.1107945744e+02    5.1300000000e+02    0.0000000000e+00   -4.6180436751e+01    9.9480863764e-01    9.9025341131e-01
        13   -4.5770657326e+01    1.3160471670e+00    5.0982996064e+02    5.0900000000e+02    0.0000000000e+00   -4.5619535466e+01    9.9505445655e-01    9.9410609037e-01
        14   -4.5812823198e+01    1.2430938320e+00    5.1430871292e+02    5.1200000000e+02    0.0000000000e+00   -4.5345920784e+01    9.9410259517e-01    9.9804687500e-01
        15   -4.5818762866e+01    1.1610232533e+00    5.1373931212e+02    5.1600000000e+02    0.0000000000e+00   -4.6262730089e+01    9.9516260654e-01    9.9031007752e-01
        16   -4.5795610626e+01    1.1875871233e+00    5.1123148702e+02    5.1300000000e+02    0.0000000000e+00   -4.6157896556e+01    9.9463698950e-01    9.9610136452e-01
        17   -4.5815020186e+01    1.1385596670e+00    5.1180696655e+02    5.1100000000e+02    0.0000000000e+00   -4.5645397671e+01    9.9364356562e-01    9.9412915851e-01
        18   -4.5811286874e+01    1.0937142825e+00    5.1119024362e+02    5.1100000000e+02    0.0000000000e+00   -4.5777311232e+01    9.9429183162e-01    1.0000000000e+00
        19   -4.5825423118e+01    1.2202585084e+00    5.1383593545e+02    5.1300000000e+02    0.0000000000e+00   -4.5653006133e+01    9.9420671410e-01    9.9610136452e-01
        20   -4.5819211312e+01    1.2072275056e+00    5.1217490018e+02    5.1400000000e+02    0.0000000000e+00   -4.6183362891e+01    9.9467775366e-01    9.9805447471e-01
        21   -4.5858726446e+01    1.1917889117e+00    5.1409400796e+02    5.1400000000e+02    0.0000000000e+00   -4.5819552855e+01    9.9493380909e-01    9.8638132296e-01
        22   -4.5853034589e+01    1.2768585993e+00    5.0809539418e+02    5.0800000000e+02    0.0000000000e+00   -4.5843050398e+01    9.9475024918e-01    9.9606299213e-01
        23   -4.5842210210e+01    1.3483218008e+00    5.0704723172e+02    5.0700000000e+02    0.0000000000e+00   -4.5836002038e+01    9.9460440460e-01    1.0000000000e+00
        24   -4.5819023997e+01    1.3118519706e+00    5.0795962715e+02    5.0800000000e+02    0.0000000000e+00   -4.5833575173e+01    9.9660658016e-01    9.9409448819e-01
        25   -4.5853201349e+01    1.3870252936e+00    5.0602661951e+02    5.0600000000e+02    0.0000000000e+00   -4.5830518656e+01    9.9255025881e-01    9.9407114625e-01
        26   -4.5873536118e+01    1.4338028508e+00    5.0415990020e+02    5.0400000000e+02    0.0000000000e+00   -4.5829165968e+01    9.9376971201e-01    9.9603174603e-01
        27   -4.5853000106e+01    1.5509443969e+00    5.0617253489e+02    5.0600000000e+02    0.0000000000e+00   -4.5830132287e+01    9.9559629573e-01    9.9802371542e-01
        28   -4.5860235550e+01    1.4793572277e+00    5.0710368439e+02    5.0700000000e+02    0.0000000000e+00   -4.5835045980e+01    9.9545756709e-01    9.9605522682e-01
        29   -4.5817909099e+01    1.1998200633e+00    5.0901480525e+02    5.0900000000e+02    0.0000000000e+00   -4.5838410827e+01    9.9282894562e-01    9.9607072692e-01
        30   -4.5825186317e+01    1.2420497403e+00    5.1092085504e+02    5.1100000000e+02    0.0000000000e+00   -4.5839161356e+01    9.9681016163e-01    9.9804305284e-01
        31   -4.5704042639e+01    1.1659132748e+00    5.0958802122e+02    5.1000000000e+02    0.0000000000e+00   -4.5841096897e+01    9.9509242492e-01    9.9803921569e-01
        32   -4.5754693148e+01    1.2880857591e+00    5.1249944731e+02    5.1300000000e+02    0.0000000000e+00   -4.5826887784e+01    9.9499547720e-01    9.9610136452e-01
        33   -4.5760870406e+01    1.1174938141e+00    5.1365063843e+02    5.1400000000e+02    0.0000000000e+00   -4.5826668152e+01    9.9414893917e-01    9.9221789883e-01
        34   -4.5825569373e+01    1.2022906356e+00    5.1185002310e+02    5.1200000000e+02    0.0000000000e+00   -4.5824281667e+01    9.9488777946e-01    9.9023437500e-01
        35   -4.5813480105e+01    1.3732546067e+00    5.0800193568e+02    5.0800000000e+02    0.0000000000e+00   -4.5821070411e+01    9.9392798810e-01    9.9606299213e-01
        36   -4.5813420751e+01    1.1084663838e+00    5.0698503148e+02    5.0700000000e+02    0.0000000000e+00   -4.5813031306e+01    9.9493410697e-01    9.9013806706e-01
        37   -4.5864774278e+01    9.9173230647e-01    5.0416515497e+02    5.0400000000e+02    0.0000000000e+00   -4.5810589296e+01    9.9468038963e-01    1.0000000000e+00
        38   -4.5848634161e+01    9.3499515341e-01    5.0523239400e+02    5.0500000000e+02    0.0000000000e+00   -4.5807475155e+01    9.9400165500e-01    9.9801980198e-01
        39   -4.5836383053e+01    1.0967507501e+00    5.0515304300e+02    5.0500000000e+02    0.0000000000e+00   -4.5810944408e+01    9.9544583834e-01    9.9801980198e-01
        40   -4.5815915512e+01    1.0202326507e+00    5.0506068503e+02    5.0500000000e+02    0.0000000000e+00   -4.5811393964e+01    9.9458887342e-01    9.9405940594e-01
        41   -4.5835321120e+01    1.1212442926e+00    5.0207002749e+02    5.0200000000e+02    0.0000000000e+00   -4.5810785323e+01    9.9420338760e-01    9.9800796813e-01
        42   -4.5815811394e+01    1.5206238676e+00    5.0208341063e+02    5.0200000000e+02    0.0000000000e+00   -4.5805341329e+01    9.9289002724e-01    9.9800796813e-01
        43   -4.5742629467e+01    1.1186094963e+00    5.0185792809e+02    5.0200000000e+02    0.0000000000e+00   -4.5804971682e+01    9.9561780466e-01    1.0000000000e+00
        44   -4.5730570836e+01    1.1106327877e+00    5.0366754730e+02    5.0400000000e+02    0.0000000000e+00   -4.5801109964e+01    9.9406292848e-01    9.9603174603e-01
        45   -4.5770383839e+01    1.1551905505e+00    5.0273132158e+02    5.0300000000e+02    0.0000000000e+00   -4.5801087450e+01    9.9422082812e-01    9.9801192843e-01
        46   -4.5754416674e+01    1.2966194051e+00    5.0281270485e+02    5.0300000000e+02    0.0000000000e+00   -4.5797414911e+01    9.9355107292e-01    9.9602385686e-01
        47   -4.5799402063e+01    1.2709787903e+00    5.0391235554e+02    5.0400000000e+02    0.0000000000e+00   -4.5795307632e+01    9.9530489765e-01    9.9603174603e-01
        48   -4.5830046373e+01    1.2713666962e+00    5.0610987626e+02    5.0600000000e+02    0.0000000000e+00   -4.5796991798e+01    9.9572309073e-01    9.9407114625e-01
        49   -4.5774043546e+01    1.0971117688e+00    5.0500243880e+02    5.0500000000e+02    0.0000000000e+00   -4.5801934005e+01    9.9572198055e-01    1.0000000000e+00
        50   -4.5819828878e+01    1.2257783184e+00    5.0597060613e+02    5.0600000000e+02    0.0000000000e+00   -4.5798428095e+01    9.9322602262e-01    9.9407114625e-01
        51   -4.5795441458e+01    1.2142703392e+00    5.0302866481e+02    5.0300000000e+02    0.0000000000e+00   -4.5800589846e+01    9.9522316115e-01    9.9801192843e-01
