#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5745704102e+01    2.0938915384e+03   -8.0819892578e+01    3.5074188476e+01   -2.1712283446e+01    3.3493237750e+00   -1.1354254826e+01   -5.1102678081e+01   -1.1081782973e+01    5.1200000000e+02    1.0758531240e+00    7.3718261719e-01
         1   -4.5832659230e+01    2.1016927290e+03   -8.0703210241e+01    3.4870551011e+01   -2.1045920213e+01    2.9367852034e+00   -1.1491397150e+01   -5.1102678081e+01   -1.1209984139e+01    5.1200000000e+02    1.1073896600e+00    7.3636881510e-01
         2   -4.5820983397e+01    2.1007731697e+03   -8.0150695550e+01    3.4329712153e+01   -2.0651647147e+01    3.1811756849e+00   -1.1577546007e+01   -5.1102678081e+01   -1.1292813347e+01    5.1200000000e+02    1.0770078240e+00    7.3838297526e-01
         3   -4.5834638859e+01    2.1022602812e+03   -8.0518873845e+01    3.4684234986e+01   -2.1048732067e+01    3.3871580184e+00   -1.1754621715e+01   -5.1102678081e+01   -1.1466206740e+01    5.1200000000e+02    1.0606912920e+00    7.3728434245e-01
         4   -4.5786714439e+01    2.0975076569e+03   -7.9754773140e+01    3.3968058702e+01   -2.0370587533e+01    3.2808017749e+00   -1.1562309301e+01   -5.1102678081e+01   -1.1264571315e+01    5.1200000000e+02    1.0333043160e+00    7.3919677734e-01
         5   -4.5803494847e+01    2.0989987632e+03   -7.9241548278e+01    3.3438053431e+01   -2.0445723518e+01    3.9924230727e+00   -1.1685569751e+01   -5.1102678081e+01   -1.1391056808e+01    5.1200000000e+02    1.0224535200e+00    7.4147542318e-01
         6   -4.5713116658e+01    2.0909052734e+03   -8.0668300395e+01    3.4955183737e+01   -2.1321824507e+01    3.3034218815e+00   -1.1547219689e+01   -5.1102678081e+01   -1.1254099537e+01    5.1200000000e+02    1.0321940460e+00    7.3726399740e-01
         7   -4.5685643660e+01    2.0884737194e+03   -8.0904256756e+01    3.5218613096e+01   -2.1448657096e+01    3.1433723758e+00   -1.1496293954e+01   -5.1102678081e+01   -1.1186005690e+01    5.1200000000e+02    1.0866467470e+00    7.4269612630e-01
         8   -4.5811114656e+01    2.1000573028e+03   -8.0865362105e+01    3.5054247449e+01   -2.1873458543e+01    3.6076983461e+00   -1.1496923827e+01   -5.1102678081e+01   -1.1211304692e+01    5.1200000000e+02    1.0241593100e+00    7.3915608724e-01
         9   -4.5763658220e+01    2.0955019086e+03   -8.0437461524e+01    3.4673803304e+01   -2.1309116966e+01    3.5312731055e+00   -1.1556939583e+01   -5.1102678081e+01   -1.1276686610e+01    5.1200000000e+02    1.0410477030e+00    7.4086507161e-01
