#  Band    State   TwistIndex BandIndex Energy      Kx      Ky      Kz      K1      K2      K3    KmK 
       0        0        3        0    -0.192337  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
       1        1        7        0    -0.091356  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
       2        2       11        0    -0.091356  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
       3        3       15        0    -0.091356  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
       4        4        7        1     0.047686  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
       5        5       11        1     0.047686  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
       6        6       15        1     0.047686  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
       7        7        3        1     0.145092  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
       8        8        7        2     0.306918  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
       9        9       11        2     0.306918  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
      10       10       15        2     0.306918  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
      11       11        7        3     0.344728  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
      12       12       11        3     0.344728  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
      13       13       15        3     0.344728  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
      14       14        3        2     0.405370  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
      15       15        3        3     0.405370  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
      16       16        7        4     0.752861  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
      17       17       11        4     0.752861  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
      18       18       15        4     0.752861  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
      19       19        3        4     0.796030  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
      20       20        3        5     0.796030  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
      21       21        3        6     0.809832  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
      22       22        7        5     0.886400  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
      23       23       11        5     0.886400  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
      24       24       15        5     0.886400  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
      25       25        7        6     0.908186  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
      26       26       11        6     0.908186  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
      27       27       15        6     0.908186  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
      28       28        7        7     1.018908  1.2418  0.3104  0.3104  0.8333  0.3333  0.8333      1
      29       29       11        7     1.018908  0.3104  1.2418  0.3104  0.8333  0.8333  0.3333      1
      30       30       15        7     1.018908  0.3104  0.3104  1.2418  0.3333  0.8333  0.8333      1
      31       31        3        7     1.056155  0.3104  0.3104  0.3104  0.3333  0.3333  0.3333      1
