#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5607820489e+01    2.0812679584e+03   -8.1109287963e+01    3.5501467473e+01   -2.2054760362e+01    3.1716535063e+00   -1.1123503026e+01   -5.1102678081e+01   -1.0833039536e+01    5.1201584229e+02    7.4960954400e-01    9.9621582031e-01
         1   -4.5642934863e+01    2.0845105836e+03   -8.0976807761e+01    3.5333872898e+01   -2.2025400548e+01    3.2349471583e+00   -1.1083676290e+01   -5.1102678081e+01   -1.0790635069e+01    5.1208913805e+02    7.6768594700e-01    9.9719238281e-01
         2   -4.5592568105e+01    2.0799384602e+03   -8.0911733620e+01    3.5319165515e+01   -2.2023115406e+01    3.3518849470e+00   -1.1137825080e+01   -5.1102678081e+01   -1.0846794791e+01    5.1174122123e+02    7.6125598400e-01    9.9627685547e-01
         3   -4.5661609599e+01    2.0861826051e+03   -8.1111512857e+01    3.5449903258e+01   -2.2175565607e+01    3.3613426805e+00   -1.1194611850e+01   -5.1102678081e+01   -1.0900842047e+01    5.1143752438e+02    7.1208684000e-01    9.9718688845e-01
         4   -4.5661308257e+01    2.0861694898e+03   -8.1082111252e+01    3.5420802995e+01   -2.2062535833e+01    3.3173301880e+00   -1.1234227527e+01   -5.1102678081e+01   -1.0946105452e+01    5.1155428297e+02    7.0924618800e-01    9.9724804305e-01
         5   -4.5665418439e+01    2.0867804628e+03   -8.0903815835e+01    3.5238397395e+01   -2.2062002512e+01    3.4299483982e+00   -1.1169083639e+01   -5.1102678081e+01   -1.0880654939e+01    5.1144183795e+02    7.1028530400e-01    9.9694227006e-01
         6   -4.5661454315e+01    2.0863181900e+03   -8.0949838179e+01    3.5288383864e+01   -2.2086791104e+01    3.3773398659e+00   -1.1137708860e+01   -5.1102678081e+01   -1.0850011448e+01    5.1454070435e+02    7.1805553500e-01    9.9689931907e-01
         7   -4.5707051037e+01    2.0904660156e+03   -8.1286424092e+01    3.5579373055e+01   -2.2266600757e+01    3.2111529115e+00   -1.1128298166e+01   -5.1102678081e+01   -1.0839952935e+01    5.1255766186e+02    7.1344642400e-01    9.9684466019e-01
         8   -4.5681937814e+01    2.0880954992e+03   -8.1301158693e+01    3.5619220880e+01   -2.2239372649e+01    3.0532427657e+00   -1.1012350729e+01   -5.1102678081e+01   -1.0725224193e+01    5.0738630667e+02    7.0384700500e-01    9.9624753937e-01
         9   -4.5716495779e+01    2.0913436878e+03   -8.1570183007e+01    3.5853687228e+01   -2.2140235459e+01    2.9049292194e+00   -1.1232198686e+01   -5.1102678081e+01   -1.0944557308e+01    5.1065731588e+02    7.9904182100e-01    9.9641798419e-01
