# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.5065670179e+01    1.8142200375e+00    5.1209003856e+02    5.1200000000e+02    0.0000000000e+00   -4.5029808708e+01    9.9276547896e-01    1.0000000000e+00
         1   -4.4974010299e+01    1.7300285305e+00    5.1176825493e+02    5.1200000000e+02    0.0000000000e+00   -4.5083254289e+01    9.9283578042e-01    9.8828125000e-01
         2   -4.5075362191e+01    1.4121271190e+00    5.1349379020e+02    5.1300000000e+02    0.0000000000e+00   -4.4928737344e+01    9.9450141011e-01    9.9610136452e-01
         3   -4.5079258619e+01    1.6196575709e+00    5.1251832657e+02    5.1400000000e+02    0.0000000000e+00   -4.5366693308e+01    9.9256077437e-01    9.9221789883e-01
         4   -4.5114052842e+01    2.3471608048e+00    5.1361484696e+02    5.1400000000e+02    0.0000000000e+00   -4.5180443068e+01    9.9349301835e-01    9.9610894942e-01
         5   -4.5012458467e+01    1.4037638586e+00    5.1211154077e+02    5.1400000000e+02    0.0000000000e+00   -4.5428956298e+01    9.9516058221e-01    9.9805447471e-01
         6   -4.5020168571e+01    1.3650254921e+00    5.1389961818e+02    5.1400000000e+02    0.0000000000e+00   -4.5034241401e+01    9.9309387089e-01    9.9805447471e-01
         7   -4.5025275338e+01    1.4917294034e+00    5.1310188968e+02    5.1500000000e+02    0.0000000000e+00   -4.5390501167e+01    9.9184229404e-01    9.9417475728e-01
         8   -4.5048062220e+01    1.3468224857e+00    5.1295880957e+02    5.1400000000e+02    0.0000000000e+00   -4.5240256915e+01    9.9490080950e-01    9.9027237354e-01
         9   -4.5048888981e+01    1.2313799675e+00    5.1006350364e+02    5.1100000000e+02    0.0000000000e+00   -4.5235154588e+01    9.9393886433e-01    9.9608610568e-01
        10   -4.5061355787e+01    1.2961161469e+00    5.1193372273e+02    5.1000000000e+02    0.0000000000e+00   -4.4669949967e+01    9.9391875436e-01    9.9803921569e-01
        11   -4.5053290093e+01    1.4802070884e+00    5.1002740188e+02    5.1000000000e+02    0.0000000000e+00   -4.5048410169e+01    9.9327242366e-01    9.9803921569e-01
        12   -4.5061778905e+01    1.3168862682e+00    5.1398456869e+02    5.1200000000e+02    0.0000000000e+00   -4.4667272934e+01    9.9472458859e-01    9.9804687500e-01
        13   -4.5055085156e+01    1.4773538822e+00    5.0899692299e+02    5.1100000000e+02    0.0000000000e+00   -4.5448640701e+01    9.9272986777e-01    9.9021526419e-01
        14   -4.5089207354e+01    1.3970738928e+00    5.1211064558e+02    5.0900000000e+02    0.0000000000e+00   -4.4466819785e+01    9.9250391875e-01    9.9607072692e-01
        15   -4.5122034492e+01    1.5457419405e+00    5.0695837806e+02    5.0700000000e+02    0.0000000000e+00   -4.5110815484e+01    9.9158337344e-01    9.9605522682e-01
        16   -4.5027068806e+01    1.4731910057e+00    5.1380042983e+02    5.0900000000e+02    0.0000000000e+00   -4.4132462554e+01    9.9376932027e-01    9.9803536346e-01
        17   -4.5073470573e+01    1.3503605517e+00    5.1032584066e+02    5.1200000000e+02    0.0000000000e+00   -4.5378098427e+01    9.9238945885e-01    9.9414062500e-01
        18   -4.5164353219e+01    1.4105021810e+00    5.1289680854e+02    5.1100000000e+02    0.0000000000e+00   -4.4745950565e+01    9.9246578754e-01    1.0000000000e+00
        19   -4.5184121872e+01    1.6685770801e+00    5.1719219995e+02    5.1800000000e+02    0.0000000000e+00   -4.5339357915e+01    9.9358897538e-01    9.8841698842e-01
        20   -4.5113529959e+01    1.6473302440e+00    5.0872617579e+02    5.1400000000e+02    0.0000000000e+00   -4.6193115916e+01    9.9307136820e-01    9.8832684825e-01
        21   -4.5110318827e+01    1.3056766015e+00    5.0900797956e+02    5.0900000000e+02    0.0000000000e+00   -4.5107115241e+01    9.9284518521e-01    1.0000000000e+00
        22   -4.5085816354e+01    1.4560074581e+00    5.1092563473e+02    5.1100000000e+02    0.0000000000e+00   -4.5106063462e+01    9.9158963245e-01    9.9804305284e-01
        23   -4.5151049133e+01    1.3669160786e+00    5.1208889782e+02    5.1200000000e+02    0.0000000000e+00   -4.5101121139e+01    9.9260606188e-01    9.9804687500e-01
        24   -4.5132445436e+01    1.3820320553e+00    5.1413781169e+02    5.1400000000e+02    0.0000000000e+00   -4.5115352182e+01    9.9382173228e-01    9.9805447471e-01
        25   -4.5119798988e+01    1.2619211775e+00    5.1400591100e+02    5.1400000000e+02    0.0000000000e+00   -4.5122798663e+01    9.9310906189e-01    9.9805447471e-01
        26   -4.5107924318e+01    1.2714465800e+00    5.1494417842e+02    5.1500000000e+02    0.0000000000e+00   -4.5122736590e+01    9.9219044932e-01    9.9805825243e-01
        27   -4.5023914761e+01    1.3724870934e+00    5.1570762424e+02    5.1600000000e+02    0.0000000000e+00   -4.5123002881e+01    9.9433618351e-01    9.9806201550e-01
        28   -4.5037868146e+01    1.5856963232e+00    5.1958512552e+02    5.2000000000e+02    0.0000000000e+00   -4.5112815082e+01    9.9262295336e-01    9.9615384615e-01
        29   -4.5090793506e+01    1.4482368791e+00    5.1973995824e+02    5.2000000000e+02    0.0000000000e+00   -4.5112780024e+01    9.9438129169e-01    9.9038461538e-01
        30   -4.5125841222e+01    1.2999898971e+00    5.1598845015e+02    5.1600000000e+02    0.0000000000e+00   -4.5112349924e+01    9.9466438061e-01    9.9612403101e-01
        31   -4.5077750297e+01    1.7966012581e+00    5.1797772457e+02    5.1800000000e+02    0.0000000000e+00   -4.5107696180e+01    9.9316685957e-01    9.9806949807e-01
        32   -4.5078524854e+01    1.3137627794e+00    5.1680571934e+02    5.1700000000e+02    0.0000000000e+00   -4.5109695193e+01    9.9400786196e-01    9.9613152805e-01
        33   -4.5062170804e+01    1.2746749509e+00    5.1479989896e+02    5.1500000000e+02    0.0000000000e+00   -4.5105925148e+01    9.9372244207e-01    1.0000000000e+00
        34   -4.5082130224e+01    1.3507454863e+00    5.1885255579e+02    5.1900000000e+02    0.0000000000e+00   -4.5099578412e+01    9.9520134306e-01    9.9421965318e-01
        35   -4.5114674738e+01    1.4047280565e+00    5.1694340946e+02    5.1700000000e+02    0.0000000000e+00   -4.5106620247e+01    9.9295643561e-01    9.9226305609e-01
        36   -4.5050624104e+01    1.6669260963e+00    5.1488950602e+02    5.1500000000e+02    0.0000000000e+00   -4.5104268257e+01    9.9292915104e-01    9.9805825243e-01
        37   -4.5166989007e+01    1.5243948049e+00    5.1504117376e+02    5.1500000000e+02    0.0000000000e+00   -4.5097696858e+01    9.9499007790e-01    9.9611650485e-01
        38   -4.5161004293e+01    1.3682125867e+00    5.1531152965e+02    5.1500000000e+02    0.0000000000e+00   -4.5102153593e+01    9.9384668697e-01    9.9611650485e-01
