#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -2.3876615688e+02    5.7010551567e+04   -3.2952863164e+02    9.0762474761e+01   -1.6287109741e+03    3.1533959160e+01    7.0672145557e+02    5.6092692771e+02    7.0677854193e+02    4.0971672821e+04    4.4529780480e+00    9.9953196542e-01
         1   -2.3880575530e+02    5.7029544072e+04   -3.2947435327e+02    9.0668597968e+01   -1.6286139684e+03    3.1524089164e+01    7.0668859824e+02    5.6092692771e+02    7.0674479281e+02    4.0932113184e+04    4.4364433590e+00    9.9952871830e-01
         2   -2.3885895890e+02    5.7054989963e+04   -3.2938093997e+02    9.0521981070e+01   -1.6285507170e+03    3.1607808952e+01    7.0663504039e+02    5.6092692771e+02    7.0669197480e+02    4.0964082174e+04    4.4072448370e+00    9.9954038234e-01
         3   -2.3888251324e+02    5.7066175131e+04   -3.2972225593e+02    9.0839742689e+01   -1.6282379528e+03    3.1150128730e+01    7.0643864043e+02    5.6092692771e+02    7.0649543536e+02    4.0938110742e+04    4.4155371330e+00    9.9953507950e-01
         4   -2.3890027628e+02    5.7074682677e+04   -3.2928337192e+02    9.0383095642e+01   -1.6281891660e+03    3.1552661175e+01    7.0642620522e+02    5.6092692771e+02    7.0648364145e+02    4.0973067461e+04    4.4246876530e+00    9.9954227796e-01
         5   -2.3892977892e+02    5.7088739610e+04   -3.2930543954e+02    9.0375660619e+01   -1.6279768756e+03    3.1261540441e+01    7.0648296793e+02    5.6092692771e+02    7.0654198180e+02    4.0938315619e+04    4.4215666770e+00    9.9953305417e-01
         6   -2.3895862231e+02    5.7102547070e+04   -3.2941840642e+02    9.0459784112e+01   -1.6278519420e+03    3.1046514925e+01    7.0646009297e+02    5.6092692771e+02    7.0651564109e+02    4.0986988449e+04    4.4194563600e+00    9.9955189267e-01
         7   -2.3897968478e+02    5.7112637859e+04   -3.2957060076e+02    9.0590915979e+01   -1.6276213725e+03    3.0767729873e+01    7.0635611415e+02    5.6092692771e+02    7.0641186692e+02    4.0972909745e+04    4.4347512850e+00    9.9953734204e-01
         8   -2.3898105037e+02    5.7113268400e+04   -3.2957572987e+02    9.0594679506e+01   -1.6276350414e+03    3.0801031222e+01    7.0633135255e+02    5.6092692771e+02    7.0638583512e+02    4.0969121635e+04    4.4137738390e+00    9.9954329543e-01
         9   -2.3900838082e+02    5.7126366700e+04   -3.2959291852e+02    9.0584537699e+01   -1.6276492826e+03    3.0747116169e+01    7.0638232024e+02    5.6092692771e+02    7.0643930221e+02    4.0964123100e+04    4.4432409510e+00    9.9952441396e-01
        10   -2.3902280925e+02    5.7133192525e+04   -3.2931988318e+02    9.0297073931e+01   -1.6278151834e+03    3.1258446517e+01    7.0630992599e+02    5.6092692771e+02    7.0636493602e+02    4.0965221377e+04    4.4472331660e+00    9.9953177121e-01
        11   -2.3901973863e+02    5.7131759024e+04   -3.2928896109e+02    9.0269222459e+01   -1.6276969245e+03    3.1301246228e+01    7.0617978951e+02    5.6092692771e+02    7.0623710961e+02    4.0968845222e+04    4.4253475350e+00    9.9953149020e-01
        12   -2.3901118664e+02    5.7127686708e+04   -3.2943382062e+02    9.0422633980e+01   -1.6275679114e+03    3.1073936834e+01    7.0613322628e+02    5.6092692771e+02    7.0619184811e+02    4.0971231392e+04    4.4420068590e+00    9.9952003254e-01
        13   -2.3901358258e+02    5.7128857507e+04   -3.2926362831e+02    9.0250045735e+01   -1.6277817681e+03    3.1184489742e+01    7.0640672236e+02    5.6092692771e+02    7.0646627229e+02    4.0985899078e+04    4.4310789900e+00    9.9953810936e-01
        14   -2.3902256167e+02    5.7133129100e+04   -3.2911879445e+02    9.0096232772e+01   -1.6275069336e+03    3.1130874988e+01    7.0633033649e+02    5.6092692771e+02    7.0639047830e+02    4.0955070613e+04    4.4423621070e+00    9.9953521689e-01
        15   -2.3902216045e+02    5.7132883269e+04   -3.2941501592e+02    9.0392855471e+01   -1.6271590768e+03    3.0636074853e+01    7.0618105833e+02    5.6092692771e+02    7.0624014869e+02    4.0968100703e+04    4.4462172760e+00    9.9954510448e-01
        16   -2.3903542644e+02    5.7139225408e+04   -3.2928549650e+02    9.0250070058e+01   -1.6270281552e+03    3.0828374317e+01    7.0598735663e+02    5.6092692771e+02    7.0604309175e+02    4.0948183710e+04    4.4288177590e+00    9.9952762851e-01
        17   -2.3902611887e+02    5.7134771951e+04   -3.2948975922e+02    9.0463640351e+01   -1.6269833215e+03    3.0660400977e+01    7.0590623360e+02    5.6092692771e+02    7.0595992690e+02    4.0955894020e+04    4.4443106280e+00    9.9954098316e-01
        18   -2.3900781639e+02    5.7126036862e+04   -3.2951815394e+02    9.0510337544e+01   -1.6273137843e+03    3.0862841859e+01    7.0600586081e+02    5.6092692771e+02    7.0605806633e+02    4.0966865065e+04    4.4527128990e+00    9.9953580560e-01
        19   -2.3900554660e+02    5.7124963704e+04   -3.2946737152e+02    9.0461824926e+01   -1.6275093528e+03    3.1172202486e+01    7.0594285108e+02    5.6092692771e+02    7.0599696875e+02    4.0978556016e+04    4.4784671520e+00    9.9954574406e-01
        20   -2.3899914821e+02    5.7121907346e+04   -3.2945261447e+02    9.0453466263e+01   -1.6272889547e+03    3.1011438692e+01    7.0589797385e+02    5.6092692771e+02    7.0595006663e+02    4.0940871293e+04    4.4238766800e+00    9.9952338288e-01
        21   -2.3899638695e+02    5.7120564203e+04   -3.2945688356e+02    9.0460496609e+01   -1.6274112921e+03    3.1103660425e+01    7.0592382040e+02    5.6092692771e+02    7.0597650276e+02    4.0947990903e+04    4.4462285160e+00    9.9955690723e-01
        22   -2.3899028489e+02    5.7117577334e+04   -3.2937528659e+02    9.0385001705e+01   -1.6274025611e+03    3.1122603741e+01    7.0597774308e+02    5.6092692771e+02    7.0603053317e+02    4.0956119215e+04    4.4408303330e+00    9.9955098674e-01
        23   -2.3899606898e+02    5.7120392318e+04   -3.2949176082e+02    9.0495691845e+01   -1.6274989942e+03    3.1180873077e+01    7.0589943254e+02    5.6092692771e+02    7.0595448631e+02    4.0964949446e+04    4.4454740290e+00    9.9954640501e-01
        24   -2.3899592710e+02    5.7120394471e+04   -3.2936158973e+02    9.0365662637e+01   -1.6275452576e+03    3.1368536845e+01    7.0588820334e+02    5.6092692771e+02    7.0594290889e+02    4.0975175846e+04    4.4347257730e+00    9.9954594864e-01
        25   -2.3897502450e+02    5.7110366828e+04   -3.2918968557e+02    9.0214661074e+01   -1.6272020212e+03    3.1351245548e+01    7.0573416233e+02    5.6092692771e+02    7.0578835475e+02    4.0952752709e+04    4.4371485960e+00    9.9953495630e-01
        26   -2.3896950116e+02    5.7107719810e+04   -3.2916019045e+02    9.0190689290e+01   -1.6271837837e+03    3.1299234519e+01    7.0579743104e+02    5.6092692771e+02    7.0585176806e+02    4.0971932303e+04    4.4692461950e+00    9.9953581729e-01
        27   -2.3898723174e+02    5.7116193977e+04   -3.2930216860e+02    9.0314936864e+01   -1.6272323294e+03    3.1182220329e+01    7.0582101273e+02    5.6092692771e+02    7.0587403407e+02    4.0952158486e+04    4.4805465790e+00    9.9954540520e-01
        28   -2.3898816828e+02    5.7116594932e+04   -3.2925389059e+02    9.0265722301e+01   -1.6270972272e+03    3.1194958472e+01    7.0572145043e+02    5.6092692771e+02    7.0577450341e+02    4.0963875313e+04    4.4696687280e+00    9.9952771473e-01
        29   -2.3899929035e+02    5.7121939484e+04   -3.2932330367e+02    9.0324013320e+01   -1.6272296832e+03    3.1397507235e+01    7.0558194459e+02    5.6092692771e+02    7.0563906281e+02    4.0959170174e+04    4.4752501950e+00    9.9954027011e-01
        30   -2.3900156526e+02    5.7123066864e+04   -3.2955782059e+02    9.0556255336e+01   -1.6271810464e+03    3.1030272946e+01    7.0566602512e+02    5.6092692771e+02    7.0572598192e+02    4.0936831957e+04    4.4527233290e+00    9.9953348431e-01
        31   -2.3900117389e+02    5.7122890623e+04   -3.2940366580e+02    9.0402491905e+01   -1.6269220738e+03    3.0919676380e+01    7.0567180394e+02    5.6092692771e+02    7.0572873308e+02    4.0954084853e+04    4.4404153990e+00    9.9953731971e-01
        32   -2.3899383159e+02    5.7119338856e+04   -3.2925886804e+02    9.0265036454e+01   -1.6267399410e+03    3.0796470926e+01    7.0575767436e+02    5.6092692771e+02    7.0581362052e+02    4.0933817084e+04    4.4325746370e+00    9.9953201221e-01
        33   -2.3900174331e+02    5.7123092502e+04   -3.2964173220e+02    9.0639988895e+01   -1.6268430252e+03    3.0487398279e+01    7.0578696702e+02    5.6092692771e+02    7.0584229536e+02    4.0967945360e+04    4.4487894290e+00    9.9954443767e-01
        34   -2.3903345222e+02    5.7138288323e+04   -3.2945835143e+02    9.0424899211e+01   -1.6269169510e+03    3.0890142064e+01    7.0564152977e+02    5.6092692771e+02    7.0569469585e+02    4.0944320310e+04    4.4348198330e+00    9.9954217227e-01
        35   -2.3904217269e+02    5.7142485606e+04   -3.2928670856e+02    9.0244535864e+01   -1.6268795766e+03    3.1063180675e+01    7.0560275968e+02    5.6092692771e+02    7.0565575074e+02    4.0952932484e+04    4.4685322710e+00    9.9954877222e-01
        36   -2.3902236288e+02    5.7133035875e+04   -3.2931912976e+02    9.0296766882e+01   -1.6269684540e+03    3.1110116987e+01    7.0561227950e+02    5.6092692771e+02    7.0566785645e+02    4.0980978358e+04    4.4471679270e+00    9.9953218086e-01
        37   -2.3903591944e+02    5.7139558573e+04   -3.2929792399e+02    9.0262004545e+01   -1.6271799470e+03    3.1251933970e+01    7.0570316135e+02    5.6092692771e+02    7.0575712641e+02    4.0957764632e+04    4.4418261840e+00    9.9953364586e-01
        38   -2.3904069975e+02    5.7141775154e+04   -3.2937378121e+02    9.0333081462e+01   -1.6271848474e+03    3.1158163543e+01    7.0572597497e+02    5.6092692771e+02    7.0577938263e+02    4.0970062507e+04    4.4254266510e+00    9.9953720648e-01
        39   -2.3904027697e+02    5.7141562403e+04   -3.2955022370e+02    9.0509946724e+01   -1.6272131706e+03    3.0992701543e+01    7.0574331769e+02    5.6092692771e+02    7.0579784420e+02    4.0963619596e+04    4.4593599770e+00    9.9953044959e-01
        40   -2.3902514196e+02    5.7134301621e+04   -3.2949940524e+02    9.0474263278e+01   -1.6267758203e+03    3.0716034603e+01    7.0563345270e+02    5.6092692771e+02    7.0568717875e+02    4.0986780201e+04    4.4358051890e+00    9.9955440125e-01
        41   -2.3903562407e+02    5.7139360882e+04   -3.2940449444e+02    9.0368870370e+01   -1.6267592299e+03    3.0759477867e+01    7.0566832984e+02    5.6092692771e+02    7.0572490747e+02    4.0952018267e+04    4.4292351010e+00    9.9953051261e-01
        42   -2.3900026241e+02    5.7122423995e+04   -3.2917853179e+02    9.0178269375e+01   -1.6266642398e+03    3.0918287412e+01    7.0564049287e+02    5.6092692771e+02    7.0569900641e+02    4.0942131411e+04    4.4181347180e+00    9.9954256830e-01
        43   -2.3902231328e+02    5.7132995605e+04   -3.2941186693e+02    9.0389553641e+01   -1.6268874028e+03    3.0699336488e+01    7.0584927164e+02    5.6092692771e+02    7.0590521847e+02    4.0959802850e+04    4.4366043270e+00    9.9952716945e-01
        44   -2.3901517522e+02    5.7129605388e+04   -3.2929741052e+02    9.0282235300e+01   -1.6272866063e+03    3.1213037690e+01    7.0584923041e+02    5.6092692771e+02    7.0590623393e+02    4.0957012435e+04    4.4411764050e+00    9.9953750058e-01
        45   -2.3904214485e+02    5.7142494933e+04   -3.2933065298e+02    9.0288508134e+01   -1.6271858772e+03    3.1113203063e+01    7.0581509349e+02    5.6092692771e+02    7.0587445383e+02    4.0952734831e+04    4.4659211210e+00    9.9954429521e-01
        46   -2.3902984861e+02    5.7136589028e+04   -3.2920153480e+02    9.0171686188e+01   -1.6271472648e+03    3.1279088705e+01    7.0573971355e+02    5.6092692771e+02    7.0580097442e+02    4.0971295753e+04    4.4314589030e+00    9.9954340871e-01
        47   -2.3902493511e+02    5.7134223582e+04   -3.2923124762e+02    9.0206312505e+01   -1.6271245446e+03    3.1166593499e+01    7.0579977573e+02    5.6092692771e+02    7.0585940131e+02    4.0948715711e+04    4.4462900960e+00    9.9954473782e-01
