#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.3280150072e+02    5.4215767004e+04   -3.2026600923e+02    8.7464508518e+01   -1.6298528612e+03    3.1040970670e+01    7.1761895361e+02    5.6092692771e+02    1.3056000000e+04    2.8998737900e-01    6.6666185832e-01
         1   -2.3273876944e+02    5.4187067613e+04   -3.2037039991e+02    8.7631630470e+01   -1.6295995898e+03    3.0854727916e+01    7.1744753425e+02    5.6092692771e+02    1.3056000000e+04    2.8944844000e-01    6.6662913603e-01
         2   -2.3270430140e+02    5.4170860786e+04   -3.2027712490e+02    8.7572823495e+01   -1.6299116612e+03    3.0979362927e+01    7.1772824566e+02    5.6092692771e+02    1.3056000000e+04    2.8996329200e-01    6.6676642923e-01
         3   -2.3270268561e+02    5.4170505313e+04   -3.2020329407e+02    8.7500608454e+01   -1.6298573609e+03    3.0902115214e+01    7.1782502392e+02    5.6092692771e+02    1.3056000000e+04    2.9386692200e-01    6.6666470929e-01
         4   -2.3270472271e+02    5.4171074826e+04   -3.2032962154e+02    8.7624898831e+01   -1.6295186619e+03    3.0807394608e+01    7.1745471805e+02    5.6092692771e+02    1.3056000000e+04    3.7373545200e-01    6.6679444955e-01
         5   -2.3270825714e+02    5.4172598556e+04   -3.2022353053e+02    8.7515273393e+01   -1.6296759369e+03    3.0974417014e+01    7.1755106160e+02    5.6092692771e+02    1.3056000000e+04    3.0399041600e-01    6.6679061989e-01
         6   -2.3272746924e+02    5.4181420147e+04   -3.2016023314e+02    8.7432763901e+01   -1.6295756988e+03    3.0864720357e+01    7.1762381761e+02    5.6092692771e+02    1.3056000000e+04    3.4370347900e-01    6.6682215074e-01
         7   -2.3270291326e+02    5.4170703675e+04   -3.2020494824e+02    8.7502034978e+01   -1.6295364929e+03    3.0833765426e+01    7.1757085150e+02    5.6092692771e+02    1.3056000000e+04    3.2505628400e-01    6.6673847273e-01
         8   -2.3279292979e+02    5.4212229492e+04   -3.2036358420e+02    8.7570654409e+01   -1.6297435270e+03    3.0926391466e+01    7.1752662361e+02    5.6092692771e+02    1.3056000000e+04    3.3217520300e-01    6.6672709014e-01
         9   -2.3261973959e+02    5.4131563062e+04   -3.2037346156e+02    8.7753721976e+01   -1.6300012080e+03    3.0779821364e+01    7.1792099737e+02    5.6092692771e+02    1.3056000000e+04    3.2818883800e-01    6.6684732009e-01
