#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -2.3867465093e+02    5.6967498378e+04   -3.2894995406e+02    9.0275303134e+01   -1.6279626115e+03    3.1311636541e+01    7.0677409322e+02    5.6092692771e+02    1.3056000000e+04    3.0976470700e-01    6.5654313896e-01
         1   -2.3865216499e+02    5.6956757466e+04   -3.2892095841e+02    9.0268793419e+01   -1.6277517250e+03    3.1000892430e+01    7.0690294649e+02    5.6092692771e+02    1.3056000000e+04    3.5051763400e-01    6.5676785471e-01
         2   -2.3868311780e+02    5.6971582852e+04   -3.2896519064e+02    9.0282072844e+01   -1.6275049205e+03    3.0895787043e+01    7.0671701512e+02    5.6092692771e+02    1.3056000000e+04    3.2204100300e-01    6.5659326491e-01
         3   -2.3867301518e+02    5.6966747162e+04   -3.2888303042e+02    9.0210015239e+01   -1.6278152432e+03    3.1192670206e+01    7.0681261483e+02    5.6092692771e+02    1.3056000000e+04    3.3658126000e-01    6.5674021735e-01
         4   -2.3868029112e+02    5.6970245067e+04   -3.2887489089e+02    9.0194599766e+01   -1.6276637208e+03    3.1100315815e+01    7.0676158643e+02    5.6092692771e+02    1.3056000000e+04    3.2257811700e-01    6.5660626447e-01
         5   -2.3865873926e+02    5.6959968087e+04   -3.2885117506e+02    9.0192435798e+01   -1.6274919616e+03    3.1051030051e+01    7.0666282878e+02    5.6092692771e+02    1.3056000000e+04    3.4279882900e-01    6.5672323921e-01
         6   -2.3867010250e+02    5.6965363753e+04   -3.2898543718e+02    9.0315334673e+01   -1.6277924530e+03    3.1002523608e+01    7.0687756455e+02    5.6092692771e+02    1.3056000000e+04    3.2735231100e-01    6.5665664573e-01
         7   -2.3867358030e+02    5.6966985104e+04   -3.2908638085e+02    9.0412800548e+01   -1.6277444483e+03    3.0908244552e+01    7.0682289514e+02    5.6092692771e+02    1.3056000000e+04    3.2155644300e-01    6.5677242902e-01
         8   -2.3865703085e+02    5.6959108069e+04   -3.2906601112e+02    9.0408980272e+01   -1.6276469493e+03    3.0858215070e+01    7.0679579541e+02    5.6092692771e+02    1.3056000000e+04    2.9489528100e-01    6.5658545667e-01
         9   -2.3865567012e+02    5.6958473207e+04   -3.2893562874e+02    9.0279958616e+01   -1.6277558023e+03    3.1188170507e+01    7.0670507538e+02    5.6092692771e+02    1.3056000000e+04    3.5670925900e-01    6.5663705065e-01
