#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -5.2587576089e+01    2.7668186115e+03   -7.3340112054e+01    2.0752535965e+01   -1.7742683036e+01    7.0473540272e+00   -8.9709191270e+00   -5.3673863918e+01   -8.8936711652e+00    1.0240000000e+05    1.6996453500e-01    8.9231567383e-01
         1   -5.2592835165e+01    2.7673829751e+03   -7.3331134497e+01    2.0738299332e+01   -1.7798741767e+01    7.0781263710e+00   -8.9366551832e+00   -5.3673863918e+01   -8.8587549841e+00    1.0240000000e+05    1.3977174400e-01    8.9213623047e-01
         2   -5.2601204802e+01    2.7682734639e+03   -7.3353571775e+01    2.0752366972e+01   -1.7792577731e+01    7.0917766115e+00   -8.9789067377e+00   -5.3673863918e+01   -8.9009463216e+00    1.0240000000e+05    1.3959216000e-01    8.9239794922e-01
         3   -5.2603728421e+01    2.7685230472e+03   -7.3352571069e+01    2.0748842648e+01   -1.7737636737e+01    7.0457391060e+00   -8.9868095201e+00   -5.3673863918e+01   -8.9076687370e+00    1.0240000000e+05    1.3947722900e-01    8.9243676758e-01
         4   -5.2578728618e+01    2.7658997265e+03   -7.3268483750e+01    2.0689755132e+01   -1.7659208224e+01    7.0338749427e+00   -8.9692865513e+00   -5.3673863918e+01   -8.8955823316e+00    1.0240000000e+05    1.3950699500e-01    8.9254614258e-01
         5   -5.2583936115e+01    2.7664533476e+03   -7.3352610345e+01    2.0768674230e+01   -1.7794892369e+01    7.0825304761e+00   -8.9663845338e+00   -5.3673863918e+01   -8.8950227893e+00    1.0240000000e+05    1.3992169500e-01    8.9233520508e-01
         6   -5.2589236050e+01    2.7670176242e+03   -7.3347363021e+01    2.0758126970e+01   -1.7783006212e+01    7.0643647194e+00   -8.9548576105e+00   -5.3673863918e+01   -8.8778703847e+00    1.0240000000e+05    1.3920398900e-01    8.9236987305e-01
         7   -5.2598894722e+01    2.7680163927e+03   -7.3362669646e+01    2.0763774924e+01   -1.7800484717e+01    7.0848247829e+00   -8.9731457938e+00   -5.3673863918e+01   -8.8958223025e+00    1.0240000000e+05    1.4019107000e-01    8.9206591797e-01
         8   -5.2583160222e+01    2.7663786459e+03   -7.3321587429e+01    2.0738427207e+01   -1.7803543882e+01    7.0904502223e+00   -8.9346298512e+00   -5.3673863918e+01   -8.8541774790e+00    1.0240000000e+05    1.4076031000e-01    8.9199951172e-01
         9   -5.2588981016e+01    2.7669871682e+03   -7.3290156984e+01    2.0701175968e+01   -1.7693329997e+01    7.0359681687e+00   -8.9589312373e+00   -5.3673863918e+01   -8.8831318172e+00    1.0240000000e+05    1.4053854000e-01    8.9231030273e-01
        10   -5.2588707583e+01    2.7669521808e+03   -7.3312377423e+01    2.0723669840e+01   -1.7731091188e+01    7.0564270024e+00   -8.9638493197e+00   -5.3673863918e+01   -8.8888461733e+00    1.0240000000e+05    1.6034054800e-01    8.9237255859e-01
        11   -5.2594684245e+01    2.7675801491e+03   -7.3318943909e+01    2.0724259664e+01   -1.7747206533e+01    7.0745073323e+00   -8.9723807902e+00   -5.3673863918e+01   -8.8953515199e+00    1.0240000000e+05    1.6479032500e-01    8.9213012695e-01
        12   -5.2600543697e+01    2.7681868282e+03   -7.3288851690e+01    2.0688307994e+01   -1.7689856155e+01    7.0717087484e+00   -8.9968403663e+00   -5.3673863918e+01   -8.9197285648e+00    1.0240000000e+05    1.7422506700e-01    8.9267089844e-01
        13   -5.2589933902e+01    2.7670882537e+03   -7.3334224652e+01    2.0744290750e+01   -1.7824005126e+01    7.0951134557e+00   -8.9314690635e+00   -5.3673863918e+01   -8.8592810181e+00    1.0240000000e+05    1.5640898200e-01    8.9166845703e-01
        14   -5.2594370682e+01    2.7675402038e+03   -7.3336475760e+01    2.0742105078e+01   -1.7780897115e+01    7.0604033142e+00   -8.9421180418e+00   -5.3673863918e+01   -8.8671414229e+00    1.0240000000e+05    1.4455236600e-01    8.9248632812e-01
        15   -5.2591925435e+01    2.7672763593e+03   -7.3314576064e+01    2.0722650629e+01   -1.7721100867e+01    7.0527922365e+00   -8.9724035154e+00   -5.3673863918e+01   -8.8982505894e+00    1.0240000000e+05    1.6298901900e-01    8.9246533203e-01
        16   -5.2602354328e+01    2.7683699154e+03   -7.3355499780e+01    2.0753145451e+01   -1.7766786065e+01    7.0388540843e+00   -8.9537038812e+00   -5.3673863918e+01   -8.8748739670e+00    1.0240000000e+05    1.5968127500e-01    8.9225708008e-01
        17   -5.2597098500e+01    2.7678171496e+03   -7.3362025545e+01    2.0764927045e+01   -1.7752250204e+01    7.0252359994e+00   -8.9611474229e+00   -5.3673863918e+01   -8.8867473740e+00    1.0240000000e+05    1.4331689300e-01    8.9256201172e-01
        18   -5.2582325336e+01    2.7663000940e+03   -7.3316960785e+01    2.0734635449e+01   -1.7796841708e+01    7.0945182250e+00   -8.9407733838e+00   -5.3673863918e+01   -8.8706225045e+00    1.0240000000e+05    1.5958989100e-01    8.9222412109e-01
        19   -5.2612661362e+01    2.7694570684e+03   -7.3375521683e+01    2.0762860321e+01   -1.7783207480e+01    7.0578706141e+00   -8.9763208987e+00   -5.3673863918e+01   -8.8976395460e+00    1.0240000000e+05    1.5991772300e-01    8.9191577148e-01
