# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.5090008103e+01    1.4500355669e+00    5.1215526196e+02    5.1200000000e+02    0.0000000000e+00   -4.5029300801e+01    9.9407547806e-01    1.0000000000e+00
         1   -4.5079709443e+01    1.3219632730e+00    5.1197551412e+02    5.1200000000e+02    0.0000000000e+00   -4.5120328107e+01    9.9458737195e-01    9.9414062500e-01
         2   -4.5058767013e+01    1.2464492706e+00    5.1196073431e+02    5.1200000000e+02    0.0000000000e+00   -4.5074926931e+01    9.9386328878e-01    9.9804687500e-01
         3   -4.5104852780e+01    1.4684682423e+00    5.1415723910e+02    5.1400000000e+02    0.0000000000e+00   -4.5051097638e+01    9.9355116233e-01    9.9805447471e-01
         4   -4.5109725317e+01    1.3129497462e+00    5.1688678354e+02    5.1900000000e+02    0.0000000000e+00   -4.5525303407e+01    9.9394591146e-01    9.9229287091e-01
         5   -4.5065198165e+01    1.3203654378e+00    5.1002603670e+02    5.1500000000e+02    0.0000000000e+00   -4.6059649132e+01    9.9467914024e-01    9.9029126214e-01
         6   -4.5108996497e+01    1.4536921342e+00    5.1204656687e+02    5.1000000000e+02    0.0000000000e+00   -4.4678913337e+01    9.9348929644e-01    1.0000000000e+00
         7   -4.5104938829e+01    1.5366623620e+00    5.1192913542e+02    5.1200000000e+02    0.0000000000e+00   -4.5118091175e+01    9.9256757485e-01    9.9609375000e-01
         8   -4.5080632261e+01    1.4060978909e+00    5.1401811820e+02    5.1400000000e+02    0.0000000000e+00   -4.5091097133e+01    9.9257765884e-01    9.9610894942e-01
         9   -4.5066513541e+01    1.4903831057e+00    5.1398314889e+02    5.1600000000e+02    0.0000000000e+00   -4.5474021182e+01    9.9415624434e-01    9.8837209302e-01
        10   -4.5072828799e+01    1.4147430950e+00    5.1008035466e+02    5.1200000000e+02    0.0000000000e+00   -4.5453099102e+01    9.9366670296e-01    9.9414062500e-01
        11   -4.5181900537e+01    1.5318998589e+00    5.1421875837e+02    5.1200000000e+02    0.0000000000e+00   -4.4697193441e+01    9.9416316323e-01    9.9804687500e-01
        12   -4.5186478271e+01    1.4339786274e+00    5.1382690225e+02    5.1600000000e+02    0.0000000000e+00   -4.5614315519e+01    9.9422184024e-01    9.9612403101e-01
        13   -4.5247465564e+01    1.4336589327e+00    5.1332611108e+02    5.1500000000e+02    0.0000000000e+00   -4.5542660036e+01    9.9250256421e-01    9.9611650485e-01
        14   -4.5165761923e+01    1.2070807274e+00    5.1145883558e+02    5.1300000000e+02    0.0000000000e+00   -4.5506136792e+01    9.9414549715e-01    9.9415204678e-01
        15   -4.5132175330e+01    1.3285549092e+00    5.1446773574e+02    5.1400000000e+02    0.0000000000e+00   -4.5060009849e+01    9.9362703114e-01    9.9416342412e-01
        16   -4.5134110441e+01    1.2876589521e+00    5.0957027817e+02    5.1200000000e+02    0.0000000000e+00   -4.5612997163e+01    9.9288577021e-01    9.9414062500e-01
        17   -4.5116714331e+01    1.5101154044e+00    5.1135380332e+02    5.0900000000e+02    0.0000000000e+00   -4.4658425808e+01    9.9444138356e-01    9.9607072692e-01
        18   -4.5081743622e+01    1.3829150171e+00    5.1258881483e+02    5.1200000000e+02    0.0000000000e+00   -4.4990424329e+01    9.9296710117e-01    9.9609375000e-01
        19   -4.5112731335e+01    1.3036754599e+00    5.1650875863e+02    5.1700000000e+02    0.0000000000e+00   -4.5196680442e+01    9.9368688262e-01    9.9419729207e-01
        20   -4.5162167919e+01    1.5016090711e+00    5.1165716053e+02    5.1600000000e+02    0.0000000000e+00   -4.5989493437e+01    9.9334404972e-01    9.8837209302e-01
        21   -4.5154363358e+01    1.3592672195e+00    5.0997389861e+02    5.1000000000e+02    0.0000000000e+00   -4.5161498086e+01    9.9307401573e-01    9.9607843137e-01
        22   -4.5156022715e+01    1.4436042001e+00    5.0798065799e+02    5.0800000000e+02    0.0000000000e+00   -4.5154300559e+01    9.9331624587e-01    1.0000000000e+00
        23   -4.5131080656e+01    1.5107451182e+00    5.1096328520e+02    5.1100000000e+02    0.0000000000e+00   -4.5149636744e+01    9.9419144589e-01    9.9804305284e-01
        24   -4.5169707803e+01    1.5791228084e+00    5.1198123684e+02    5.1200000000e+02    0.0000000000e+00   -4.5148881776e+01    9.9352392415e-01    9.9609375000e-01
        25   -4.5134799251e+01    1.4379544441e+00    5.1098000384e+02    5.1100000000e+02    0.0000000000e+00   -4.5154631843e+01    9.9401889938e-01    9.9804305284e-01
        26   -4.5134837249e+01    1.9153386852e+00    5.1288752139e+02    5.1300000000e+02    0.0000000000e+00   -4.5149362783e+01    9.9312156842e-01    9.9220272904e-01
        27   -4.5067116175e+01    1.2236211107e+00    5.1075234241e+02    5.1100000000e+02    0.0000000000e+00   -4.5150728932e+01    9.9434717035e-01    9.9608610568e-01
        28   -4.5122423904e+01    1.3837872590e+00    5.1179602105e+02    5.1200000000e+02    0.0000000000e+00   -4.5136322086e+01    9.9444099422e-01    9.9609375000e-01
        29   -4.5109011802e+01    1.3520402151e+00    5.1188486795e+02    5.1200000000e+02    0.0000000000e+00   -4.5136548083e+01    9.9339041989e-01    1.0000000000e+00
        30   -4.5119538295e+01    1.3192292709e+00    5.1487696087e+02    5.1500000000e+02    0.0000000000e+00   -4.5133928191e+01    9.9199422743e-01    9.9611650485e-01
        31   -4.5103996035e+01    1.5012715788e+00    5.1284440470e+02    5.1300000000e+02    0.0000000000e+00   -4.5138427802e+01    9.9391173092e-01    9.9025341131e-01
        32   -4.5156803242e+01    1.4953558155e+00    5.1101457296e+02    5.1100000000e+02    0.0000000000e+00   -4.5132069966e+01    9.9183253927e-01    9.9608610568e-01
