# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.5187545443e+01    1.4257786011e+00    5.1200490130e+02    5.1200000000e+02    0.0000000000e+00   -4.5185541540e+01    9.9092484800e-01    1.0000000000e+00
         1   -4.5200016162e+01    1.5832523978e+00    5.1203068796e+02    5.1200000000e+02    0.0000000000e+00   -4.5188502724e+01    9.9419022251e-01    9.9023437500e-01
         2   -4.5261850609e+01    1.4807871150e+00    5.0912329601e+02    5.0900000000e+02    0.0000000000e+00   -4.5206009726e+01    9.9370660989e-01    9.9410609037e-01
         3   -4.5239032664e+01    1.3039952294e+00    5.1381913433e+02    5.1100000000e+02    0.0000000000e+00   -4.4698410011e+01    9.9241440176e-01    1.0000000000e+00
         4   -4.5208245107e+01    1.3553353301e+00    5.1410611844e+02    5.1600000000e+02    0.0000000000e+00   -4.5593702640e+01    9.9477545389e-01    9.9418604651e-01
         5   -4.5293452999e+01    1.4584182914e+00    5.1211981473e+02    5.1400000000e+02    0.0000000000e+00   -4.5618752628e+01    9.9359728894e-01    9.9416342412e-01
         6   -4.5287017306e+01    1.5348564625e+00    5.1490178316e+02    5.1500000000e+02    0.0000000000e+00   -4.5316851576e+01    9.9342135317e-01    9.9417475728e-01
         7   -4.5270906971e+01    1.3764630688e+00    5.1110633722e+02    5.1400000000e+02    0.0000000000e+00   -4.5852171819e+01    9.9373181152e-01    9.8443579767e-01
         8   -4.5301127424e+01    1.3249363737e+00    5.0800848973e+02    5.0700000000e+02    0.0000000000e+00   -4.5096210954e+01    9.9306133235e-01    9.9408284024e-01
         9   -4.5265860485e+01    1.1587022972e+00    5.0985663179e+02    5.0600000000e+02    0.0000000000e+00   -4.4518480870e+01    9.9205747265e-01    1.0000000000e+00
        10   -4.5346655306e+01    2.1935021646e+00    5.1433259437e+02    5.1200000000e+02    0.0000000000e+00   -4.4846355188e+01    9.9436455795e-01    9.9609375000e-01
        11   -4.5378198215e+01    1.4342800841e+00    5.0976248930e+02    5.1200000000e+02    0.0000000000e+00   -4.5801205497e+01    9.9323520368e-01    9.9218750000e-01
        12   -4.5344108074e+01    1.5382341163e+00    5.1111935892e+02    5.0900000000e+02    0.0000000000e+00   -4.4940226709e+01    9.9256305323e-01    9.9803536346e-01
        13   -4.5318812426e+01    1.5138889075e+00    5.1280872215e+02    5.1200000000e+02    0.0000000000e+00   -4.5171959773e+01    9.9499923301e-01    1.0000000000e+00
        14   -4.5271528941e+01    1.3358523879e+00    5.1104635403e+02    5.1200000000e+02    0.0000000000e+00   -4.5476641357e+01    9.9324340949e-01    9.9414062500e-01
        15   -4.5354793483e+01    1.6294818119e+00    5.1014285993e+02    5.0900000000e+02    0.0000000000e+00   -4.5085096285e+01    9.9285502213e-01    1.0000000000e+00
        16   -4.5385400514e+01    1.3781066641e+00    5.1391017172e+02    5.1200000000e+02    0.0000000000e+00   -4.4991411379e+01    9.9292279637e-01    9.9609375000e-01
        17   -4.5333601123e+01    1.2792255709e+00    5.1198222489e+02    5.1400000000e+02    0.0000000000e+00   -4.5757786708e+01    9.9374864046e-01    9.9805447471e-01
        18   -4.5340943037e+01    1.2525546493e+00    5.1503118956e+02    5.1500000000e+02    0.0000000000e+00   -4.5330129362e+01    9.9247612977e-01    9.9805825243e-01
        19   -4.5320458985e+01    1.2747351305e+00    5.1292540545e+02    5.1600000000e+02    0.0000000000e+00   -4.5931226642e+01    9.9223465894e-01    9.9612403101e-01
        20   -4.5320094607e+01    1.2755929253e+00    5.1306434461e+02    5.1400000000e+02    0.0000000000e+00   -4.5501039093e+01    9.9200399021e-01    9.9610894942e-01
        21   -4.5267162646e+01    1.3349706847e+00    5.1484481670e+02    5.1500000000e+02    0.0000000000e+00   -4.5322171247e+01    9.9428396234e-01    9.9223300971e-01
        22   -4.5263261224e+01    1.5721857189e+00    5.1183272981e+02    5.1200000000e+02    0.0000000000e+00   -4.5299169530e+01    9.9410428064e-01    9.9414062500e-01
        23   -4.5345535757e+01    1.9229793994e+00    5.1210137771e+02    5.1200000000e+02    0.0000000000e+00   -4.5283179406e+01    9.9280559565e-01    9.9804687500e-01
        24   -4.5253097842e+01    1.3837372139e+00    5.1398920085e+02    5.1400000000e+02    0.0000000000e+00   -4.5299211542e+01    9.9399787020e-01    9.9610894942e-01
        25   -4.5318360788e+01    1.4823301135e+00    5.1394633856e+02    5.1400000000e+02    0.0000000000e+00   -4.5293708045e+01    9.9251616644e-01    9.9805447471e-01
        26   -4.5332437159e+01    3.9780454387e+00    5.1595905319e+02    5.1600000000e+02    0.0000000000e+00   -4.5298379712e+01    9.9371544841e-01    9.9806201550e-01
        27   -4.5312476031e+01    1.2989749554e+00    5.1789540630e+02    5.1800000000e+02    0.0000000000e+00   -4.5307695643e+01    9.9393412623e-01    9.9806949807e-01
        28   -4.5275893889e+01    1.3130145719e+00    5.1889150468e+02    5.1900000000e+02    0.0000000000e+00   -4.5313001935e+01    9.9464221698e-01    9.9614643545e-01
        29   -4.5348762774e+01    1.5577445185e+00    5.1698331967e+02    5.1700000000e+02    0.0000000000e+00   -4.5312072405e+01    9.9399295451e-01    9.9419729207e-01
        30   -4.5353640639e+01    1.4552295283e+00    5.1621229114e+02    5.1600000000e+02    0.0000000000e+00   -4.5313394257e+01    9.9281012906e-01    9.9806201550e-01
        31   -4.5338246924e+01    1.3918674249e+00    5.1714963246e+02    5.1700000000e+02    0.0000000000e+00   -4.5316441051e+01    9.9425928936e-01    9.9226305609e-01
        32   -4.5284658567e+01    1.4559946439e+00    5.1495614046e+02    5.1500000000e+02    0.0000000000e+00   -4.5320755155e+01    9.9222995131e-01    9.9417475728e-01
        33   -4.5320994388e+01    1.6052205898e+00    5.1295651789e+02    5.1300000000e+02    0.0000000000e+00   -4.5314497788e+01    9.9373531592e-01    9.9220272904e-01
        34   -4.5340851147e+01    1.4414708303e+00    5.0908492447e+02    5.0900000000e+02    0.0000000000e+00   -4.5311482401e+01    9.9375499260e-01    9.9214145383e-01
        35   -4.5327041565e+01    1.3897254250e+00    5.0816063859e+02    5.0800000000e+02    0.0000000000e+00   -4.5305988515e+01    9.9389274679e-01    1.0000000000e+00
        36   -4.5326661022e+01    1.3043308874e+00    5.1109175947e+02    5.1100000000e+02    0.0000000000e+00   -4.5305130237e+01    9.9238509701e-01    9.9412915851e-01
        37   -4.5230302271e+01    1.3016932568e+00    5.0782470824e+02    5.0800000000e+02    0.0000000000e+00   -4.5311705516e+01    9.9452923425e-01    9.9606299213e-01
        38   -4.5279011543e+01    1.2494336845e+00    5.0776536710e+02    5.0800000000e+02    0.0000000000e+00   -4.5300671658e+01    9.9404064595e-01    9.9212598425e-01
        39   -4.5264565836e+01    1.3159455822e+00    5.0486458173e+02    5.0500000000e+02    0.0000000000e+00   -4.5298983829e+01    9.9361917450e-01    9.9801980198e-01
        40   -4.5213554050e+01    1.3836404623e+00    5.0573576835e+02    5.0600000000e+02    0.0000000000e+00   -4.5291118444e+01    9.9349647941e-01    9.9407114625e-01
        41   -4.5273433485e+01    1.2923946872e+00    5.0275476199e+02    5.0300000000e+02    0.0000000000e+00   -4.5288480695e+01    9.9510586659e-01    9.9602385686e-01
        42   -4.5283342492e+01    1.4533444087e+00    5.0401697125e+02    5.0400000000e+02    0.0000000000e+00   -4.5281325337e+01    9.9452808036e-01    9.9206349206e-01
        43   -4.5275070786e+01    1.2659456947e+00    5.0400965978e+02    5.0400000000e+02    0.0000000000e+00   -4.5283128213e+01    9.9293526081e-01    9.9404761905e-01
        44   -4.5348466062e+01    1.3114727178e+00    5.0515772718e+02    5.0500000000e+02    0.0000000000e+00   -4.5282123202e+01    9.9331926247e-01    9.9207920792e-01
        45   -4.5305477185e+01    1.2880162620e+00    5.0221761345e+02    5.0200000000e+02    0.0000000000e+00   -4.5286423026e+01    9.9351956052e-01    1.0000000000e+00
        46   -4.5349339195e+01    1.3212473691e+00    5.0421874018e+02    5.0400000000e+02    0.0000000000e+00   -4.5280801227e+01    9.9488283395e-01    9.9603174603e-01
