#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5090008103e+01    2.0345588663e+03   -8.2473824182e+01    3.7383816079e+01   -2.3266248802e+01    3.0781841509e+00   -1.1183081449e+01   -5.1102678081e+01   -1.0895509832e+01    5.1215526196e+02    7.1774550300e-01    9.9597167969e-01
         1   -4.5079709443e+01    2.0335021667e+03   -8.2808502072e+01    3.7728792629e+01   -2.3392754948e+01    2.9228974063e+00   -1.1235966449e+01   -5.1102678081e+01   -1.0952942826e+01    5.1197551412e+02    7.3602627800e-01    9.9694824219e-01
         2   -4.5058767013e+01    2.0315389340e+03   -8.2462675225e+01    3.7403908212e+01   -2.3045574493e+01    2.8174772880e+00   -1.1131899940e+01   -5.1102678081e+01   -1.0848783488e+01    5.1196073431e+02    7.0745175800e-01    9.9609375000e-01
         3   -4.5104852780e+01    2.0359162125e+03   -8.2364248785e+01    3.7259396005e+01   -2.3081196881e+01    2.9647716491e+00   -1.1145145472e+01   -5.1102678081e+01   -1.0863398938e+01    5.1415723910e+02    7.0766169800e-01    9.9586575875e-01
         4   -4.5109725317e+01    2.0362002679e+03   -8.2633971574e+01    3.7524246257e+01   -2.3150151509e+01    2.7996221372e+00   -1.1180764121e+01   -5.1102678081e+01   -1.0911153851e+01    5.1688678354e+02    7.1493504000e-01    9.9614643545e-01
         5   -4.5065198165e+01    2.0321924511e+03   -8.2546554552e+01    3.7481356387e+01   -2.3303829819e+01    3.0079693079e+00   -1.1148015959e+01   -5.1102678081e+01   -1.0877819195e+01    5.1002603670e+02    7.0424113300e-01    9.9623786408e-01
         6   -4.5108996497e+01    2.0362752571e+03   -8.2306109218e+01    3.7197112720e+01   -2.3331621499e+01    3.2819106001e+00   -1.1153720238e+01   -5.1102678081e+01   -1.0882784016e+01    5.1204656687e+02    7.1534536400e-01    9.9632352941e-01
         7   -4.5104938829e+01    2.0359921691e+03   -8.2413323448e+01    3.7308384619e+01   -2.3365911084e+01    3.2046990042e+00   -1.1149433287e+01   -5.1102678081e+01   -1.0884392526e+01    5.1192913542e+02    7.2988388000e-01    9.9603271484e-01
         8   -4.5080632261e+01    2.0336695030e+03   -8.2517835367e+01    3.7437203105e+01   -2.3193799538e+01    2.9548823110e+00   -1.1176240059e+01   -5.1102678081e+01   -1.0908867418e+01    5.1401811820e+02    7.4715471500e-01    9.9537937743e-01
         9   -4.5066513541e+01    2.0324810258e+03   -8.2252139857e+01    3.7185626316e+01   -2.3089466003e+01    3.0602254820e+00   -1.1120221255e+01   -5.1102678081e+01   -1.0854597520e+01    5.1398314889e+02    8.3373590100e-01    9.9660852713e-01
        10   -4.5072828799e+01    2.0329746390e+03   -8.2020460108e+01    3.6947631309e+01   -2.2989862342e+01    3.1134527345e+00   -1.1041372419e+01   -5.1102678081e+01   -1.0775665564e+01    5.1008035466e+02    7.1959692200e-01    9.9627685547e-01
        11   -4.5181900537e+01    2.0429360360e+03   -8.1849480555e+01    3.6667580018e+01   -2.3043434203e+01    3.3109034168e+00   -1.1014271688e+01   -5.1102678081e+01   -1.0743519603e+01    5.1421875837e+02    7.1740614700e-01    9.9639892578e-01
        12   -4.5186478271e+01    2.0432517972e+03   -8.1972738935e+01    3.6786260663e+01   -2.3128995477e+01    3.1999193338e+00   -1.0940984710e+01   -5.1102678081e+01   -1.0667981139e+01    5.1382690225e+02    7.2548900600e-01    9.9636627907e-01
        13   -4.5247465564e+01    2.0487667989e+03   -8.2085098721e+01    3.6837633157e+01   -2.3196586905e+01    3.1916814329e+00   -1.0977515168e+01   -5.1102678081e+01   -1.0709568962e+01    5.1332611108e+02    7.4514674400e-01    9.9587378641e-01
