#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5842067650e+01    2.1028536131e+03   -8.1001400156e+01    3.5159332505e+01   -2.1590549723e+01    3.2090620052e+00   -1.1517234357e+01   -5.1102678081e+01   -1.1231115233e+01    5.1200000000e+02    1.0020060540e+00    7.2766113281e-01
         1   -4.5757194875e+01    2.0949730513e+03   -8.1185657133e+01    3.5428462259e+01   -2.1870200560e+01    3.3028778810e+00   -1.1515656374e+01   -5.1102678081e+01   -1.1232228823e+01    5.1200000000e+02    1.0315554420e+00    7.2436523438e-01
         2   -4.5738450489e+01    2.0931343057e+03   -8.0656625027e+01    3.4918174538e+01   -2.1265877871e+01    3.2359907139e+00   -1.1524059789e+01   -5.1102678081e+01   -1.1238095037e+01    5.1200000000e+02    1.0009264480e+00    7.2853597005e-01
         3   -4.5782475680e+01    2.0972560438e+03   -7.9886674380e+01    3.4104198699e+01   -2.0850585201e+01    3.5203974234e+00   -1.1453808521e+01   -5.1102678081e+01   -1.1151458940e+01    5.1200000000e+02    9.8918037800e-01    7.3197428385e-01
         4   -4.5769880022e+01    2.0961027872e+03   -8.0158288912e+01    3.4388408890e+01   -2.0983471955e+01    3.4774503415e+00   -1.1549589218e+01   -5.1102678081e+01   -1.1271848866e+01    5.1200000000e+02    9.8793533800e-01    7.3152669271e-01
         5   -4.5791383714e+01    2.0981861146e+03   -8.0186291915e+01    3.4394908201e+01   -2.1149124941e+01    3.6589182228e+00   -1.1593407116e+01   -5.1102678081e+01   -1.1316980553e+01    5.1200000000e+02    9.8611785200e-01    7.2896321615e-01
         6   -4.5784165864e+01    2.0973294509e+03   -8.0307718064e+01    3.4523552200e+01   -2.1056918842e+01    3.4157055424e+00   -1.1563826683e+01   -5.1102678081e+01   -1.1294551805e+01    5.1200000000e+02    9.9030401800e-01    7.2973632812e-01
         7   -4.5920059714e+01    2.1101491782e+03   -8.0729895054e+01    3.4809835340e+01   -2.1321848307e+01    3.4729466674e+00   -1.1778315333e+01   -5.1102678081e+01   -1.1508725827e+01    5.1200000000e+02    1.0378051810e+00    7.2926839193e-01
         8   -4.5791645294e+01    2.0982056675e+03   -8.0477284858e+01    3.4685639564e+01   -2.1399617640e+01    3.4617663593e+00   -1.1436755496e+01   -5.1102678081e+01   -1.1173506248e+01    5.1200000000e+02    9.8833848100e-01    7.2831217448e-01
         9   -4.5836746448e+01    2.1022698449e+03   -8.0018236582e+01    3.4181490134e+01   -2.0938012939e+01    3.6025969799e+00   -1.1580142542e+01   -5.1102678081e+01   -1.1329872997e+01    5.1200000000e+02    9.9661127300e-01    7.2993977865e-01
        10   -4.5835690972e+01    2.1026768337e+03   -7.9692861528e+01    3.3857170556e+01   -2.0567498664e+01    3.6760927621e+00   -1.1698777545e+01   -5.1102678081e+01   -1.1435540108e+01    5.1200000000e+02    9.8631810600e-01    7.3256429036e-01
        11   -4.5743315848e+01    2.0941361536e+03   -8.0379692202e+01    3.4636376354e+01   -2.1444302105e+01    3.5675719381e+00   -1.1400283953e+01   -5.1102678081e+01   -1.1131809661e+01    5.1200000000e+02    9.8567252500e-01    7.3050944010e-01
        12   -4.5827190479e+01    2.1017795543e+03   -7.9939018276e+01    3.4111827797e+01   -2.0715698323e+01    3.4440721032e+00   -1.1564713975e+01   -5.1102678081e+01   -1.1292270406e+01    5.1200000000e+02    9.9049018500e-01    7.2916666667e-01
        13   -4.5737686442e+01    2.0933339193e+03   -8.0206508759e+01    3.4468822317e+01   -2.0823932562e+01    3.3713142940e+00   -1.1651212410e+01   -5.1102678081e+01   -1.1364289896e+01    5.1200000000e+02    9.8748361000e-01    7.2843424479e-01
        14   -4.5812371794e+01    2.1003008428e+03   -8.0047189402e+01    3.4234817608e+01   -2.0777105463e+01    3.4232487173e+00   -1.1590654575e+01   -5.1102678081e+01   -1.1297480242e+01    5.1200000000e+02    1.0271567380e+00    7.2829182943e-01
        15   -4.5762582626e+01    2.0955140079e+03   -8.0438616510e+01    3.4676033885e+01   -2.0710084777e+01    3.0617042300e+00   -1.1687557882e+01   -5.1102678081e+01   -1.1419506542e+01    5.1200000000e+02    9.8650977900e-01    7.3225911458e-01
        16   -4.5786597503e+01    2.0977266068e+03   -7.9761252626e+01    3.3974655123e+01   -2.0330642174e+01    3.3837417742e+00   -1.1711674145e+01   -5.1102678081e+01   -1.1436858780e+01    5.1200000000e+02    9.8471018400e-01    7.2760009766e-01
