#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5756644400e+01    2.0949790448e+03   -8.0617790225e+01    3.4861145826e+01   -2.1291496432e+01    3.5188503682e+00   -1.1742466080e+01   -5.1102678081e+01   -1.1456474073e+01    5.1193086415e+02    7.2321242000e-01    9.9633789062e-01
         1   -4.5757601826e+01    2.0950382523e+03   -8.0768740773e+01    3.5011138948e+01   -2.1599117372e+01    3.6979189959e+00   -1.1764864316e+01   -5.1102678081e+01   -1.1480034689e+01    5.1200225002e+02    7.0893353700e-01    9.9652099609e-01
         2   -4.5802584731e+01    2.0996276616e+03   -8.0209323801e+01    3.4406739070e+01   -2.1423816457e+01    4.0603304060e+00   -1.1743159669e+01   -5.1102678081e+01   -1.1458253377e+01    5.1211667920e+02    7.1722638700e-01    9.9621582031e-01
         3   -4.5759005268e+01    2.0952450684e+03   -8.0385949248e+01    3.4626943980e+01   -2.1412139164e+01    3.7268022685e+00   -1.1597934271e+01   -5.1102678081e+01   -1.1313125412e+01    5.1075511613e+02    6.9826502500e-01    9.9626956947e-01
         4   -4.5793827760e+01    2.0982379287e+03   -8.0561964739e+01    3.4768136980e+01   -2.1337375916e+01    3.5209183313e+00   -1.1642829074e+01   -5.1102678081e+01   -1.1362934841e+01    5.1536118008e+02    7.1396113400e-01    9.9574416342e-01
         5   -4.5853392232e+01    2.1037052102e+03   -8.0494518901e+01    3.4641126669e+01   -2.1162988402e+01    3.3724675199e+00   -1.1601319937e+01   -5.1102678081e+01   -1.1322586997e+01    5.1580768535e+02    7.0424496300e-01    9.9632707129e-01
         6   -4.5860808574e+01    2.1046439821e+03   -8.0680782197e+01    3.4819973623e+01   -2.1484520402e+01    3.5412406451e+00   -1.1634824359e+01   -5.1102678081e+01   -1.1354699152e+01    5.0926098130e+02    6.9600327400e-01    9.9677144250e-01
         7   -4.5799923857e+01    2.0988885258e+03   -8.0661831485e+01    3.4861907628e+01   -2.1568540178e+01    3.6891941819e+00   -1.1679807408e+01   -5.1102678081e+01   -1.1399492114e+01    5.1255566570e+02    7.0198696300e-01    9.9564950980e-01
         8   -4.5841798598e+01    2.1028939192e+03   -8.0862681558e+01    3.5020882960e+01   -2.1602836897e+01    3.4988006397e+00   -1.1655967220e+01   -5.1102678081e+01   -1.1372531748e+01    5.0957146775e+02    7.0989785000e-01    9.9595588235e-01
         9   -4.5802721027e+01    2.0992320647e+03   -8.0787315825e+01    3.4984594798e+01   -2.1422710724e+01    3.3886992214e+00   -1.1650626242e+01   -5.1102678081e+01   -1.1372879944e+01    5.1530228904e+02    7.9327191100e-01    9.9664961014e-01
        10   -4.5869472434e+01    2.1060086979e+03   -8.0370246956e+01    3.4500774522e+01   -2.1365749789e+01    3.7512683208e+00   -1.1653087406e+01   -5.1102678081e+01   -1.1375545631e+01    5.1187369480e+02    6.9711059200e-01    9.9538834951e-01
        11   -4.5756232604e+01    2.0951010222e+03   -8.0862035536e+01    3.5105802932e+01   -2.1267331027e+01    3.1137047145e+00   -1.1605731142e+01   -5.1102678081e+01   -1.1328427376e+01    5.0981936578e+02    6.9033279800e-01    9.9650735294e-01
        12   -4.5818410307e+01    2.1005689062e+03   -8.0483658268e+01    3.4665247961e+01   -2.1140116444e+01    3.3134947583e+00   -1.1554358501e+01   -5.1102678081e+01   -1.1278926261e+01    5.1231988116e+02    6.8925959800e-01    9.9712009804e-01
        13   -4.5806690473e+01    2.1002755584e+03   -8.0596724244e+01    3.4790033771e+01   -2.0943308763e+01    3.0168097439e+00   -1.1567547144e+01   -5.1102678081e+01   -1.1296225873e+01    5.1263378286e+02    7.0010779300e-01    9.9597953216e-01
        14   -4.5807626589e+01    2.0995285714e+03   -8.0099652340e+01    3.4292025751e+01   -2.0834935412e+01    3.3969236167e+00   -1.1558962463e+01   -5.1102678081e+01   -1.1287371404e+01    5.1336124512e+02    6.9778730400e-01    9.9574416342e-01
        15   -4.5853993239e+01    2.1038259188e+03   -8.0223959705e+01    3.4369966465e+01   -2.0781166820e+01    3.1867275029e+00   -1.1526842307e+01   -5.1102678081e+01   -1.1254324794e+01    5.0975997574e+02    6.9236366000e-01    9.9578033268e-01
        16   -4.5871749401e+01    2.1055031425e+03   -8.0220392990e+01    3.4348643589e+01   -2.0784079655e+01    3.1794227721e+00   -1.1513058027e+01   -5.1102678081e+01   -1.1234630420e+01    5.1328256021e+02    6.9392521500e-01    9.9675880626e-01
        17   -4.5933702589e+01    2.1114238363e+03   -8.0110348688e+01    3.4176646099e+01   -2.0786627036e+01    3.3734068113e+00   -1.1594450382e+01   -5.1102678081e+01   -1.1314503421e+01    5.1089226126e+02    6.9286528800e-01    9.9615478516e-01
        18   -4.5886186817e+01    2.1068314410e+03   -8.0519545158e+01    3.4633358342e+01   -2.0848779174e+01    3.0804411971e+00   -1.1648529101e+01   -5.1102678081e+01   -1.1369497908e+01    5.1097210835e+02    6.8829692500e-01    9.9583333333e-01
        19   -4.5899468296e+01    2.1079814436e+03   -8.0427362833e+01    3.4527894537e+01   -2.0850173395e+01    3.1108226990e+00   -1.1585334056e+01   -5.1102678081e+01   -1.1306992466e+01    5.1004729288e+02    7.7832277200e-01    9.9607072692e-01
        20   -4.5911486882e+01    2.1092747586e+03   -8.0509628453e+01    3.4598141572e+01   -2.0941048870e+01    3.1246112488e+00   -1.1590512751e+01   -5.1102678081e+01   -1.1313233960e+01    5.1095592449e+02    6.8973319000e-01    9.9662328094e-01
        21   -4.5853817261e+01    2.1037462307e+03   -8.0356596279e+01    3.4502779017e+01   -2.0808215752e+01    3.1582209162e+00   -1.1603923362e+01   -5.1102678081e+01   -1.1325854457e+01    5.0889150936e+02    7.4099759100e-01    9.9711444008e-01
        22   -4.5902565334e+01    2.1083263340e+03   -8.0295608995e+01    3.4393043662e+01   -2.0734968671e+01    3.2385523085e+00   -1.1696514551e+01   -5.1102678081e+01   -1.1418936320e+01    5.1103355594e+02    6.9138358700e-01    9.9547455969e-01
        23   -4.5829025751e+01    2.1016752917e+03   -8.0340334918e+01    3.4511309168e+01   -2.0754591756e+01    3.2109969839e+00   -1.1694062066e+01   -5.1102678081e+01   -1.1415561460e+01    5.0987869033e+02    6.9471766500e-01    9.9613970588e-01
        24   -4.5873066491e+01    2.1059548966e+03   -8.0344992027e+01    3.4471925536e+01   -2.0942519695e+01    3.3416786768e+00   -1.1641472928e+01   -5.1102678081e+01   -1.1365786784e+01    5.1190526025e+02    6.9969165200e-01    9.9591064453e-01
        25   -4.5875947968e+01    2.1059085203e+03   -8.0448004859e+01    3.4572056890e+01   -2.1005322357e+01    3.3826748825e+00   -1.1722679303e+01   -5.1102678081e+01   -1.1451181684e+01    5.1602263425e+02    7.1140422500e-01    9.9648740310e-01
