# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -4.5756644400e+01    1.3085380994e+00    5.1193086415e+02    5.1200000000e+02    0.0000000000e+00   -4.5783929728e+01    9.9480152349e-01    1.0000000000e+00
         1   -4.5757601826e+01    1.2801274612e+00    5.1200225002e+02    5.1200000000e+02    0.0000000000e+00   -4.5743140391e+01    9.9476321575e-01    9.8828125000e-01
         2   -4.5802584731e+01    1.7508935350e+00    5.1211667920e+02    5.1200000000e+02    0.0000000000e+00   -4.5758041281e+01    9.9492962781e-01    9.9609375000e-01
         3   -4.5759005268e+01    1.3585053530e+00    5.1075511613e+02    5.1100000000e+02    0.0000000000e+00   -4.5825371040e+01    9.9348563259e-01    9.9608610568e-01
         4   -4.5793827760e+01    1.1632677821e+00    5.1536118008e+02    5.1400000000e+02    0.0000000000e+00   -4.5515567819e+01    9.9324665416e-01    9.9610894942e-01
         5   -4.5853392232e+01    1.1716310513e+00    5.1580768535e+02    5.1900000000e+02    0.0000000000e+00   -4.6448162795e+01    9.9436568916e-01    9.8651252408e-01
         6   -4.5860808574e+01    1.4302190599e+00    5.0926098130e+02    5.1300000000e+02    0.0000000000e+00   -4.6594329048e+01    9.9529162139e-01    9.9415204678e-01
         7   -4.5799923857e+01    1.2555004995e+00    5.1255566570e+02    5.1000000000e+02    0.0000000000e+00   -4.5324407925e+01    9.9301208293e-01    9.9607843137e-01
         8   -4.5841798598e+01    1.4234205186e+00    5.0957146775e+02    5.1000000000e+02    0.0000000000e+00   -4.5908393464e+01    9.9255735810e-01    1.0000000000e+00
         9   -4.5802721027e+01    1.3428112181e+00    5.1530228904e+02    5.1300000000e+02    0.0000000000e+00   -4.5366347414e+01    9.9417278554e-01    9.9805068226e-01
        10   -4.5869472434e+01    2.0001965478e+00    5.1187369480e+02    5.1500000000e+02    0.0000000000e+00   -4.6445628272e+01    9.9272612794e-01    9.8834951456e-01
        11   -4.5756232604e+01    1.4682001482e+00    5.0981936578e+02    5.1000000000e+02    0.0000000000e+00   -4.5844800406e+01    9.9286151654e-01    9.9607843137e-01
        12   -4.5818410307e+01    1.2421831876e+00    5.1231988116e+02    5.1000000000e+02    0.0000000000e+00   -4.5329417923e+01    9.9484158027e-01    9.9607843137e-01
        13   -4.5806690473e+01    2.0226663118e+00    5.1263378286e+02    5.1300000000e+02    0.0000000000e+00   -4.5880867588e+01    9.9394617065e-01    9.9610136452e-01
        14   -4.5807626589e+01    1.1899177356e+00    5.1336124512e+02    5.1400000000e+02    0.0000000000e+00   -4.5930399637e+01    9.9416016439e-01    9.9221789883e-01
        15   -4.5853993239e+01    1.2372228406e+00    5.0975997574e+02    5.1100000000e+02    0.0000000000e+00   -4.6073141971e+01    9.9304789408e-01    9.9608610568e-01
        16   -4.5871749401e+01    1.2857494291e+00    5.1328256021e+02    5.1100000000e+02    0.0000000000e+00   -4.5415528648e+01    9.9449649086e-01    9.9412915851e-01
        17   -4.5933702589e+01    1.5188027498e+00    5.1089226126e+02    5.1200000000e+02    0.0000000000e+00   -4.6121936215e+01    9.9436193694e-01    9.9414062500e-01
        18   -4.5886186817e+01    1.2893003995e+00    5.1097210835e+02    5.1000000000e+02    0.0000000000e+00   -4.5717112980e+01    9.9275269348e-01    9.9803921569e-01
        19   -4.5899468296e+01    1.2202537350e+00    5.1004729288e+02    5.0900000000e+02    0.0000000000e+00   -4.5685224936e+01    9.9341780935e-01    9.9803536346e-01
        20   -4.5911486882e+01    1.4101309386e+00    5.1095592449e+02    5.0900000000e+02    0.0000000000e+00   -4.5517351048e+01    9.9485807226e-01    9.9410609037e-01
        21   -4.5853817261e+01    1.1736732238e+00    5.0889150936e+02    5.0900000000e+02    0.0000000000e+00   -4.5909445590e+01    9.9552944416e-01    9.9410609037e-01
        22   -4.5902565334e+01    1.2808298105e+00    5.1103355594e+02    5.1100000000e+02    0.0000000000e+00   -4.5876562296e+01    9.9233039750e-01    9.9608610568e-01
        23   -4.5829025751e+01    1.3756904596e+00    5.0987869033e+02    5.1000000000e+02    0.0000000000e+00   -4.5887400456e+01    9.9342067055e-01    9.9607843137e-01
        24   -4.5873066491e+01    1.6166672835e+00    5.1190526025e+02    5.1200000000e+02    0.0000000000e+00   -4.5870072017e+01    9.9409047630e-01    9.9804687500e-01
        25   -4.5875947968e+01    1.3059182805e+00    5.1602263425e+02    5.1600000000e+02    0.0000000000e+00   -4.5873807288e+01    9.9361286925e-01    9.9806201550e-01
        26   -4.5941910185e+01    1.3517865110e+00    5.1510714000e+02    5.1500000000e+02    0.0000000000e+00   -4.5882144285e+01    9.9522219756e-01    9.9805825243e-01
        27   -4.5885434473e+01    2.4296424136e+00    5.1611110095e+02    5.1600000000e+02    0.0000000000e+00   -4.5890024560e+01    9.9370785340e-01    1.0000000000e+00
        28   -4.5920511620e+01    1.2408267901e+00    5.1602059455e+02    5.1600000000e+02    0.0000000000e+00   -4.5892154222e+01    9.9371552961e-01    9.9418604651e-01
        29   -4.5902689151e+01    1.2162241057e+00    5.1307237650e+02    5.1300000000e+02    0.0000000000e+00   -4.5896018270e+01    9.9284310613e-01    9.9805068226e-01
        30   -4.5886961418e+01    1.2013297429e+00    5.1600422911e+02    5.1600000000e+02    0.0000000000e+00   -4.5891737807e+01    9.9355020636e-01    9.9418604651e-01
        31   -4.5869058000e+01    1.3723769699e+00    5.1389611345e+02    5.1400000000e+02    0.0000000000e+00   -4.5897191839e+01    9.9372428676e-01    9.9416342412e-01
        32   -4.5894693041e+01    1.3460883264e+00    5.1093278164e+02    5.1100000000e+02    0.0000000000e+00   -4.5891402717e+01    9.9356941474e-01    9.9412915851e-01
        33   -4.5905024345e+01    1.1844163584e+00    5.0907347768e+02    5.0900000000e+02    0.0000000000e+00   -4.5886157073e+01    9.9404501314e-01    9.9803536346e-01
        34   -4.5888752768e+01    1.3116457360e+00    5.0904009431e+02    5.0900000000e+02    0.0000000000e+00   -4.5883710018e+01    9.9222022398e-01    9.9214145383e-01
