#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5086091789e+01    2.0344097266e+03   -8.2448369395e+01    3.7362277605e+01   -2.3075581414e+01    2.7694706138e+00   -1.1039580514e+01   -5.1102678081e+01   -1.0756015032e+01    5.1198725909e+02    1.3649782000e-01    9.9591064453e-01
         1   -4.5144822553e+01    2.0400984720e+03   -8.2342188467e+01    3.7197365914e+01   -2.3199340180e+01    2.8929165490e+00   -1.0933086754e+01   -5.1102678081e+01   -1.0651557011e+01    5.1214694345e+02    1.3507097500e-01    9.9584960938e-01
         2   -4.5048843632e+01    2.0309116585e+03   -8.2652697579e+01    3.7603853947e+01   -2.3272250021e+01    2.7751586510e+00   -1.1052928128e+01   -5.1102678081e+01   -1.0769405373e+01    5.0956792937e+02    1.3388544200e-01    9.9601715686e-01
         3   -4.5072493894e+01    2.0328222667e+03   -8.3006807147e+01    3.7934313253e+01   -2.3490793226e+01    2.7693846154e+00   -1.1182720456e+01   -5.1102678081e+01   -1.0907445699e+01    5.1451239559e+02    1.3472888700e-01    9.9700927734e-01
         4   -4.5049088718e+01    2.0307385358e+03   -8.2945133661e+01    3.7896044943e+01   -2.3374660491e+01    2.7459785485e+00   -1.1213773637e+01   -5.1102678081e+01   -1.0936748675e+01    5.1044085441e+02    1.3302283400e-01    9.9457846004e-01
         5   -4.5130826785e+01    2.0380964649e+03   -8.3076823931e+01    3.7945997147e+01   -2.3546588372e+01    2.8320251729e+00   -1.1259582651e+01   -5.1102678081e+01   -1.0989058479e+01    5.1475988592e+02    1.3343247600e-01    9.9646686160e-01
         6   -4.5117666420e+01    2.0371030764e+03   -8.3166733213e+01    3.8049066794e+01   -2.3614699844e+01    2.8429787875e+00   -1.1292334076e+01   -5.1102678081e+01   -1.1023525002e+01    5.1226631220e+02    1.3395040600e-01    9.9605582524e-01
         7   -4.5113130387e+01    2.0364467490e+03   -8.2991678836e+01    3.7878548448e+01   -2.3361435305e+01    2.8238415734e+00   -1.1351407023e+01   -5.1102678081e+01   -1.1085829914e+01    5.0673702105e+02    1.3159331200e-01    9.9519230769e-01
         8   -4.5136271729e+01    2.0384397046e+03   -8.2875285917e+01    3.7739014188e+01   -2.3338084279e+01    2.8417629520e+00   -1.1276286510e+01   -5.1102678081e+01   -1.0999249851e+01    5.1026515233e+02    1.3154145300e-01    9.9672029703e-01
         9   -4.5098047265e+01    2.0351230985e+03   -8.2741146320e+01    3.7643099056e+01   -2.3446794279e+01    3.1300756636e+00   -1.1321749624e+01   -5.1102678081e+01   -1.1039913093e+01    5.0861710432e+02    1.5584301000e-01    9.9587031558e-01
        10   -4.5157529590e+01    2.0405892278e+03   -8.2313565381e+01    3.7156035790e+01   -2.3259639278e+01    3.2517279808e+00   -1.1202976002e+01   -5.1102678081e+01   -1.0916644779e+01    5.1148765699e+02    1.3317500900e-01    9.9569389764e-01
        11   -4.5192341420e+01    2.0436763959e+03   -8.2528471956e+01    3.7336130536e+01   -2.3147787098e+01    2.8789844741e+00   -1.1156991251e+01   -5.1102678081e+01   -1.0867299881e+01    5.1058839356e+02    1.3415842600e-01    9.9632352941e-01
        12   -4.5173264989e+01    2.0419403134e+03   -8.2504921676e+01    3.7331656687e+01   -2.3321868878e+01    3.0465688171e+00   -1.1126943534e+01   -5.1102678081e+01   -1.0846309118e+01    5.1236069534e+02    1.3361285900e-01    9.9663649706e-01
        13   -4.5125780015e+01    2.0376802262e+03   -8.2392348084e+01    3.7266568069e+01   -2.3457320728e+01    3.2455727046e+00   -1.1077921979e+01   -5.1102678081e+01   -1.0796671888e+01    5.1352725221e+02    1.3521785100e-01    9.9623054475e-01
        14   -4.5140389202e+01    2.0390191862e+03   -8.2352834424e+01    3.7212445222e+01   -2.3372069580e+01    3.2305707261e+00   -1.1108657489e+01   -5.1102678081e+01   -1.0829607423e+01    5.1152052167e+02    1.3428033000e-01    9.9585769981e-01
        15   -4.5142833331e+01    2.0390987316e+03   -8.2321554547e+01    3.7178721215e+01   -2.3426575481e+01    3.2804319692e+00   -1.1072732953e+01   -5.1102678081e+01   -1.0793826427e+01    5.1147851232e+02    1.3447486600e-01    9.9559686888e-01
        16   -4.5136954898e+01    2.0385757285e+03   -8.2478513971e+01    3.7341559073e+01   -2.3616309254e+01    3.3826037225e+00   -1.1142130359e+01   -5.1102678081e+01   -1.0866463322e+01    5.1151179623e+02    1.3406505300e-01    9.9596379648e-01
        17   -4.5091623612e+01    2.0344845198e+03   -8.2718606134e+01    3.7626982522e+01   -2.3709233785e+01    3.1923833876e+00   -1.1099077655e+01   -5.1102678081e+01   -1.0822059617e+01    5.1038127809e+02    1.3462084200e-01    9.9607843137e-01
