# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
        32   -4.5063249102e+01    1.2201628923e+00    5.0490331069e+02    5.0500000000e+02    2.5000000000e-01   -4.5108893739e+01    9.9194566231e-01    9.9801980198e-01
        33   -4.5092364241e+01    1.1610527570e+00    5.0687154740e+02    5.0700000000e+02    2.5000000000e-01   -4.5104064401e+01    9.9328063294e-01    9.9605522682e-01
        34   -4.5129837312e+01    1.3669030638e+00    5.0701890602e+02    5.0700000000e+02    2.5000000000e-01   -4.5106122365e+01    9.9419447262e-01    9.9408284024e-01
        35   -4.5099860613e+01    1.3343833428e+00    5.0805932766e+02    5.0800000000e+02    5.0000000000e-01   -4.5107322907e+01    9.9468914145e-01    9.9803149606e-01
        36   -4.5148458955e+01    1.2857973612e+00    5.1010369519e+02    5.1000000000e+02    2.5000000000e-01   -4.5108295427e+01    9.9274493957e-01    9.9607843137e-01
        37   -4.5116134316e+01    1.1721224419e+00    5.1010577542e+02    5.1000000000e+02    2.5000000000e-01   -4.5114219295e+01    9.9437903509e-01    9.9411764706e-01
        38   -4.5164095378e+01    1.3365170302e+00    5.0814323344e+02    5.0800000000e+02    2.5000000000e-01   -4.5114123619e+01    9.9297755524e-01    9.9606299213e-01
        39   -4.5228524062e+01    1.3310266785e+00    5.0841967866e+02    5.0800000000e+02    0.0000000000e+00   -4.5112703888e+01    9.9418191287e-01    1.0000000000e+00
        40   -4.5168447003e+01    1.7336254494e+00    5.0837123388e+02    5.0800000000e+02    0.0000000000e+00   -4.5118660716e+01    9.9290296411e-01    9.9409448819e-01
        41   -4.5115546398e+01    1.4689478385e+00    5.0712474915e+02    5.0700000000e+02    5.0000000000e-01   -4.5120602041e+01    9.9412318028e-01    9.8816568047e-01
        42   -4.5134395199e+01    1.3432143696e+00    5.0408022904e+02    5.0400000000e+02    2.5000000000e-01   -4.5117594007e+01    9.9190066806e-01    9.9603174603e-01
        43   -4.5084948785e+01    1.2697192167e+00    5.0298626107e+02    5.0300000000e+02    5.0000000000e-01   -4.5111886924e+01    9.9256893013e-01    9.9801192843e-01
        44   -4.5108508263e+01    1.3808228419e+00    5.0393101027e+02    5.0400000000e+02    2.5000000000e-01   -4.5107942368e+01    9.9229245396e-01    9.9404761905e-01
        45   -4.5141482881e+01    1.1508660392e+00    5.0106941517e+02    5.0100000000e+02    2.5000000000e-01   -4.5109131051e+01    9.9305844800e-01    1.0000000000e+00
        46   -4.5200963116e+01    1.2347264839e+00    5.0130939116e+02    5.0100000000e+02    0.0000000000e+00   -4.5104069652e+01    9.9223936389e-01    9.9600798403e-01
        47   -4.5158040093e+01    1.1420031086e+00    5.0138276521e+02    5.0100000000e+02    2.5000000000e-01   -4.5107337853e+01    9.9321987694e-01    9.9600798403e-01
        48   -4.5175077442e+01    1.6099152444e+00    5.0229487702e+02    5.0200000000e+02    2.5000000000e-01   -4.5108541388e+01    9.9311372348e-01    9.9800796813e-01
        49   -4.5196962044e+01    1.6801449508e+00    5.0438094605e+02    5.0400000000e+02    5.0000000000e-01   -4.5111930695e+01    9.9211706074e-01    9.8809523810e-01
        50   -4.5183695474e+01    1.5303500813e+00    5.0339560706e+02    5.0300000000e+02    2.5000000000e-01   -4.5118271641e+01    9.9217148149e-01    9.9005964215e-01
        51   -4.5183717658e+01    1.3344284546e+00    5.0135933226e+02    5.0100000000e+02    5.0000000000e-01   -4.5117942976e+01    9.9136307398e-01    9.9600798403e-01
        52   -4.5192206060e+01    1.1852456814e+00    4.9934015747e+02    4.9900000000e+02    2.5000000000e-01   -4.5115415520e+01    9.9221012319e-01    9.8997995992e-01
        53   -4.5198204676e+01    1.4076996962e+00    4.9842178835e+02    4.9800000000e+02    5.0000000000e-01   -4.5113070563e+01    9.9318402907e-01    9.9196787149e-01
        54   -4.5225724988e+01    1.4087256219e+00    4.9852240060e+02    4.9800000000e+02    2.5000000000e-01   -4.5112997264e+01    9.9232982983e-01    9.9397590361e-01
        55   -4.5250073994e+01    1.3671912049e+00    5.0165655024e+02    5.0100000000e+02    7.5000000000e-01   -4.5115651956e+01    9.9153059248e-01    1.0000000000e+00
        56   -4.5150391703e+01    3.4832478778e+00    5.0133273659e+02    5.0100000000e+02    0.0000000000e+00   -4.5124912097e+01    9.9416025365e-01    9.9600798403e-01
        57   -4.5234913446e+01    1.3656059418e+00    5.0031112421e+02    5.0000000000e+02    2.5000000000e-01   -4.5124403446e+01    9.9365699248e-01    1.0000000000e+00
        58   -4.5178635448e+01    1.5907873661e+00    5.0239490363e+02    5.0200000000e+02    5.0000000000e-01   -4.5124717663e+01    9.9307563280e-01    9.9800796813e-01
        59   -4.5192717773e+01    2.2829657780e+00    5.0418080939e+02    5.0400000000e+02    2.5000000000e-01   -4.5129664322e+01    9.9329169840e-01    1.0000000000e+00
        60   -4.5151992260e+01    1.5387045286e+00    5.0505711387e+02    5.0500000000e+02    2.5000000000e-01   -4.5134315686e+01    9.9212413646e-01    9.9405940594e-01
        61   -4.5150054940e+01    1.4596648592e+00    5.0608232261e+02    5.0600000000e+02    5.0000000000e-01   -4.5136108031e+01    9.9212731491e-01    9.9209486166e-01
        62   -4.5169334630e+01    1.4574735230e+00    5.0411982615e+02    5.0400000000e+02    5.0000000000e-01   -4.5138142856e+01    9.9234483226e-01    9.9404761905e-01
        63   -4.5099613058e+01    1.2702757196e+00    5.0399739997e+02    5.0400000000e+02    7.5000000000e-01   -4.5134712532e+01    9.9417786072e-01    9.9603174603e-01
        64   -4.5148698966e+01    1.5216963126e+00    5.0494388687e+02    5.0500000000e+02    2.5000000000e-01   -4.5133319421e+01    9.9197246184e-01    9.9603960396e-01
        65   -4.5134891260e+01    1.3492790761e+00    5.0504363916e+02    5.0500000000e+02    2.5000000000e-01   -4.5135187310e+01    9.9471655597e-01    9.9801980198e-01
        66   -4.5185410588e+01    1.4128356364e+00    5.0509862653e+02    5.0500000000e+02    2.5000000000e-01   -4.5135076725e+01    9.9263897475e-01    9.9405940594e-01
        67   -4.5141955108e+01    1.3810814457e+00    5.0313578543e+02    5.0300000000e+02    5.0000000000e-01   -4.5135965469e+01    9.9118053421e-01    9.9204771372e-01
        68   -4.5170035559e+01    1.2474243898e+00    5.0216139393e+02    5.0200000000e+02    5.0000000000e-01   -4.5131913901e+01    9.9297433549e-01    9.9800796813e-01
        69   -4.5111648402e+01    1.3565441871e+00    5.0203527869e+02    5.0200000000e+02    2.5000000000e-01   -4.5130396960e+01    9.9229536315e-01    9.9800796813e-01
        70   -4.5132174143e+01    1.3438351071e+00    5.0299648854e+02    5.0300000000e+02    5.0000000000e-01   -4.5129382751e+01    9.9306218362e-01    9.9602385686e-01
        71   -4.5100836331e+01    1.3754999774e+00    5.0191903152e+02    5.0200000000e+02    5.0000000000e-01   -4.5130964903e+01    9.9299610346e-01    9.9402390438e-01
        72   -4.5121894871e+01    1.3168161609e+00    5.0192405111e+02    5.0200000000e+02    7.5000000000e-01   -4.5127899951e+01    9.9281321942e-01    9.9800796813e-01
        73   -4.5050258153e+01    1.3274736364e+00    5.0380675913e+02    5.0400000000e+02    5.0000000000e-01   -4.5127421445e+01    9.9174177020e-01    9.9603174603e-01
        74   -4.5084014714e+01    2.1418099677e+00    5.0265103286e+02    5.0300000000e+02    2.5000000000e-01   -4.5129368389e+01    9.9370224370e-01    1.0000000000e+00
        75   -4.5108182102e+01    1.3406984166e+00    5.1085747056e+02    5.1100000000e+02    5.0000000000e-01   -4.5125953848e+01    9.9225455979e-01    1.0000000000e+00
        76   -4.5080122971e+01    1.5057133727e+00    5.1173088381e+02    5.1200000000e+02    2.5000000000e-01   -4.5141501886e+01    9.9454002396e-01    9.9414062500e-01
        77   -4.5081247499e+01    1.4977040790e+00    5.1070085471e+02    5.1100000000e+02    5.0000000000e-01   -4.5142094111e+01    9.9327402414e-01    9.9412915851e-01
        78   -4.5113413378e+01    1.5015650308e+00    5.0879516925e+02    5.0900000000e+02    2.5000000000e-01   -4.5139021105e+01    9.9325879190e-01    9.9214145383e-01
        79   -4.5144608016e+01    1.2119172693e+00    5.0497222705e+02    5.0500000000e+02    2.5000000000e-01   -4.5134805524e+01    9.9141514089e-01    9.9801980198e-01
        80   -4.5185939627e+01    1.2655345057e+00    5.0617315200e+02    5.0600000000e+02    5.0000000000e-01   -4.5127322162e+01    9.9428067081e-01    9.9802371542e-01
        81   -4.5176951070e+01    1.6612943247e+00    5.0928169243e+02    5.0900000000e+02    2.5000000000e-01   -4.5130431903e+01    9.9413580997e-01    9.9803536346e-01
        82   -4.5130297549e+01    1.5275334407e+00    5.0906461394e+02    5.0900000000e+02    2.5000000000e-01   -4.5137120081e+01    9.9396050876e-01    9.9607072692e-01
        83   -4.5152040246e+01    1.5787664164e+00    5.0700321575e+02    5.0700000000e+02    5.0000000000e-01   -4.5136500954e+01    9.9144385518e-01    9.9211045365e-01
