#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -2.3878351784e+02    5.7018981146e+04   -3.2923473079e+02    9.0451212941e+01   -1.6270999074e+03    3.0955705530e+01    7.0598254342e+02    5.6092692771e+02    7.0604701300e+02    2.0480000000e+03    4.5811505460e+00    8.9707421875e-01
         1   -2.3882802829e+02    5.7040236587e+04   -3.2913036200e+02    9.0302333703e+01   -1.6277856888e+03    3.1111605845e+01    7.0661679326e+02    5.6092692771e+02    7.0667799913e+02    2.0480000000e+03    4.5659291990e+00    8.9699739583e-01
         2   -2.3883700462e+02    5.7044483397e+04   -3.2907704235e+02    9.0240037727e+01   -1.6276733873e+03    3.1240710426e+01    7.0642870685e+02    5.6092692771e+02    7.0648795080e+02    2.0480000000e+03    4.5289775590e+00    8.9707416450e-01
         3   -2.3880564374e+02    5.7029534154e+04   -3.2930127855e+02    9.0495634807e+01   -1.6278915550e+03    3.1398183820e+01    7.0626516489e+02    5.6092692771e+02    7.0632360095e+02    2.0480000000e+03    4.5502481930e+00    8.9705121528e-01
         4   -2.3875854332e+02    5.7007028125e+04   -3.2938341624e+02    9.0624872919e+01   -1.6279231092e+03    3.1323195821e+01    7.0628956942e+02    5.6092692771e+02    7.0635428665e+02    2.0480000000e+03    4.5366077980e+00    8.9708409288e-01
         5   -2.3879189190e+02    5.7022968453e+04   -3.2903921477e+02    9.0247322872e+01   -1.6277966516e+03    3.1509084083e+01    7.0632142507e+02    5.6092692771e+02    7.0638217911e+02    2.0480000000e+03    4.5357691050e+00    8.9702229818e-01
         6   -2.3878548182e+02    5.7019943870e+04   -3.2939562108e+02    9.0610139259e+01   -1.6280498738e+03    3.1305584060e+01    7.0642174091e+02    5.6092692771e+02    7.0648855872e+02    2.0480000000e+03    4.5377181750e+00    8.9697591146e-01
         7   -2.3882067498e+02    5.7036708697e+04   -3.2943331049e+02    9.0612635513e+01   -1.6285990996e+03    3.1324927216e+01    7.0691393416e+02    5.6092692771e+02    7.0697943568e+02    2.0480000000e+03    4.5359338610e+00    8.9708995226e-01
         8   -2.3881370180e+02    5.7033248084e+04   -3.2979019682e+02    9.0976495014e+01   -1.6278851359e+03    3.0749118406e+01    7.0641889296e+02    5.6092692771e+02    7.0648181288e+02    2.0480000000e+03    4.5303586690e+00    8.9717534722e-01
         9   -2.3877501214e+02    5.7014790829e+04   -3.2934607674e+02    9.0571064591e+01   -1.6282187046e+03    3.1213897110e+01    7.0673180300e+02    5.6092692771e+02    7.0679159802e+02    2.0480000000e+03    4.5508641260e+00    8.9700819227e-01
        10   -2.3880908289e+02    5.7031160205e+04   -3.2961118678e+02    9.0802103888e+01   -1.6273621906e+03    3.0377923769e+01    7.0644615233e+02    5.6092692771e+02    7.0650465288e+02    2.0480000000e+03    4.5353799560e+00    8.9709809028e-01
        11   -2.3878493639e+02    5.7019620706e+04   -3.2883680420e+02    9.0051867805e+01   -1.6279697669e+03    3.1763318722e+01    7.0644271629e+02    5.6092692771e+02    7.0650449386e+02    2.0480000000e+03    4.5391207880e+00    8.9700450304e-01
        12   -2.3880027241e+02    5.7026868288e+04   -3.2981479464e+02    9.1014522231e+01   -1.6281941102e+03    3.1113104179e+01    7.0633928370e+02    5.6092692771e+02    7.0640405523e+02    2.0480000000e+03    4.5508202740e+00    8.9688937717e-01
        13   -2.3880970491e+02    5.7031592141e+04   -3.2911019114e+02    9.0300486228e+01   -1.6284265063e+03    3.1488446545e+01    7.0690094094e+02    5.6092692771e+02    7.0696482770e+02    2.0480000000e+03    4.5525770290e+00    8.9702506510e-01
        14   -2.3880035806e+02    5.7027013958e+04   -3.2900792342e+02    9.0207565364e+01   -1.6277936827e+03    3.1303220219e+01    7.0655561131e+02    5.6092692771e+02    7.0661236403e+02    2.0480000000e+03    4.5228380720e+00    8.9698627387e-01
        15   -2.3873101473e+02    5.6993821805e+04   -3.2914513659e+02    9.0414121858e+01   -1.6276224614e+03    3.1061868260e+01    7.0648852882e+02    5.6092692771e+02    7.0655162203e+02    2.0480000000e+03    4.5141632960e+00    8.9701388889e-01
        16   -2.3879836303e+02    5.7026018023e+04   -3.2921769996e+02    9.0419336924e+01   -1.6282016630e+03    3.1576936092e+01    7.0648009928e+02    5.6092692771e+02    7.0653459826e+02    2.0480000000e+03    4.5150388340e+00    8.9689398872e-01
        17   -2.3876292971e+02    5.7009140658e+04   -3.2915376402e+02    9.0390834311e+01   -1.6285968074e+03    3.1379650840e+01    7.0713646483e+02    5.6092692771e+02    7.0719694793e+02    2.0480000000e+03    4.5169257460e+00    8.9692203776e-01
        18   -2.3877193899e+02    5.7013338705e+04   -3.2948979752e+02    9.0717858536e+01   -1.6283181558e+03    3.1304897463e+01    7.0659653308e+02    5.6092692771e+02    7.0666395642e+02    2.0480000000e+03    4.5568813110e+00    8.9697846137e-01
        19   -2.3882010214e+02    5.7036400331e+04   -3.2941244018e+02    9.0592338038e+01   -1.6284260668e+03    3.1439779509e+01    7.0664691945e+02    5.6092692771e+02    7.0670949366e+02    2.0480000000e+03    4.5781927980e+00    8.9702197266e-01
