#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              BlockWeight         BlockCPU            AcceptRatio         
         0   -5.2629478487e+01    2.7712262443e+03   -7.3552037116e+01    2.0922558629e+01   -1.8199441589e+01    7.1575880403e+00   -8.8363196496e+00   -5.3673863918e+01    2.2848000000e+04    1.5363839600e-01    6.5724855567e-01
         1   -5.2627750206e+01    2.7710301622e+03   -7.3563346049e+01    2.0935595843e+01   -1.8112160355e+01    7.0764308289e+00   -8.8537526049e+00   -5.3673863918e+01    2.2848000000e+04    1.7964638000e-01    6.5734898022e-01
         2   -5.2632111528e+01    2.7714631073e+03   -7.3588185389e+01    2.0956073861e+01   -1.8117409339e+01    7.0589318062e+00   -8.8558439380e+00   -5.3673863918e+01    2.2848000000e+04    1.4100551200e-01    6.5729300158e-01
         3   -5.2619566613e+01    2.7701753113e+03   -7.3549272251e+01    2.0929705638e+01   -1.8060524019e+01    7.0651465946e+00   -8.8800309087e+00   -5.3673863918e+01    2.2848000000e+04    1.4805040700e-01    6.5738184961e-01
         4   -5.2612789197e+01    2.7694400762e+03   -7.3480785560e+01    2.0867996363e+01   -1.8113759395e+01    7.1655837199e+00   -8.8587459675e+00   -5.3673863918e+01    2.2848000000e+04    1.8190849100e-01    6.5737589723e-01
         5   -5.2639801077e+01    2.7722737637e+03   -7.3534687324e+01    2.0894886246e+01   -1.8129742837e+01    7.1082458437e+00   -8.8393264125e+00   -5.3673863918e+01    2.2848000000e+04    1.5387966000e-01    6.5727494748e-01
         6   -5.2635121889e+01    2.7718091362e+03   -7.3534504662e+01    2.0899382772e+01   -1.8139248659e+01    7.1477529882e+00   -8.8691450729e+00   -5.3673863918e+01    2.2848000000e+04    1.4562160300e-01    6.5725091912e-01
         7   -5.2622974220e+01    2.7705130560e+03   -7.3504028063e+01    2.0881053842e+01   -1.8081808928e+01    7.1156809355e+00   -8.8640361526e+00   -5.3673863918e+01    2.2848000000e+04    1.7323716600e-01    6.5733140756e-01
         8   -5.2623502421e+01    2.7705858575e+03   -7.3506308863e+01    2.0882806442e+01   -1.8209685624e+01    7.2012691269e+00   -8.8240284487e+00   -5.3673863918e+01    2.2848000000e+04    1.8284596700e-01    6.5731140581e-01
         9   -5.2617666508e+01    2.7699762518e+03   -7.3559623588e+01    2.0941957080e+01   -1.8090061092e+01    7.0478311030e+00   -8.8435296812e+00   -5.3673863918e+01    2.2848000000e+04    1.3977872900e-01    6.5723888305e-01
