#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             LocalECP            NonLocalECP         ElecElec            IonIon              MPC                 BlockWeight         BlockCPU            AcceptRatio         
         0   -5.2699220175e+01    2.7785650210e+03   -7.3533201155e+01    2.0833980981e+01   -1.8309419004e+01    7.3160553905e+00   -8.8659736242e+00   -5.3673863918e+01   -8.7879293074e+00    4.0952314728e+04    1.9067463200e-01    9.9945719868e-01
         1   -5.2735686824e+01    2.7823135134e+03   -7.3680047845e+01    2.0944361021e+01   -1.8351781902e+01    7.2659637361e+00   -8.9203657617e+00   -5.3673863918e+01   -8.8310613283e+00    4.0947092022e+04    8.5656906000e-02    9.9945638896e-01
         2   -5.2769762827e+01    2.7858538551e+03   -7.3754845577e+01    2.0985082750e+01   -1.8401197957e+01    7.2808630515e+00   -8.9606467543e+00   -5.3673863918e+01   -8.8635293964e+00    4.0952189097e+04    8.0025718000e-02    9.9946881258e-01
         3   -5.2826350297e+01    2.7918475832e+03   -7.3697550052e+01    2.0871199756e+01   -1.8421786138e+01    7.3297307544e+00   -8.9316307507e+00   -5.3673863918e+01   -8.8320263567e+00    4.0972959844e+04    7.5309842000e-02    9.9948336017e-01
         4   -5.2861716434e+01    2.7955761832e+03   -7.3749323215e+01    2.0887606781e+01   -1.8413231191e+01    7.2749139917e+00   -8.9371420975e+00   -5.3673863918e+01   -8.8298970368e+00    4.0976040900e+04    7.2367002000e-02    9.9944254696e-01
         5   -5.2884134920e+01    2.7979265730e+03   -7.3696919859e+01    2.0812784939e+01   -1.8323904637e+01    7.2669932132e+00   -8.9661445176e+00   -5.3673863918e+01   -8.8565051580e+00    4.0959040845e+04    6.9935995000e-02    9.9947083811e-01
         6   -5.2908761286e+01    2.8005557868e+03   -7.3708031810e+01    2.0799270523e+01   -1.8280749880e+01    7.2416827008e+00   -8.9951007126e+00   -5.3673863918e+01   -8.8787912621e+00    4.0962135439e+04    7.0217994000e-02    9.9943855880e-01
         7   -5.2915399575e+01    2.8011841551e+03   -7.3776580283e+01    2.0861180708e+01   -1.8295322619e+01    7.1603207793e+00   -8.9677145255e+00   -5.3673863918e+01   -8.8453170062e+00    4.0955982942e+04    6.9085905000e-02    9.9950180717e-01
         8   -5.2920346345e+01    2.8017117715e+03   -7.3791413644e+01    2.0871067300e+01   -1.8270970638e+01    7.1471817461e+00   -8.9937608352e+00   -5.3673863918e+01   -8.8748226435e+00    4.0954822668e+04    6.8266044000e-02    9.9949824202e-01
         9   -5.2947336368e+01    2.8045961234e+03   -7.3821195336e+01    2.0873858968e+01   -1.8242926976e+01    7.1327425565e+00   -9.0371469984e+00   -5.3673863918e+01   -8.9261214941e+00    4.0956189909e+04    6.9163144000e-02    9.9944259933e-01
        10   -5.2966419360e+01    2.8066186325e+03   -7.3798818819e+01    2.0832399459e+01   -1.8198511125e+01    7.1396201059e+00   -9.0660638825e+00   -5.3673863918e+01   -8.9490810758e+00    4.0945836695e+04    6.8297132000e-02    9.9945707934e-01
        11   -5.2931154363e+01    2.8028563667e+03   -7.3726461133e+01    2.0795306770e+01   -1.8241987816e+01    7.2793737416e+00   -9.0899831407e+00   -5.3673863918e+01   -8.9647775749e+00    4.0931972136e+04    6.7258877000e-02    9.9949815399e-01
        12   -5.2948179562e+01    2.8046544804e+03   -7.3734305551e+01    2.0786125988e+01   -1.8098222527e+01    7.1649977341e+00   -9.1272168396e+00   -5.3673863918e+01   -8.9991329096e+00    4.0947856103e+04    6.7473478000e-02    9.9948580781e-01
        13   -5.2961127646e+01    2.8060311386e+03   -7.3808683214e+01    2.0847555568e+01   -1.7995239780e+01    7.0207656231e+00   -9.1603451393e+00   -5.3673863918e+01   -9.0382123753e+00    4.0965049600e+04    6.6866492000e-02    9.9947706915e-01
        14   -5.2966734877e+01    2.8066527017e+03   -7.3758177960e+01    2.0791443083e+01   -1.8001971654e+01    7.0747262144e+00   -9.1570686026e+00   -5.3673863918e+01   -9.0344943508e+00    4.0975977395e+04    6.7701028000e-02    9.9947484630e-01
        15   -5.2980785689e+01    2.8081541952e+03   -7.3773302912e+01    2.0792517222e+01   -1.8031902283e+01    7.0944279938e+00   -9.1619647044e+00   -5.3673863918e+01   -9.0332970415e+00    4.0919200191e+04    6.6040498000e-02    9.9946492344e-01
        16   -5.3000520948e+01    2.8102562634e+03   -7.3775903276e+01    2.0775382328e+01   -1.8015417553e+01    7.1046284219e+00   -9.1912502271e+00   -5.3673863918e+01   -9.0606501025e+00    4.0961911259e+04    6.6962843000e-02    9.9944093162e-01
        17   -5.2994981645e+01    2.8096035420e+03   -7.3757890769e+01    2.0762909124e+01   -1.8081185502e+01    7.1423716766e+00   -9.1452130259e+00   -5.3673863918e+01   -9.0196619201e+00    4.0969835789e+04    6.7716030000e-02    9.9945519547e-01
        18   -5.2963119412e+01    2.8062032191e+03   -7.3624920177e+01    2.0661800765e+01   -1.8115136143e+01    7.2901406448e+00   -9.1260607609e+00   -5.3673863918e+01   -9.0001359509e+00    4.0951816467e+04    6.6540768000e-02    9.9944498718e-01
        19   -5.2988341867e+01    2.8088856475e+03   -7.3696746895e+01    2.0708405029e+01   -1.8062998323e+01    7.1918176864e+00   -9.1517023409e+00   -5.3673863918e+01   -9.0233990743e+00    4.0948019262e+04    6.8822939000e-02    9.9946436860e-01
        20   -5.2978121716e+01    2.8078249590e+03   -7.3827618146e+01    2.0849496430e+01   -1.7988995580e+01    6.9870634429e+00   -9.1518220911e+00   -5.3673863918e+01   -9.0223682734e+00    4.0959031203e+04    6.6411672000e-02    9.9947996777e-01
        21   -5.2981462913e+01    2.8082392989e+03   -7.3758632201e+01    2.0777169288e+01   -1.7915790901e+01    6.9794914938e+00   -9.1484688756e+00   -5.3673863918e+01   -9.0173773261e+00    4.0981024982e+04    6.5838250000e-02    9.9945486475e-01
        22   -5.3002426221e+01    2.8104279759e+03   -7.3766558891e+01    2.0764132670e+01   -1.7887719192e+01    6.9930954142e+00   -9.1980711961e+00   -5.3673863918e+01   -9.0663315087e+00    4.0958143790e+04    6.7102453000e-02    9.9948422775e-01
        23   -5.3006152891e+01    2.8108326504e+03   -7.3722017618e+01    2.0715864727e+01   -1.7901146783e+01    7.0672083812e+00   -9.2142152989e+00   -5.3673863918e+01   -9.0761196033e+00    4.0937113009e+04    6.6594408000e-02    9.9947026908e-01
        24   -5.3029264652e+01    2.8133219965e+03   -7.3808478149e+01    2.0779213497e+01   -1.7907117888e+01    6.9845151802e+00   -9.2120115236e+00   -5.3673863918e+01   -9.0749125228e+00    4.0960871114e+04    6.6773165000e-02    9.9943179044e-01
        25   -5.3018641199e+01    2.8121385314e+03   -7.3827356168e+01    2.0808714969e+01   -1.7944825776e+01    6.9855783274e+00   -9.1942448017e+00   -5.3673863918e+01   -9.0500107110e+00    4.0972931246e+04    6.6529842000e-02    9.9945408188e-01
        26   -5.3028235237e+01    2.8131455354e+03   -7.3804325622e+01    2.0776090385e+01   -1.7847302528e+01    6.9440938597e+00   -9.2272530357e+00   -5.3673863918e+01   -9.0797027344e+00    4.0953070171e+04    6.6787216000e-02    9.9948533542e-01
        27   -5.3002687613e+01    2.8104549510e+03   -7.3861455598e+01    2.0858767985e+01   -1.7783767571e+01    6.8272274276e+00   -9.2310515370e+00   -5.3673863918e+01   -9.0866281543e+00    4.0965964800e+04    6.7485164000e-02    9.9947343372e-01
        28   -5.3007224575e+01    2.8109022415e+03   -7.3804918481e+01    2.0797693907e+01   -1.7913567535e+01    6.9863812709e+00   -9.2038682995e+00   -5.3673863918e+01   -9.0620747833e+00    4.0955185801e+04    6.8073828000e-02    9.9948288073e-01
        29   -5.3027816550e+01    2.8130862084e+03   -7.3688981384e+01    2.0661164834e+01   -1.7979900144e+01    7.1509699361e+00   -9.1861872586e+00   -5.3673863918e+01   -9.0396992643e+00    4.0958805838e+04    7.5117610000e-02    9.9946346168e-01
        30   -5.3019046606e+01    2.8121657689e+03   -7.3788824405e+01    2.0769777799e+01   -1.8013857558e+01    7.0254152093e+00   -9.1265181386e+00   -5.3673863918e+01   -8.9868650494e+00    4.0973991156e+04    8.1933551000e-02    9.9943949744e-01
        31   -5.3010513570e+01    2.8112940241e+03   -7.3806096552e+01    2.0795582982e+01   -1.8089452639e+01    7.0454083420e+00   -9.0881883372e+00   -5.3673863918e+01   -8.9473205845e+00    4.0972910156e+04    7.7888221000e-02    9.9946134888e-01
